strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,FFAI,2025-08-04,2.12,2.0,0.12,2025-08-11,2.285,2_day_low,23888,50642.56,3941.52,0.07783,1.375,-0.25,3.8333,5,90.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:2.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.0; decision_date=2025-08-01 00:00:00; filter_close=2.0100; filter_ma50=1.7516; filter_avg_value_10=97.14; filter_adr20=17.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TRON,2025-08-07,7.01,6.44,0.57,2025-08-11,6.44,stop_loss,7441,52161.41,-4241.37,-0.081312,-1.0,-1.0175,0.8596,2,99.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:7.0100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.440000057220459; decision_date=2025-08-06 00:00:00; filter_close=6.8500; filter_ma50=6.2436; filter_avg_value_10=35.13; filter_adr20=18.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,NEXT,2025-08-11,10.41,10.28,0.13,2025-08-13,10.28,stop_loss,4950,51529.5,-643.5,-0.012488,-1.0,-3.1538,4.1538,2,90.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:10.4100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.279999732971191; decision_date=2025-08-08 00:00:00; filter_close=10.3400; filter_ma50=9.6709; filter_avg_value_10=28.73; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,ONDS,2025-07-30,1.865,1.78,0.085,2025-08-14,3.44,2_day_low,27635,51539.28,43525.13,0.844504,18.5294,-0.1765,29.7059,11,93.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:1.8650; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=1.7799999713897705; decision_date=2025-07-29 00:00:00; filter_close=1.8200; filter_ma50=1.6787; filter_avg_value_10=41.79; filter_adr20=11.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,QS,2025-08-04,8.37,8.1,0.27,2025-08-14,8.96,2_day_low,5989,50127.93,3533.51,0.07049,2.1852,-0.9444,4.9259,8,96.0,entry=rsi2_next_open; setup_rsi2=0.85; raw_entry=open:8.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.100000381469727; decision_date=2025-08-01 00:00:00; filter_close=8.2600; filter_ma50=7.1106; filter_avg_value_10=803.40; filter_adr20=12.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,ASTS,2025-08-12,51.235,45.46,5.775,2025-08-18,47.5,2_day_low,1030,52772.05,-3847.05,-0.072899,-0.6468,-0.7126,0.7385,4,93.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:51.2350; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.459999084472656; decision_date=2025-08-11 00:00:00; filter_close=45.9200; filter_ma50=45.8957; filter_avg_value_10=417.79; filter_adr20=6.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AMPX,2025-08-18,7.04,6.94,0.1,2025-08-18,6.94,same_day_stop_loss_red_candle,7284,51279.36,-728.4,-0.014205,-1.0,-1.85,2.7,0,98.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:7.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.940000057220459; decision_date=2025-08-15 00:00:00; filter_close=7.1100; filter_ma50=5.9342; filter_avg_value_10=78.08; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SBSW,2025-08-18,7.959,7.8327,0.1263,2025-08-18,7.8327,same_day_stop_loss_red_candle,6451,51343.62,-814.97,-0.015873,-1.0,-1.3846,0.0769,0,92.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:7.9590; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.832684438070955; decision_date=2025-08-15 00:00:00; filter_close=7.8716; filter_ma50=7.7958; filter_avg_value_10=60.02; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BMNR,2025-08-20,50.2652,47.756,2.5093,2025-08-20,47.756,same_day_stop_loss_red_candle,1020,51270.54,-2559.45,-0.04992,-1.0,-1.2072,0.8526,0,99.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:50.2652; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.75597277478892; decision_date=2025-08-19 00:00:00; filter_close=49.7654; filter_ma50=37.9364; filter_avg_value_10=4545.77; filter_adr20=14.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TLN,2025-08-20,364.11,361.426,2.684,2025-08-20,361.426,same_day_stop_loss_red_candle,140,50975.4,-375.76,-0.007371,-1.0,-4.8845,0.5999,0,94.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:364.1100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=361.4259948730469; decision_date=2025-08-19 00:00:00; filter_close=368.1600; filter_ma50=318.0625; filter_avg_value_10=325.42; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BWXT,2025-08-20,164.428,162.9541,1.4739,2025-08-20,162.9541,same_day_stop_loss_red_candle,312,51301.53,-459.85,-0.008964,-1.0,-2.3243,0.1622,0,91.0,entry=rsi2_next_open; setup_rsi2=1.12; raw_entry=open:164.4280; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=162.95411068846144; decision_date=2025-08-19 00:00:00; filter_close=165.0753; filter_ma50=148.6778; filter_avg_value_10=222.46; filter_adr20=3.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,RBLX,2025-08-18,115.46,112.0,3.46,2025-08-21,114.87,2_day_low,443,51148.78,-261.37,-0.00511,-0.1705,-0.9653,1.6879,3,92.0,entry=rsi2_next_open; setup_rsi2=2.04; raw_entry=open:115.4600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=112.0; decision_date=2025-08-15 00:00:00; filter_close=117.3400; filter_ma50=112.6562; filter_avg_value_10=1103.78; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,MP,2025-08-21,68.21,66.08,2.13,2025-08-21,66.08,same_day_stop_loss_red_candle,752,51293.92,-1601.76,-0.031227,-1.0,-1.5916,0.6056,0,98.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:68.2100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=66.08000183105469; decision_date=2025-08-20 00:00:00; filter_close=68.1700; filter_ma50=51.5826; filter_avg_value_10=1035.43; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TLN,2025-08-21,360.0,351.0,9.0,2025-08-22,351.0,stop_loss,142,51120.0,-1278.0,-0.025,-1.0,-1.2378,0.8856,1,93.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:360.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=351.0; decision_date=2025-08-20 00:00:00; filter_close=360.1000; filter_ma50=320.1241; filter_avg_value_10=314.30; filter_adr20=3.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,RGTI,2025-08-22,14.185,14.175,0.01,2025-08-22,14.175,same_day_stop_loss_red_candle,3618,51321.33,-36.18,-0.000705,-1.0,-36.4992,78.4982,0,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:14.1850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.175000190734863; decision_date=2025-08-21 00:00:00; filter_close=14.2700; filter_ma50=14.1122; filter_avg_value_10=662.72; filter_adr20=8.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TLN,2025-08-22,357.86,357.47,0.39,2025-08-22,357.47,same_day_stop_loss_red_candle,143,51173.98,-55.77,-0.00109,-1.0,-23.0779,15.8469,0,92.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:357.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=357.4700012207031; decision_date=2025-08-21 00:00:00; filter_close=357.8600; filter_ma50=322.1794; filter_avg_value_10=282.43; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PLTR,2025-08-21,157.17,142.34,14.83,2025-08-25,151.77,2_day_low,325,51080.25,-1755.0,-0.034358,-0.3641,-0.526,0.4066,2,94.0,entry=rsi2_next_open; setup_rsi2=0.90; raw_entry=open:157.1700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=142.33999633789062; decision_date=2025-08-20 00:00:00; filter_close=156.0100; filter_ma50=152.6604; filter_avg_value_10=14367.87; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BWXT,2025-08-21,163.3226,161.0022,2.3204,2025-08-25,162.3864,2_day_low,312,50956.65,-292.07,-0.005732,-0.4034,-0.5665,1.618,2,90.0,entry=rsi2_next_open; setup_rsi2=0.69; raw_entry=open:163.3226; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=161.00219174128517; decision_date=2025-08-20 00:00:00; filter_close=162.8844; filter_ma50=149.2978; filter_avg_value_10=212.71; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,COUR,2025-08-22,11.27,11.155,0.115,2025-08-25,11.155,stop_loss,4554,51323.58,-523.71,-0.010204,-1.0,-1.2174,2.1304,1,91.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:11.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.154999732971191; decision_date=2025-08-21 00:00:00; filter_close=11.2800; filter_ma50=9.9522; filter_avg_value_10=29.96; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,JOBY,2025-08-21,14.965,14.1,0.865,2025-08-26,14.195,2_day_low,3424,51240.16,-2636.48,-0.051453,-0.8902,-0.941,0.6301,3,96.0,entry=rsi2_next_open; setup_rsi2=1.84; raw_entry=open:14.9650; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.100000381469728; decision_date=2025-08-20 00:00:00; filter_close=14.7200; filter_ma50=13.8070; filter_avg_value_10=452.99; filter_adr20=8.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SNOA,2025-08-28,4.55,4.54,0.01,2025-08-28,4.54,same_day_stop_loss_red_candle,11416,51942.8,-114.16,-0.002198,-1.0,-3.0,10.9997,0,93.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:4.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.539999961853027; decision_date=2025-08-27 00:00:00; filter_close=4.5700; filter_ma50=3.5680; filter_avg_value_10=38.42; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CLS,2025-08-21,183.29,173.23,10.06,2025-08-29,195.34,2_day_low,279,51137.91,3361.95,0.065743,1.1978,-0.4254,3.1153,6,95.0,entry=rsi2_next_open; setup_rsi2=2.12; raw_entry=open:183.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=173.22999572753906; decision_date=2025-08-20 00:00:00; filter_close=182.9000; filter_ma50=167.2468; filter_avg_value_10=621.60; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,OCUL,2025-08-21,11.9,11.68,0.22,2025-08-29,12.185,2_day_low,4296,51122.4,1224.36,0.02395,1.2955,-0.3409,3.6818,6,90.0,entry=rsi2_next_open; setup_rsi2=3.74; raw_entry=open:11.9000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.68000030517578; decision_date=2025-08-20 00:00:00; filter_close=11.9600; filter_ma50=10.7830; filter_avg_value_10=26.27; filter_adr20=5.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TLN,2025-08-25,358.5,348.86,9.64,2025-08-29,375.0,2_day_low,142,50907.0,2343.0,0.046025,1.7116,-0.5664,3.7085,4,90.0,entry=rsi2_next_open; setup_rsi2=0.78; raw_entry=open:358.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=348.8599853515625; decision_date=2025-08-22 00:00:00; filter_close=356.1100; filter_ma50=323.8052; filter_avg_value_10=287.98; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,NB,2025-08-20,3.73,3.5,0.23,2025-09-02,4.47,2_day_low,13711,51142.03,10146.14,0.198391,3.2174,-0.7826,6.3478,9,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:3.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.5; decision_date=2025-08-19 00:00:00; filter_close=3.7200; filter_ma50=3.2037; filter_avg_value_10=29.59; filter_adr20=12.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TDUP,2025-09-03,10.31,10.21,0.1,2025-09-03,10.21,same_day_stop_loss_red_candle,4991,51457.21,-499.1,-0.009699,-1.0,-2.09,3.8,0,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:10.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.210000038146973; decision_date=2025-09-02 00:00:00; filter_close=10.5500; filter_ma50=8.9122; filter_avg_value_10=26.59; filter_adr20=6.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WLDN,2025-09-03,107.15,105.94,1.21,2025-09-03,105.94,same_day_stop_loss_red_candle,479,51324.85,-579.59,-0.011293,-1.0,-4.9091,0.4297,0,97.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:107.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=105.94000244140624; decision_date=2025-09-02 00:00:00; filter_close=106.6700; filter_ma50=88.3712; filter_avg_value_10=52.35; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WLDN,2025-09-04,103.86,101.21,2.65,2025-09-04,101.21,same_day_stop_loss_red_candle,496,51514.56,-1314.4,-0.025515,-1.0,-1.0075,0.1283,0,96.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:103.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=101.20999908447266; decision_date=2025-09-03 00:00:00; filter_close=103.7800; filter_ma50=89.2786; filter_avg_value_10=53.83; filter_adr20=5.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,EVLV,2025-09-04,7.97,7.841,0.129,2025-09-04,7.841,same_day_stop_loss_red_candle,6456,51454.32,-832.82,-0.016186,-1.0,-1.3178,0.4264,0,94.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:7.9700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.841000080108643; decision_date=2025-09-03 00:00:00; filter_close=7.9700; filter_ma50=6.8657; filter_avg_value_10=25.42; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,LMND,2025-09-04,49.96,49.2,0.76,2025-09-05,49.2,stop_loss,1029,51408.84,-782.04,-0.015212,-1.0,-2.4105,2.2105,1,92.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:49.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=49.20000076293945; decision_date=2025-09-03 00:00:00; filter_close=49.8600; filter_ma50=46.1508; filter_avg_value_10=102.19; filter_adr20=6.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WLDN,2025-09-05,103.63,101.19,2.44,2025-09-05,101.19,same_day_stop_loss_red_candle,495,51296.85,-1207.8,-0.023545,-1.0,-3.1271,0.2459,0,96.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:103.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=101.19000244140624; decision_date=2025-09-04 00:00:00; filter_close=103.1400; filter_ma50=90.1586; filter_avg_value_10=52.90; filter_adr20=5.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,EVLV,2025-09-05,7.96,7.8,0.16,2025-09-05,7.8,same_day_stop_loss_red_candle,6441,51270.36,-1030.56,-0.0201,-1.0,-1.4375,0.6875,0,94.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:7.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.800000190734863; decision_date=2025-09-04 00:00:00; filter_close=7.8900; filter_ma50=6.8993; filter_avg_value_10=25.64; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,APLD,2025-09-05,14.69,14.055,0.635,2025-09-05,14.055,same_day_stop_loss_red_candle,3487,51224.03,-2214.24,-0.043227,-1.0,-1.6,0.211,0,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:14.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.05500030517578; decision_date=2025-09-04 00:00:00; filter_close=14.3300; filter_ma50=12.6320; filter_avg_value_10=378.24; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,APLD,2025-09-08,13.85,13.674,0.176,2025-09-08,13.674,same_day_stop_loss_red_candle,3678,50940.3,-647.33,-0.012708,-1.0,-3.9204,0.7954,0,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:13.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.673999786376951; decision_date=2025-09-05 00:00:00; filter_close=13.8900; filter_ma50=12.7134; filter_avg_value_10=368.31; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WLDN,2025-09-08,99.85,96.0,3.85,2025-09-09,96.0,stop_loss,510,50923.5,-1963.5,-0.038558,-1.0,-1.5714,0.4104,1,95.0,entry=rsi2_next_open; setup_rsi2=0.59; raw_entry=open:99.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=96.0; decision_date=2025-09-05 00:00:00; filter_close=98.8600; filter_ma50=90.9394; filter_avg_value_10=52.75; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PGEN,2025-09-10,4.12,4.02,0.1,2025-09-10,4.02,same_day_stop_loss_red_candle,12401,51092.12,-1240.1,-0.024272,-1.0,-2.3,0.9,0,99.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:4.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.019999980926514; decision_date=2025-09-09 00:00:00; filter_close=4.1300; filter_ma50=2.5184; filter_avg_value_10=38.71; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,LQDA,2025-09-11,27.3,27.26,0.04,2025-09-11,27.26,same_day_stop_loss_red_candle,1878,51269.4,-75.12,-0.001465,-1.0,-14.7504,8.5002,0,96.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:27.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.26000022888184; decision_date=2025-09-10 00:00:00; filter_close=27.2900; filter_ma50=21.0392; filter_avg_value_10=62.18; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,UAMY,2025-09-03,4.38,4.14,0.24,2025-09-12,4.5,2_day_low,11743,51434.34,1409.16,0.027397,0.5,-0.5417,2.5833,7,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:4.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.139999866485596; decision_date=2025-09-02 00:00:00; filter_close=4.3100; filter_ma50=3.4398; filter_avg_value_10=30.45; filter_adr20=9.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PGEN,2025-09-11,4.07,3.89,0.18,2025-09-12,3.89,stop_loss,12588,51233.16,-2265.84,-0.044226,-1.0,-1.6667,0.5556,1,99.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:4.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.890000104904175; decision_date=2025-09-10 00:00:00; filter_close=4.0800; filter_ma50=2.5716; filter_avg_value_10=37.20; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,LQDA,2025-09-12,26.83,26.71,0.12,2025-09-12,26.71,same_day_stop_loss_red_candle,1899,50950.17,-227.88,-0.004473,-1.0,-9.9166,2.5833,0,95.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:26.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.709999084472656; decision_date=2025-09-11 00:00:00; filter_close=27.0000; filter_ma50=21.3392; filter_avg_value_10=61.98; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WWW,2025-09-12,30.0264,29.9575,0.0689,2025-09-12,29.9575,same_day_stop_loss_red_candle,1696,50924.76,-116.92,-0.002296,-1.0,-4.2856,6.4285,0,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:30.0264; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.957453158545373; decision_date=2025-09-11 00:00:00; filter_close=30.0559; filter_ma50=25.3307; filter_avg_value_10=49.90; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WLDN,2025-09-10,96.43,93.8,2.63,2025-09-15,100.36,2_day_low,529,51011.47,2078.97,0.040755,1.4943,-0.3308,3.7224,3,92.0,entry=rsi2_next_open; setup_rsi2=0.18; raw_entry=open:96.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=93.8000030517578; decision_date=2025-09-09 00:00:00; filter_close=94.8100; filter_ma50=92.2992; filter_avg_value_10=45.54; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,INDV,2025-09-15,23.63,23.06,0.57,2025-09-15,23.06,same_day_stop_loss_red_candle,2159,51017.17,-1230.63,-0.024122,-1.0,-2.0439,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.059999465942383; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,LQDA,2025-09-15,25.95,25.64,0.31,2025-09-15,25.64,same_day_stop_loss_red_candle,1963,50939.85,-608.53,-0.011946,-1.0,-1.9677,3.129,0,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.63999938964844; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,INDV,2025-09-16,23.2,22.465,0.735,2025-09-16,22.465,same_day_stop_loss_red_candle,2203,51109.6,-1619.21,-0.031681,-1.0,-1.2653,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.46500015258789; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,WWW,2025-09-16,29.7113,29.7014,0.0098,2025-09-16,29.7014,same_day_stop_loss_red_candle,1717,51014.23,-16.91,-0.000332,-1.0,-79.9853,33.9938,0,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.70140541777456; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,INDV,2025-09-17,22.89,22.27,0.62,2025-09-18,22.27,stop_loss,2228,50998.92,-1381.36,-0.027086,-1.0,-1.0806,0.7177,1,92.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:22.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.270000457763672; decision_date=2025-09-16 00:00:00; filter_close=22.7700; filter_ma50=20.9131; filter_avg_value_10=51.09; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PGEN,2025-09-16,3.63,3.47,0.16,2025-09-19,3.75,2_day_low,14030,50928.9,1683.6,0.033058,0.75,-0.1875,3.1875,3,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.470000028610229; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AEO,2025-09-23,17.8082,17.6022,0.2059,2025-09-23,17.6022,same_day_stop_loss_red_candle,2876,51216.26,-592.26,-0.011564,-1.0,-1.6191,1.7619,0,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.60222625732422; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,LDI,2025-09-24,3.26,3.25,0.01,2025-09-24,3.25,same_day_stop_loss_red_candle,15723,51256.98,-157.23,-0.003067,-1.0,-8.0,13.0,0,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.25; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,RDDT,2025-09-24,241.51,235.85,5.66,2025-09-24,235.85,same_day_stop_loss_red_candle,212,51200.12,-1199.92,-0.023436,-1.0,-1.1696,0.4399,0,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=235.8500061035156; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
