strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_50,WGS,2025-12-16,148.7449,148.7,0.0449,2025-12-16,148.6851,same_day_stop_loss_red_candle,69,10263.4,-4.12,-0.000402,-1.3314,-239.2344,44.6858,0,92.0,entry=rsi2_next_open; setup_rsi2=2.58; raw_entry=open:148.7300; slippage_bps=1.0; decision_date=2025-12-15 00:00:00; filter_close=150.6100; filter_ma50=138.9601; filter_avg_value_10=63.25; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ARQT,2025-12-15,29.2029,28.3,0.9029,2025-12-17,28.2972,stop_loss,355,10367.04,-321.54,-0.031016,-1.0031,-1.2769,0.329,2,96.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:29.2000; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=29.0200; filter_ma50=25.0490; filter_avg_value_10=58.45; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ARQT,2025-12-17,28.5829,28.37,0.2129,2025-12-17,28.3672,same_day_stop_loss_red_candle,363,10375.58,-78.3,-0.007546,-1.0133,-2.5034,0.5034,0,95.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:28.5800; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=28.5300; filter_ma50=25.4050; filter_avg_value_10=63.71; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AMKR,2025-12-17,40.9057,39.0452,1.8605,2025-12-17,39.0413,same_day_stop_loss_red_candle,253,10349.15,-471.7,-0.045579,-1.0021,-1.2414,0.1051,0,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:40.9016; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=40.2030; filter_ma50=35.0176; filter_avg_value_10=185.76; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PUMP,2025-12-17,9.631,9.32,0.311,2025-12-17,9.3191,same_day_stop_loss_red_candle,1078,10382.18,-336.22,-0.032385,-1.003,-2.7044,0.2542,0,92.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:9.6300; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=9.5200; filter_ma50=8.8318; filter_avg_value_10=28.38; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VICR,2025-12-17,97.0997,91.25,5.8497,2025-12-18,98.2802,rsi2_gt_50,106,10292.57,125.13,0.012157,0.2018,-0.3162,0.7403,1,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:97.0900; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=93.4500; filter_ma50=83.3782; filter_avg_value_10=31.34; filter_adr20=5.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SVRA,2025-12-18,6.2406,5.95,0.2906,2025-12-18,5.9494,same_day_stop_loss_red_candle,1663,10378.16,-484.3,-0.046665,-1.002,-1.1032,0.1011,0,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:6.2400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=6.1100; filter_ma50=4.7946; filter_avg_value_10=30.89; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,NRIX,2025-12-18,18.2418,17.97,0.2718,2025-12-18,17.9682,same_day_stop_loss_red_candle,568,10361.36,-155.42,-0.015,-1.0066,-2.9498,1.4648,0,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:18.2400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=18.2100; filter_ma50=14.0115; filter_avg_value_10=45.14; filter_adr20=7.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ARQT,2025-12-18,28.5429,28.05,0.4929,2025-12-18,28.0472,same_day_stop_loss_red_candle,363,10361.06,-179.92,-0.017365,-1.0057,-2.0246,0.7246,0,94.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:28.5400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=28.3400; filter_ma50=25.5604; filter_avg_value_10=62.24; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,COHR,2025-12-18,178.7679,170.12,8.6479,2025-12-19,185.8114,rsi2_gt_50,58,10368.54,408.53,0.039401,0.8145,-0.9433,0.9658,1,96.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:178.7500; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=170.4400; filter_ma50=146.3204; filter_avg_value_10=953.29; filter_adr20=7.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,GSAT,2025-12-18,58.3458,55.82,2.5258,2025-12-19,62.2438,rsi2_gt_50,177,10327.21,689.94,0.066808,1.5432,-0.7308,1.7397,1,95.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:58.3400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=56.9100; filter_ma50=55.2836; filter_avg_value_10=60.98; filter_adr20=6.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VISN,2025-12-18,8.8673,8.5955,0.2717,2025-12-19,8.924,rsi2_gt_50,1169,10365.82,66.37,0.006403,0.209,-0.6408,0.4996,1,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TER,2025-12-18,192.4388,182.0839,10.3549,2025-12-19,195.0789,rsi2_gt_50,53,10199.26,139.93,0.013719,0.255,-0.3137,0.3833,1,94.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:192.4195; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=185.1326; filter_ma50=169.7500; filter_avg_value_10=591.75; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AMKR,2025-12-18,40.7061,38.596,2.11,2025-12-19,40.3087,rsi2_gt_50,254,10339.34,-100.93,-0.009762,-0.1883,-0.7777,0.0785,1,94.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:40.7020; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=38.7957; filter_ma50=35.2008; filter_avg_value_10=175.30; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PRM,2025-12-18,27.9628,26.919,1.0438,2025-12-19,28.3072,rsi2_gt_50,370,10346.23,127.42,0.012315,0.3299,-0.314,0.5338,1,93.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:27.9600; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=27.6200; filter_ma50=25.0820; filter_avg_value_10=33.47; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,MU,2025-12-18,256.3444,221.5074,34.8369,2025-12-19,265.6744,rsi2_gt_50,40,10253.77,373.2,0.036397,0.2678,-0.3314,0.3391,1,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:256.3187; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=225.3343; filter_ma50=224.6722; filter_avg_value_10=5783.14; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,U,2025-12-18,45.0045,43.63,1.3745,2025-12-19,46.4154,rsi2_gt_50,230,10351.03,324.5,0.031349,1.0265,-0.4471,1.3208,1,91.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:45.0000; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=43.7800; filter_ma50=40.2332; filter_avg_value_10=396.70; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RCUS,2025-12-15,21.5122,20.35,1.1622,2025-12-22,23.2177,rsi2_gt_50,483,10390.37,823.77,0.079282,1.4676,-0.6042,1.5814,5,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:21.5100; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=21.5300; filter_ma50=20.1202; filter_avg_value_10=59.44; filter_adr20=6.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PUMP,2025-12-18,9.1409,8.79,0.3509,2025-12-22,9.3491,rsi2_gt_50,1133,10356.66,235.84,0.022771,0.5932,-0.8005,1.3083,2,90.0,entry=rsi2_next_open; setup_rsi2=1.55; raw_entry=open:9.1400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=9.0400; filter_ma50=8.9038; filter_avg_value_10=28.86; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SVRA,2025-12-19,6.0706,5.92,0.1506,2025-12-22,5.9194,stop_loss,1712,10392.88,-258.85,-0.024907,-1.0039,-1.3984,2.7183,1,97.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:6.0700; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=6.0600; filter_ma50=4.8464; filter_avg_value_10=29.46; filter_adr20=7.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,NRIX,2025-12-19,18.0018,17.44,0.5618,2025-12-22,19.3381,rsi2_gt_50,577,10387.04,771.03,0.07423,2.3785,-0.1634,2.9694,1,95.0,entry=rsi2_next_open; setup_rsi2=2.57; raw_entry=open:18.0000; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=18.0100; filter_ma50=14.1721; filter_avg_value_10=46.26; filter_adr20=6.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RVMD,2025-12-19,77.5678,74.2,3.3678,2025-12-22,80.5719,rsi2_gt_50,134,10394.08,402.56,0.03873,0.892,-0.3319,1.2032,1,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:77.5600; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=75.9600; filter_ma50=65.5163; filter_avg_value_10=207.66; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ARQT,2025-12-19,27.9978,27.545,0.4528,2025-12-22,29.897,rsi2_gt_50,371,10387.18,704.61,0.067834,4.1944,-0.3883,4.4218,1,93.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:27.9950; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=27.7800; filter_ma50=25.6912; filter_avg_value_10=61.23; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PTGX,2025-12-19,86.5887,84.11,2.4787,2025-12-22,87.4013,rsi2_gt_50,120,10390.64,97.51,0.009385,0.3278,-0.7176,0.6218,1,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SVRA,2025-12-22,5.9806,5.98,0.0006,2025-12-23,6.4394,rsi2_gt_50,1742,10418.2,799.16,0.076708,767.1539,-201.6687,1102.6787,1,96.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:5.9800; slippage_bps=1.0; decision_date=2025-12-19 00:00:00; filter_close=6.0500; filter_ma50=4.8990; filter_avg_value_10=32.71; filter_adr20=7.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,HLF,2025-12-23,13.6414,13.6,0.0414,2025-12-24,14.1786,rsi2_gt_50,764,10422.0,410.43,0.039382,12.9876,-3.9011,15.4394,1,94.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:13.6400; slippage_bps=1.0; decision_date=2025-12-22 00:00:00; filter_close=13.6500; filter_ma50=10.5522; filter_avg_value_10=38.41; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SLI,2025-12-29,4.6205,4.52,0.1005,2025-12-30,4.5195,stop_loss,2257,10428.38,-227.76,-0.021841,-1.0045,-1.6968,1.8867,1,94.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:4.6200; slippage_bps=1.0; decision_date=2025-12-26 00:00:00; filter_close=4.5500; filter_ma50=4.1668; filter_avg_value_10=25.48; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,OLMA,2025-12-30,25.4925,25.39,0.1025,2025-12-30,25.3875,same_day_stop_loss_red_candle,409,10426.45,-42.98,-0.004122,-1.0248,-5.0956,4.8508,0,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:25.4900; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=25.6400; filter_ma50=19.2108; filter_avg_value_10=73.67; filter_adr20=8.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,JMIA,2025-12-30,11.6112,11.48,0.1312,2025-12-31,12.4888,rsi2_gt_50,898,10426.82,788.08,0.075582,6.6909,-0.4663,9.064,1,95.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:11.6100; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=11.6200; filter_ma50=11.3968; filter_avg_value_10=39.70; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LMND,2025-12-30,71.3071,71.12,0.1871,2025-12-31,71.1129,stop_loss,146,10410.84,-28.36,-0.002724,-1.038,-8.6417,10.1152,1,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:71.3000; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=71.3200; filter_ma50=70.5044; filter_avg_value_10=175.51; filter_adr20=7.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,OLMA,2025-12-31,25.0625,24.97,0.0925,2025-12-31,24.9675,same_day_stop_loss_red_candle,416,10426.0,-39.52,-0.003791,-1.027,-2.081,7.54,0,99.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:25.0600; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=25.0700; filter_ma50=19.5250; filter_avg_value_10=63.24; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,KYMR,2025-12-31,77.6978,77.28,0.4178,2026-01-02,77.2723,stop_loss,134,10411.5,-57.02,-0.005476,-1.0185,-13.2674,2.6862,2,95.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:77.6900; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=78.1200; filter_ma50=69.7824; filter_avg_value_10=65.11; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SYRE,2025-12-31,31.7832,31.5,0.2832,2026-01-02,31.4969,stop_loss,328,10424.88,-93.92,-0.009009,-1.0111,-5.9086,5.3917,2,94.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:31.7800; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=31.8800; filter_ma50=27.8748; filter_avg_value_10=29.02; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ORKA,2025-12-31,29.1229,28.15,0.9729,2026-01-02,28.1472,stop_loss,358,10426.0,-349.31,-0.033504,-1.0029,-1.6475,1.7341,2,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:29.1200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=29.1200; filter_ma50=28.9356; filter_avg_value_10=29.52; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,KSS,2025-12-31,20.1516,20.0505,0.101,2026-01-02,21.1277,rsi2_gt_50,518,10438.51,505.63,0.048439,9.6617,-1.784,11.5447,2,91.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:20.1495; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=20.1495; filter_ma50=19.2323; filter_avg_value_10=80.94; filter_adr20=4.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RIVN,2025-12-31,19.622,19.28,0.342,2026-01-02,19.2781,stop_loss,532,10438.88,-182.95,-0.017526,-1.0056,-2.1112,3.1817,2,91.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:19.6200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=19.5900; filter_ma50=16.4622; filter_avg_value_10=863.62; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,COGT,2026-01-02,35.6436,34.182,1.4616,2026-01-02,34.1786,same_day_stop_loss_red_candle,292,10407.92,-427.77,-0.041101,-1.0023,-1.0698,0.1686,0,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:35.6400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=35.5200; filter_ma50=31.5588; filter_avg_value_10=89.36; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,MDB,2026-01-02,422.5422,418.69,3.8522,2026-01-02,418.6481,same_day_stop_loss_red_candle,24,10141.01,-93.46,-0.009216,-1.0109,-7.7986,0.2486,0,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,APP,2026-01-02,683.4383,672.28,11.1583,2026-01-02,672.2128,same_day_stop_loss_red_candle,15,10251.57,-168.38,-0.016425,-1.006,-6.5295,0.0055,0,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,FROG,2026-01-02,62.9863,62.3,0.6863,2026-01-02,62.2938,same_day_stop_loss_red_candle,165,10392.74,-114.27,-0.010995,-1.0091,-8.4603,0.122,0,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,OLMA,2026-01-02,25.0425,24.87,0.1725,2026-01-05,24.8675,stop_loss,416,10417.68,-72.8,-0.006988,-1.0144,-3.4347,3.4637,1,99.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:25.0400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=25.0000; filter_ma50=19.8696; filter_avg_value_10=55.32; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ARWR,2026-01-02,66.3066,66.0,0.3066,2026-01-05,65.9934,stop_loss,157,10410.14,-49.18,-0.004724,-1.0215,-18.5454,6.4845,1,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,IDR,2026-01-02,40.9641,39.47,1.4941,2026-01-05,45.2555,rsi2_gt_50,254,10404.88,1090.01,0.104759,2.8722,-1.8949,3.3906,1,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,SITM,2026-01-02,365.6066,352.42,13.1866,2026-01-05,352.3848,stop_loss,28,10236.98,-370.21,-0.036164,-1.0027,-2.7632,1.3077,1,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,TER,2026-01-02,199.2266,193.3192,5.9075,2026-01-05,219.3863,rsi2_gt_50,52,10359.78,1048.3,0.10119,3.4126,-0.0084,3.8393,1,93.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:199.2067; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=193.4791; filter_ma50=179.9791; filter_avg_value_10=488.50; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ENVA,2026-01-02,158.0158,156.41,1.6058,2026-01-05,162.3438,rsi2_gt_50,66,10429.04,285.65,0.027389,2.6952,-1.5044,5.0188,1,92.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:158.0000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=157.2000; filter_ma50=135.9548; filter_avg_value_10=40.78; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,FORM,2026-01-02,57.8558,55.72,2.1358,2026-01-05,62.6837,rsi2_gt_50,180,10414.04,869.03,0.083448,2.2605,-0.0027,2.4554,1,90.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:57.8500; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=55.7800; filter_ma50=53.1938; filter_avg_value_10=56.25; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,FN,2026-01-02,464.7865,454.17,10.6165,2026-01-05,454.1246,stop_loss,22,10225.3,-234.56,-0.022939,-1.0043,-2.4374,2.5803,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VIAV,2026-01-02,18.0518,17.78,0.2718,2026-01-05,17.7782,stop_loss,578,10433.94,-158.13,-0.015155,-1.0065,-2.2877,1.7226,1,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WVE,2026-01-05,15.7416,15.52,0.2216,2026-01-05,15.5184,same_day_stop_loss_red_candle,663,10436.66,-147.93,-0.014174,-1.007,-5.784,1.1663,0,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,COGT,2026-01-05,34.5935,34.08,0.5135,2026-01-05,34.0766,same_day_stop_loss_red_candle,302,10447.22,-156.09,-0.014941,-1.0066,-3.2397,0.2854,0,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:34.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=34.7400; filter_ma50=31.9364; filter_avg_value_10=88.85; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,VERA,2026-01-05,48.2248,47.94,0.2848,2026-01-05,47.9352,same_day_stop_loss_red_candle,216,10416.56,-62.56,-0.006006,-1.0168,-7.3548,1.3523,0,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,KYMR,2026-01-05,72.5973,72.155,0.4423,2026-01-05,72.1478,same_day_stop_loss_red_candle,143,10381.41,-64.27,-0.006191,-1.0163,-5.0813,2.1091,0,93.0,entry=rsi2_next_open; setup_rsi2=0.34; raw_entry=open:72.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=72.7600; filter_ma50=70.4174; filter_avg_value_10=60.86; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ESTA,2026-01-05,68.6669,68.66,0.0069,2026-01-05,68.6531,same_day_stop_loss_red_candle,152,10437.36,-2.09,-0.0002,-2.0,-713.2055,326.7017,0,93.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:68.6600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=68.8400; filter_ma50=65.7402; filter_avg_value_10=25.43; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,NRIX,2026-01-05,18.0618,17.86,0.2018,2026-01-05,17.8582,same_day_stop_loss_red_candle,578,10439.72,-117.68,-0.011272,-1.0089,-4.9642,-0.0089,0,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,ASM,2026-01-05,6.1306,5.73,0.4006,2026-01-06,6.4194,rsi2_gt_50,1704,10446.56,492.02,0.047099,0.7208,-0.2262,0.8472,1,95.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:6.1300; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=5.9200; filter_ma50=5.3376; filter_avg_value_10=34.50; filter_adr20=6.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LQDA,2026-01-05,31.3631,30.76,0.6031,2026-01-06,30.7569,stop_loss,333,10443.92,-201.87,-0.019329,-1.0051,-3.4207,1.9678,1,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RIGL,2026-01-05,41.7042,40.5,1.2042,2026-01-06,43.2757,rsi2_gt_50,250,10426.04,392.88,0.037682,1.305,-0.9917,1.4581,1,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:41.7000; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=41.8300; filter_ma50=40.5546; filter_avg_value_10=28.11; filter_adr20=5.41; rs_bucket=rs90_100
