date,equity,cash_realized,open_positions,exposure
2026-02-19,1020112.2403379824,1018251.6400000002,1,10188.999788761139
2026-02-20,1019447.7399155047,1018251.6400000002,1,10188.999788761139
2026-02-23,1019742.1597958949,1018251.6400000002,2,20376.31958246231
2026-02-24,1021185.8103243258,1018251.6400000002,3,30572.649763584137
2026-02-25,1021011.4601681521,1018210.2800000003,3,30572.649763584137
2026-02-26,1021337.9794519236,1018210.2800000003,3,30572.649763584137
2026-02-27,1022407.4504225543,1018210.2800000003,3,30572.649763584137
2026-03-02,1024237.5093944361,1018210.2800000003,5,51039.08959197998
2026-03-03,1022606.9100909331,1017617.2600000002,3,30655.439617156982
2026-03-04,1022773.8744069953,1017314.4200000003,6,60969.53292964055
2026-03-05,1022925.8002826502,1015887.9300000002,3,30655.439617156982
2026-03-06,1022474.5700911714,1015883.1700000002,5,51089.92953109741
2026-03-09,1023012.5699457264,1018676.66,4,40874.950397729874
2026-03-10,1028228.4787143803,1018676.66,6,61399.49056839943
2026-03-11,1024992.7602805233,1018676.66,6,61399.49056839943
2026-03-12,1023897.4699395753,1019384.8600000001,5,51168.39064335823
2026-03-13,1022481.2007682134,1018404.9800000001,5,51117.129942178726
2026-03-16,1021068.5001093007,1017914.3600000001,5,51101.18974804878
2026-03-17,1020507.7997020627,1017336.6400000001,6,61271.469005823135
2026-03-18,1017758.7614270021,1016151.0800000002,2,20449.679168701172
2026-03-19,1018056.8412418368,1015729.0000000002,3,30623.198831558228
2026-03-20,1016509.1307547,1015341.4900000003,3,30608.399299621582
2026-03-23,1016747.6646579846,1015080.7400000003,5,50917.37658102941
2026-03-24,1016514.9090146741,1013420.5500000004,4,40758.656450109
2026-03-25,1018122.1304669103,1013420.5500000004,5,50934.806233243464
2026-03-26,1017010.4397449216,1013420.5500000004,5,50934.806233243464
2026-03-27,1016729.7615842542,1013420.5500000004,6,61098.626471595286
2026-03-30,1016154.4004415234,1012053.7000000003,5,50863.047113255976
2026-03-31,1020298.0333760937,1012053.7000000003,8,81424.98717768621
2026-04-01,1021477.7038699349,1012053.7000000003,8,81424.98717768621
2026-04-02,1021891.7237330636,1012053.7000000003,8,81424.98717768621
2026-04-06,1021944.5621560772,1012053.7000000003,8,81424.98717768621
2026-04-07,1019963.4137250623,1011729.7500000003,7,71235.28706534338
2026-04-08,1021511.4230090817,1011729.7500000003,7,71235.28706534338
2026-04-09,1021054.4233765516,1013118.5700000004,5,50886.84717734289
2026-04-10,1021949.6124768171,1013118.5700000004,5,50886.84717734289
2026-04-13,1021177.813833972,1013006.6000000004,6,61106.837043599604
2026-04-14,1022274.8715487013,1011271.1300000005,5,50886.84717734289
2026-04-15,1023311.9103659539,1012116.3900000005,5,50967.95940351486
2026-04-16,1022310.3691338353,1011793.3800000005,4,40739.309745788574
2026-04-17,1022744.4405468755,1011793.3800000005,4,40739.309745788574
2026-04-20,1023600.4102276616,1011793.3800000005,5,50960.15983200073
2026-04-21,1023861.3701203924,1018459.3600000006,3,30487.23006439209
2026-04-22,1024280.2202447515,1018052.6100000006,3,30487.23006439209
2026-04-23,1023370.9792684179,1018052.6100000006,4,40707.99035644531
2026-04-24,1021725.2599758917,1016870.4800000006,3,30487.23006439209
2026-04-27,1023227.8990534216,1016745.8400000005,4,40760.30039691925
2026-04-28,1021059.9402569204,1020139.8400000005,3,30583.520241737366
2026-04-29,1022366.2800999456,1020360.3300000005,3,30633.65992450714
2026-04-30,1024117.6009417349,1020360.3300000005,4,40854.37988567352
2026-05-01,1022721.5004908758,1019558.4700000006,2,20419.869703292847
2026-05-04,1021734.1109883505,1019558.4700000006,2,20419.869703292847
2026-05-05,1021949.7209040838,1019558.4700000006,2,20419.869703292847
2026-05-06,1023381.7901828008,1019558.4700000006,4,40865.11023235321
2026-05-07,1022300.8993460851,1019558.4700000006,4,40865.11023235321
2026-05-08,1020137.2491816335,1020111.6300000005,2,20445.240529060364
2026-05-11,1019233.619449082,1020056.1900000005,2,20423.700264930725
2026-05-12,1018977.7194296271,1019454.3900000006,2,20372.04027557373
2026-05-13,1017838.2603231817,1019454.3900000006,2,20372.04027557373
2026-05-14,1017979.1699711233,1017570.3900000006,1,10174.079682350159
2026-05-15,1017752.0705486685,1017570.3900000006,1,10174.079682350159
