strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_5d_open_no_stop,SIMO,2022-05-24,81.6648,,,2022-05-31,83.1743,hold_5d_open,1224,99957.73,1847.62,0.018484,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,STLD,2022-12-19,97.4227,,,2022-12-27,97.8927,hold_5d_open,523,50952.09,245.8,0.004824,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.25; raw_entry=open:97.3254; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=96.0138; filter_ma50=91.9966; filter_avg_value_10=230.25; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FICO,2022-12-19,587.1966,,,2022-12-27,613.2661,hold_5d_open,86,50498.91,2241.98,0.044397,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:586.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=590.6300; filter_ma50=519.7588; filter_avg_value_10=123.08; filter_adr20=3.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,BURL,2022-12-19,187.4573,,,2022-12-27,200.2995,hold_5d_open,271,50800.92,3480.24,0.068507,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:187.2700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=185.8000; filter_ma50=155.9170; filter_avg_value_10=206.43; filter_adr20=4.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,ALGM,2022-12-19,30.1101,,,2022-12-27,30.0399,hold_5d_open,1692,50946.26,-118.69,-0.00233,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:30.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=30.1600; filter_ma50=27.1164; filter_avg_value_10=79.04; filter_adr20=3.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,SLVM,2022-12-19,44.5353,,,2022-12-27,44.4104,hold_5d_open,1143,50903.84,-142.78,-0.002805,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:44.4908; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=44.3020; filter_ma50=43.6438; filter_avg_value_10=26.27; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,AEO,2022-12-19,13.289,,,2022-12-27,13.2081,hold_5d_open,3834,50950.15,-310.47,-0.006094,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:13.2758; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-16 00:00:00; filter_close=13.2394; filter_ma50=11.5697; filter_avg_value_10=73.10; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,GGB,2022-12-20,4.034,,,2022-12-27,3.8118,hold_5d_open,12657,51057.92,-2811.5,-0.055065,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:4.0299; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-19 00:00:00; filter_close=3.8848; filter_ma50=3.5891; filter_avg_value_10=65.36; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,ASO,2022-12-20,50.0583,,,2022-12-27,50.0749,hold_5d_open,1020,51059.42,16.95,0.000332,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:50.0082; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-19 00:00:00; filter_close=50.0082; filter_ma50=45.9985; filter_avg_value_10=140.63; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,LVS,2022-12-20,43.7116,,,2022-12-27,44.4922,hold_5d_open,1165,50923.99,909.43,0.017859,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:43.6679; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-19 00:00:00; filter_close=43.7812; filter_ma50=39.4467; filter_avg_value_10=246.38; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FIVE,2022-12-20,165.9258,,,2022-12-27,175.6841,hold_5d_open,307,50939.21,2995.82,0.058812,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:165.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-19 00:00:00; filter_close=167.8400; filter_ma50=155.8960; filter_avg_value_10=151.35; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FUTU,2022-12-21,58.9053,,,2022-12-28,60.9201,hold_5d_open,879,51777.74,1771.0,0.034204,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:58.8464; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-20 00:00:00; filter_close=58.6637; filter_ma50=46.9168; filter_avg_value_10=129.20; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FLEX,2022-12-21,16.2785,,,2022-12-28,16.1406,hold_5d_open,3187,51879.6,-439.55,-0.008472,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:16.2622; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-20 00:00:00; filter_close=16.0965; filter_ma50=15.0318; filter_avg_value_10=106.19; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,LSCC,2022-12-21,66.7667,,,2022-12-28,63.4065,hold_5d_open,777,51877.72,-2610.85,-0.050327,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:66.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-20 00:00:00; filter_close=66.4900; filter_ma50=60.5796; filter_avg_value_10=85.44; filter_adr20=3.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,NTNX,2022-12-22,28.6686,,,2022-12-29,25.7942,hold_5d_open,1791,51345.53,-5148.16,-0.100265,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:28.6400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-21 00:00:00; filter_close=28.9000; filter_ma50=28.2420; filter_avg_value_10=102.53; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,BMRN,2022-12-22,104.7146,,,2022-12-29,101.7681,hold_5d_open,489,51205.44,-1440.83,-0.028138,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=4.25; raw_entry=open:104.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-21 00:00:00; filter_close=104.6200; filter_ma50=93.5034; filter_avg_value_10=156.66; filter_adr20=2.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,PDD,2022-12-27,85.1751,,,2023-01-03,85.4245,hold_5d_open,597,50849.53,148.9,0.002928,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:85.0900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-23 00:00:00; filter_close=84.0300; filter_ma50=70.1188; filter_avg_value_10=687.49; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,YMM,2022-12-27,7.8413,,,2023-01-03,7.8593,hold_5d_open,6489,50882.21,116.67,0.002293,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:7.8335; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-23 00:00:00; filter_close=7.8335; filter_ma50=6.5691; filter_avg_value_10=47.20; filter_adr20=6.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FLNC,2022-12-27,17.0871,,,2023-01-03,17.7023,hold_5d_open,2976,50851.12,1830.86,0.036004,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:17.0700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-23 00:00:00; filter_close=17.0700; filter_ma50=15.8552; filter_avg_value_10=36.90; filter_adr20=10.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,RMBS,2022-12-29,35.6957,,,2023-01-05,35.7742,hold_5d_open,1419,50652.14,111.44,0.0022,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:35.6600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-28 00:00:00; filter_close=35.3500; filter_ma50=35.2634; filter_avg_value_10=29.46; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FLEX,2022-12-29,15.8863,,,2023-01-05,16.118,hold_5d_open,3194,50740.7,740.2,0.014588,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:15.8704; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-28 00:00:00; filter_close=15.7573; filter_ma50=15.3628; filter_avg_value_10=76.62; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,GOTU,2023-01-03,2.5325,,,2023-01-10,3.3167,hold_5d_open,20170,51081.13,15816.3,0.309631,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:2.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=2.3600; filter_ma50=1.5223; filter_avg_value_10=49.93; filter_adr20=15.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,EDU,2023-01-03,33.8665,,,2023-01-10,39.4499,hold_5d_open,1530,51815.79,8542.61,0.164865,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:33.8327; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=34.0774; filter_ma50=28.7090; filter_avg_value_10=143.13; filter_adr20=7.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,TAL,2023-01-03,7.2673,,,2023-01-10,9.2607,hold_5d_open,7132,51830.1,14217.43,0.274308,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:7.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=7.0500; filter_ma50=5.8378; filter_avg_value_10=186.76; filter_adr20=11.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FICO,2023-01-04,597.1365,,,2023-01-11,587.6717,hold_5d_open,89,53145.15,-842.36,-0.01585,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:596.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-03 00:00:00; filter_close=591.1900; filter_ma50=559.2234; filter_avg_value_10=77.30; filter_adr20=2.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,HALO,2023-01-04,55.1851,,,2023-01-11,49.97,hold_5d_open,967,53364.02,-5043.05,-0.094503,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:55.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-03 00:00:00; filter_close=55.1300; filter_ma50=53.6408; filter_avg_value_10=49.53; filter_adr20=2.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,RIG,2023-01-05,4.2843,,,2023-01-12,5.4445,hold_5d_open,12530,53682.03,14538.18,0.27082,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:4.2800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-04 00:00:00; filter_close=4.2700; filter_ma50=4.1088; filter_avg_value_10=65.75; filter_adr20=5.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,AXSM,2023-01-06,68.8087,,,2023-01-13,64.0359,hold_5d_open,806,55459.84,-3846.91,-0.069364,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:68.7400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-05 00:00:00; filter_close=69.0400; filter_ma50=65.2014; filter_avg_value_10=61.64; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,ROIV,2023-01-20,8.7688,,,2023-01-27,8.3417,hold_5d_open,6327,55479.95,-2702.32,-0.048708,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.28; raw_entry=open:8.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-19 00:00:00; filter_close=8.7500; filter_ma50=6.8690; filter_avg_value_10=30.25; filter_adr20=7.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,MDGL,2023-01-30,290.29,,,2023-02-06,278.4013,hold_5d_open,190,55155.1,-2258.85,-0.040955,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:290.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-27 00:00:00; filter_close=289.5000; filter_ma50=186.1432; filter_avg_value_10=97.51; filter_adr20=5.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,YPF,2023-01-31,11.1611,,,2023-02-07,11.4885,hold_5d_open,4943,55169.56,1618.09,0.029329,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:11.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=11.1500; filter_ma50=9.0758; filter_avg_value_10=45.86; filter_adr20=6.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,ONC,2023-01-31,254.5042,,,2023-02-07,250.1896,hold_5d_open,218,55481.93,-940.6,-0.016953,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:254.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=256.1500; filter_ma50=222.9476; filter_avg_value_10=76.20; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,BABA,2023-01-31,104.0195,,,2023-02-07,101.3639,hold_5d_open,534,55546.44,-1418.09,-0.02553,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:103.9156; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=105.6061; filter_ma50=91.3880; filter_avg_value_10=1679.63; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,TAL,2023-02-01,7.6176,,,2023-02-08,6.8531,hold_5d_open,7304,55639.02,-5583.69,-0.100356,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:7.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-31 00:00:00; filter_close=7.3100; filter_ma50=7.2182; filter_avg_value_10=47.86; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,RMBS,2023-02-01,40.7207,,,2023-02-08,42.4375,hold_5d_open,1360,55380.13,2334.9,0.042161,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:40.6800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-31 00:00:00; filter_close=40.4700; filter_ma50=38.2046; filter_avg_value_10=46.01; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,PLRX,2023-02-07,32.7527,,,2023-02-14,30.969,hold_5d_open,1660,54369.52,-2960.98,-0.05446,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:32.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-06 00:00:00; filter_close=32.6100; filter_ma50=22.6276; filter_avg_value_10=46.83; filter_adr20=7.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,COSM,2023-02-08,4.995,,,2023-02-15,4.4655,hold_5d_open,10895,54420.41,-5768.47,-0.105998,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:4.9900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=5.0000; filter_ma50=4.3039; filter_avg_value_10=34.68; filter_adr20=20.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,MDGL,2023-02-08,276.7765,,,2023-02-15,267.0427,hold_5d_open,196,54248.19,-1907.83,-0.035168,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:276.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=275.0000; filter_ma50=216.0142; filter_avg_value_10=78.40; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,AXON,2023-02-08,186.9768,,,2023-02-15,194.5952,hold_5d_open,289,54036.29,2201.72,0.040745,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:186.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=188.5800; filter_ma50=179.6510; filter_avg_value_10=161.41; filter_adr20=3.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,MLCO,2023-02-09,13.2232,,,2023-02-16,12.8971,hold_5d_open,4068,53792.02,-1326.66,-0.024663,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:13.2100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=12.5400; filter_ma50=11.9914; filter_avg_value_10=59.45; filter_adr20=4.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,PACB,2023-02-09,10.4004,,,2023-02-16,10.6893,hold_5d_open,5163,53697.22,1491.64,0.027779,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:10.3900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=10.3800; filter_ma50=10.0258; filter_avg_value_10=56.45; filter_adr20=7.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,VIPS,2023-02-09,13.3953,,,2023-02-16,13.089,hold_5d_open,3994,53500.64,-1223.01,-0.02286,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:13.3819; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=13.0300; filter_ma50=12.6461; filter_avg_value_10=68.44; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,MELI,2023-02-10,1126.8958,,,2023-02-17,1103.5953,hold_5d_open,47,52964.1,-1095.13,-0.020677,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:1125.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=1143.6500; filter_ma50=982.9632; filter_avg_value_10=687.40; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FSLR,2023-02-10,162.7826,,,2023-02-17,163.9159,hold_5d_open,327,53229.92,370.59,0.006962,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:162.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=163.9400; filter_ma50=163.2770; filter_avg_value_10=300.05; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,AEHR,2023-02-13,30.5906,,,2023-02-21,34.5754,hold_5d_open,1754,53655.84,6989.39,0.130263,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:30.5600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=30.5600; filter_ma50=27.3328; filter_avg_value_10=52.17; filter_adr20=8.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,SHOP,2023-02-13,48.4284,,,2023-02-21,42.0879,hold_5d_open,1112,53852.36,-7050.65,-0.130925,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:48.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=48.3000; filter_ma50=40.9660; filter_avg_value_10=985.62; filter_adr20=5.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,SOFI,2023-02-13,6.7567,,,2023-02-21,6.4535,hold_5d_open,7978,53905.35,-2419.01,-0.044875,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:6.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=6.8100; filter_ma50=5.3490; filter_avg_value_10=475.69; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,TGTX,2023-02-22,16.4164,,,2023-03-01,16.1338,hold_5d_open,3248,53320.47,-917.72,-0.017211,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:16.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=16.2700; filter_ma50=12.9438; filter_avg_value_10=71.68; filter_adr20=7.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,TDW,2023-02-22,42.5725,,,2023-03-01,48.7612,hold_5d_open,1256,53471.1,7772.96,0.145368,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:42.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=42.8700; filter_ma50=38.9076; filter_avg_value_10=28.89; filter_adr20=4.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,RMBS,2023-02-22,43.2432,,,2023-03-01,44.7052,hold_5d_open,1233,53318.87,1802.71,0.03381,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:43.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=43.2000; filter_ma50=40.1040; filter_avg_value_10=52.31; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,CRUS,2023-02-22,101.9518,,,2023-03-01,103.2666,hold_5d_open,523,53320.82,687.63,0.012896,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:101.8500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=101.6600; filter_ma50=86.9578; filter_avg_value_10=63.90; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,SLAB,2023-02-22,176.6965,,,2023-03-01,180.0498,hold_5d_open,301,53185.65,1009.33,0.018977,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:176.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=174.4000; filter_ma50=155.2332; filter_avg_value_10=109.27; filter_adr20=3.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,FICO,2023-02-22,667.2866,,,2023-03-01,674.8644,hold_5d_open,79,52715.64,598.65,0.011356,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:666.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=665.0000; filter_ma50=635.2654; filter_avg_value_10=132.59; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,MTH,2023-02-22,50.8854,,,2023-03-01,51.1609,hold_5d_open,1046,53226.13,288.15,0.005414,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:50.8346; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=50.4901; filter_ma50=47.6161; filter_avg_value_10=45.61; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,ON,2023-02-22,79.5294,,,2023-03-01,78.0419,hold_5d_open,669,53205.2,-995.18,-0.018705,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:79.4500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=79.2800; filter_ma50=70.9040; filter_avg_value_10=632.12; filter_adr20=4.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,WFRD,2023-02-23,59.5155,,,2023-03-02,64.935,hold_5d_open,899,53504.46,4872.1,0.09106,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:59.4561; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-22 00:00:00; filter_close=58.6099; filter_ma50=52.5808; filter_avg_value_10=66.18; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_no_stop,RIG,2023-02-23,6.2062,,,2023-03-02,6.7532,hold_5d_open,8642,53633.98,4727.52,0.088144,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=1.20; raw_entry=open:6.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-22 00:00:00; filter_close=6.1000; filter_ma50=5.7424; filter_avg_value_10=161.91; filter_adr20=6.12; rs_bucket=rs90_100
