strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_1_day_low_no_stop,BBBY,2024-04-04,34.1834,,,2024-04-05,29.3971,1_day_low,1274,43549.67,-6097.82,-0.14002,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:34.1800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-03 00:00:00; filter_close=33.7900; filter_ma50=29.6522; filter_avg_value_10=45.15; filter_adr20=4.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,BVN,2024-04-01,15.2607,,,2024-04-08,15.0491,1_day_low,2896,44195.11,-613.0,-0.01387,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=0.78; raw_entry=open:15.2592; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-03-28 00:00:00; filter_close=15.0601; filter_ma50=14.9569; filter_avg_value_10=43.97; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CLSK,2024-04-05,15.7316,,,2024-04-08,15.5784,1_day_low,2749,43246.09,-420.96,-0.009734,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:15.7300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-04 00:00:00; filter_close=15.8900; filter_ma50=15.6308; filter_avg_value_10=716.96; filter_adr20=12.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,GAP,2024-04-05,23.1272,,,2024-04-08,22.6444,1_day_low,1870,43247.84,-902.89,-0.020877,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.20; raw_entry=open:23.1249; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-04 00:00:00; filter_close=23.1530; filter_ma50=20.4193; filter_avg_value_10=212.22; filter_adr20=4.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,DKS,2024-04-05,200.8561,,,2024-04-08,199.1908,1_day_low,215,43184.06,-358.04,-0.008291,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.40; raw_entry=open:200.8360; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-04 00:00:00; filter_close=199.5836; filter_ma50=173.9476; filter_avg_value_10=271.72; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,MOD,2024-04-03,91.8992,,,2024-04-09,96.1204,1_day_low,478,43927.81,2017.73,0.045933,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.59; raw_entry=open:91.8900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-02 00:00:00; filter_close=93.2500; filter_ma50=81.9346; filter_avg_value_10=105.61; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,STRL,2024-04-03,104.8105,,,2024-04-09,106.0194,1_day_low,420,44020.4,507.74,0.011534,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:104.8000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-02 00:00:00; filter_close=105.4700; filter_ma50=94.6224; filter_avg_value_10=38.30; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,NVDA,2024-04-04,90.364,,,2024-04-09,86.6744,1_day_low,484,43736.2,-1785.78,-0.040831,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:90.3550; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-03 00:00:00; filter_close=88.9138; filter_ma50=78.7394; filter_avg_value_10=44704.49; filter_adr20=4.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,HOOD,2024-04-05,18.2318,,,2024-04-09,18.4382,1_day_low,2371,43227.65,489.22,0.011317,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:18.2300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-04 00:00:00; filter_close=18.4500; filter_ma50=15.1808; filter_avg_value_10=308.38; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,GAP,2024-04-08,22.7989,,,2024-04-09,22.0068,1_day_low,1889,43067.21,-1496.45,-0.034747,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=0.80; raw_entry=open:22.7967; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-05 00:00:00; filter_close=22.7404; filter_ma50=20.5183; filter_avg_value_10=193.36; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,DKS,2024-04-08,199.2307,,,2024-04-09,197.5275,1_day_low,215,42834.59,-366.18,-0.008549,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:199.2107; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-05 00:00:00; filter_close=199.5740; filter_ma50=175.0704; filter_avg_value_10=271.02; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,APGE,2024-04-08,56.2156,,,2024-04-10,52.5447,1_day_low,767,43117.38,-2815.56,-0.0653,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.03; raw_entry=open:56.2100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-05 00:00:00; filter_close=56.8100; filter_ma50=49.2320; filter_avg_value_10=44.84; filter_adr20=6.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,SMCI,2024-04-09,92.5092,,,2024-04-10,87.6062,1_day_low,465,43016.8,-2279.9,-0.053,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:92.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-08 00:00:00; filter_close=92.8500; filter_ma50=89.0765; filter_avg_value_10=5328.66; filter_adr20=7.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,GAP,2024-04-09,22.2565,,,2024-04-10,21.5443,1_day_low,1933,43021.83,-1376.72,-0.032,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=0.37; raw_entry=open:22.2543; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-08 00:00:00; filter_close=22.0183; filter_ma50=20.5928; filter_avg_value_10=184.91; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,DKS,2024-04-09,198.2458,,,2024-04-10,194.5832,1_day_low,216,42821.1,-791.14,-0.018475,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:198.2260; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-08 00:00:00; filter_close=198.4268; filter_ma50=176.1253; filter_avg_value_10=271.87; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,SMCI,2024-04-10,87.6238,,,2024-04-12,90.7099,1_day_low,487,42672.77,1502.97,0.035221,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:87.6150; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-09 00:00:00; filter_close=90.4200; filter_ma50=89.9366; filter_avg_value_10=4960.52; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,KSPI,2024-04-10,106.0958,,,2024-04-12,106.4422,1_day_low,403,42756.61,139.6,0.003265,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:106.0852; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-09 00:00:00; filter_close=108.6036; filter_ma50=98.6751; filter_avg_value_10=87.64; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,GAP,2024-04-10,21.5486,,,2024-04-12,21.3933,1_day_low,1985,42773.97,-308.27,-0.007207,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=0.29; raw_entry=open:21.5464; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-09 00:00:00; filter_close=21.8390; filter_ma50=20.6593; filter_avg_value_10=175.65; filter_adr20=3.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,DKS,2024-04-10,195.712,,,2024-04-12,195.1758,1_day_low,218,42665.23,-116.9,-0.00274,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.84; raw_entry=open:195.6925; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-09 00:00:00; filter_close=197.7958; filter_ma50=177.1699; filter_avg_value_10=259.44; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,WSM,2024-04-11,143.912,,,2024-04-12,141.2884,1_day_low,299,43029.67,-784.45,-0.01823,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.53; raw_entry=open:143.8976; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-10 00:00:00; filter_close=141.7084; filter_ma50=123.3557; filter_avg_value_10=247.58; filter_adr20=2.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,OUST,2024-04-11,8.2808,,,2024-04-12,7.9192,1_day_low,5198,43043.74,-1879.7,-0.04367,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:8.2800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-10 00:00:00; filter_close=8.2300; filter_ma50=6.0152; filter_avg_value_10=34.43; filter_adr20=11.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,LYFT,2024-04-04,18.5919,,,2024-04-15,18.6381,1_day_low,2351,43709.46,108.8,0.002489,,,,7,92.0,entry=rsi2_next_open; setup_rsi2=1.46; raw_entry=open:18.5900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-03 00:00:00; filter_close=18.2800; filter_ma50=16.1742; filter_avg_value_10=282.57; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,VIVO,2024-04-12,3.8604,,,2024-04-15,3.8516,1_day_low,11052,42664.98,-96.94,-0.002272,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:3.8600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-11 00:00:00; filter_close=3.9800; filter_ma50=2.1173; filter_avg_value_10=108.23; filter_adr20=17.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,KSPI,2024-04-12,107.4694,,,2024-04-15,104.0666,1_day_low,397,42665.36,-1350.93,-0.031663,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:107.4587; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-11 00:00:00; filter_close=106.7102; filter_ma50=99.5696; filter_avg_value_10=81.87; filter_adr20=4.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,VKTX,2024-04-15,68.5169,,,2024-04-16,66.2434,1_day_low,621,42548.97,-1411.83,-0.033181,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:68.5100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=68.6200; filter_ma50=60.2835; filter_avg_value_10=210.87; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CGC,2024-04-15,7.5308,,,2024-04-16,6.6693,1_day_low,5647,42526.16,-4864.44,-0.114387,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:7.5300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=7.8000; filter_ma50=5.1310; filter_avg_value_10=210.78; filter_adr20=24.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CVNA,2024-04-15,14.9455,,,2024-04-16,13.7826,1_day_low,2835,42370.48,-3296.74,-0.077808,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.62; raw_entry=open:14.9440; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=14.9980; filter_ma50=14.4007; filter_avg_value_10=248.94; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CLS,2024-04-15,45.3045,,,2024-04-16,43.8956,1_day_low,932,42223.82,-1313.11,-0.031099,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:45.3000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=44.7400; filter_ma50=43.1862; filter_avg_value_10=95.94; filter_adr20=4.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,EMBJ,2024-04-15,24.6142,,,2024-04-16,23.7804,1_day_low,1714,42188.81,-1429.29,-0.033878,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:24.6118; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=24.8215; filter_ma50=21.8497; filter_avg_value_10=34.20; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,KSPI,2024-04-15,105.5911,,,2024-04-16,102.7856,1_day_low,399,42130.83,-1119.36,-0.026569,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.58; raw_entry=open:105.5805; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=104.5713; filter_ma50=99.9800; filter_avg_value_10=77.03; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,SN,2024-04-15,62.0062,,,2024-04-16,61.2839,1_day_low,679,42102.21,-490.46,-0.011649,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:62.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-12 00:00:00; filter_close=61.2700; filter_ma50=56.4464; filter_avg_value_10=56.18; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CGC,2024-04-16,6.6707,,,2024-04-17,6.5693,1_day_low,6286,41931.81,-636.92,-0.015189,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.39; raw_entry=open:6.6700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=6.9800; filter_ma50=5.1700; filter_avg_value_10=200.09; filter_adr20=24.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CART,2024-04-16,36.3936,,,2024-04-17,36.1064,1_day_low,1153,41961.87,-331.2,-0.007893,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:36.3900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=37.0900; filter_ma50=33.2544; filter_avg_value_10=107.98; filter_adr20=3.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,NTRA,2024-04-16,90.7191,,,2024-04-17,89.711,1_day_low,464,42093.65,-467.73,-0.011112,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:90.7100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=90.4200; filter_ma50=84.0768; filter_avg_value_10=117.80; filter_adr20=3.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CNM,2024-04-16,54.9955,,,2024-04-17,54.6245,1_day_low,765,42071.56,-283.79,-0.006745,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:54.9900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=55.1600; filter_ma50=50.6094; filter_avg_value_10=118.20; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,TNDM,2024-04-16,31.5732,,,2024-04-17,31.3369,1_day_low,1336,42181.74,-315.68,-0.007484,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:31.5700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=31.8600; filter_ma50=29.0243; filter_avg_value_10=38.28; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,VKTX,2024-04-16,66.2666,,,2024-04-18,66.1234,1_day_low,632,41880.51,-90.53,-0.002162,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.44; raw_entry=open:66.2600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=66.9500; filter_ma50=61.1435; filter_avg_value_10=198.84; filter_adr20=7.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,ARQT,2024-04-16,9.911,,,2024-04-18,9.969,1_day_low,4232,41943.31,245.51,0.005853,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:9.9100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=10.0900; filter_ma50=9.6143; filter_avg_value_10=36.59; filter_adr20=8.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CLS,2024-04-16,43.9044,,,2024-04-18,44.3556,1_day_low,957,42016.5,431.77,0.010276,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:43.9000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=44.3500; filter_ma50=43.3508; filter_avg_value_10=97.91; filter_adr20=4.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,HIMS,2024-04-16,12.5313,,,2024-04-18,12.2988,1_day_low,3360,42105.01,-781.14,-0.018552,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:12.5300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=13.2200; filter_ma50=13.1354; filter_avg_value_10=71.64; filter_adr20=5.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,EMBJ,2024-04-16,23.7851,,,2024-04-18,24.07,1_day_low,1771,42123.43,504.53,0.011977,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=1.58; raw_entry=open:23.7827; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-15 00:00:00; filter_close=24.1223; filter_ma50=21.9656; filter_avg_value_10=33.40; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CART,2024-04-17,37.0137,,,2024-04-18,35.7664,1_day_low,1127,41714.44,-1405.68,-0.033698,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:37.0100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=36.9500; filter_ma50=33.4918; filter_avg_value_10=102.86; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,NTRA,2024-04-17,91.0691,,,2024-04-18,89.0511,1_day_low,457,41618.58,-922.23,-0.022159,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:91.0600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=90.3200; filter_ma50=84.5286; filter_avg_value_10=121.41; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,TDW,2024-04-17,92.5993,,,2024-04-18,90.021,1_day_low,449,41577.07,-1157.64,-0.027843,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:92.5900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=92.2000; filter_ma50=82.5246; filter_avg_value_10=75.60; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,MMYT,2024-04-17,64.0064,,,2024-04-18,62.5837,1_day_low,649,41540.15,-923.31,-0.022227,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:64.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=63.5800; filter_ma50=63.5744; filter_avg_value_10=63.49; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,AROC,2024-04-17,18.1447,,,2024-04-18,17.7499,1_day_low,2289,41533.15,-903.61,-0.021756,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:18.1429; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=18.0590; filter_ma50=17.3249; filter_avg_value_10=27.91; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,AG,2024-04-17,6.8798,,,2024-04-18,6.739,1_day_low,6033,41505.64,-849.06,-0.020456,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:6.8791; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=6.8094; filter_ma50=5.5271; filter_avg_value_10=125.05; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,MSTR,2024-04-17,125.8126,,,2024-04-19,116.8313,1_day_low,333,41895.59,-2990.76,-0.071386,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:125.8000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=125.4030; filter_ma50=122.9130; filter_avg_value_10=2672.11; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,WSM,2024-04-17,138.0157,,,2024-04-19,135.079,1_day_low,302,41680.74,-886.89,-0.021278,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.31; raw_entry=open:138.0019; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=136.5425; filter_ma50=126.8652; filter_avg_value_10=256.11; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,ROOT,2024-04-18,52.9253,,,2024-04-19,50.445,1_day_low,787,41652.2,-1952.02,-0.046865,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.09; raw_entry=open:52.9200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=53.7200; filter_ma50=42.0505; filter_avg_value_10=48.70; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,CART,2024-04-18,36.6037,,,2024-04-19,35.3065,1_day_low,1137,41618.36,-1474.9,-0.035439,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:36.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=36.3500; filter_ma50=33.7400; filter_avg_value_10=103.24; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,TDW,2024-04-18,90.6191,,,2024-04-19,88.4912,1_day_low,459,41594.15,-976.71,-0.023482,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.79; raw_entry=open:90.6100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=90.0600; filter_ma50=83.0242; filter_avg_value_10=67.41; filter_adr20=3.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,AG,2024-04-18,6.8997,,,2024-04-19,6.7092,1_day_low,6027,41584.38,-1148.21,-0.027612,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:6.8990; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=6.8094; filter_ma50=5.5718; filter_avg_value_10=113.10; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,AROC,2024-04-18,17.8559,,,2024-04-19,17.5823,1_day_low,2326,41532.87,-636.48,-0.015325,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:17.8541; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=17.7610; filter_ma50=17.3853; filter_avg_value_10=26.63; filter_adr20=3.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,META,2024-04-18,496.504,,,2024-04-19,495.6301,1_day_low,83,41209.83,-72.54,-0.00176,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:496.4544; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=490.8425; filter_ma50=489.5434; filter_avg_value_10=7090.83; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,WSM,2024-04-19,135.106,,,2024-04-22,134.4192,1_day_low,305,41207.33,-209.48,-0.005083,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.30; raw_entry=open:135.0925; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=135.6262; filter_ma50=128.3966; filter_avg_value_10=245.25; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,AG,2024-04-19,6.7105,,,2024-04-22,6.2413,1_day_low,6147,41249.52,-2884.12,-0.069919,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:6.7098; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=6.7397; filter_ma50=5.6125; filter_avg_value_10=103.54; filter_adr20=6.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_no_stop,TDW,2024-04-19,88.5088,,,2024-04-22,87.8012,1_day_low,465,41156.62,-329.05,-0.007995,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:88.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=88.7800; filter_ma50=83.4766; filter_avg_value_10=60.90; filter_adr20=3.46; rs_bucket=rs90_100
