strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_close_no_stop,EGO,2023-05-12,11.2927,,,2023-05-16,11.0407,hold_2d_close,5880,66400.88,-1481.49,-0.022311,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:11.2814; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-11 00:00:00; filter_close=11.3113; filter_ma50=10.5308; filter_avg_value_10=26.02; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AGI,2023-05-12,13.0908,,,2023-05-16,12.8677,hold_2d_close,5069,66357.19,-1130.7,-0.01704,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:13.0777; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-11 00:00:00; filter_close=13.0580; filter_ma50=12.0519; filter_avg_value_10=38.41; filter_adr20=2.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AUPH,2023-05-15,10.7708,,,2023-05-17,10.6993,hold_2d_close,6172,66477.13,-441.11,-0.006636,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:10.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-12 00:00:00; filter_close=10.7400; filter_ma50=10.4196; filter_avg_value_10=34.39; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AU,2023-05-16,23.0648,,,2023-05-18,21.9802,hold_2d_close,2845,65619.24,-3085.47,-0.047021,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.0417; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-15 00:00:00; filter_close=23.3153; filter_ma50=22.1105; filter_avg_value_10=90.13; filter_adr20=2.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,DKNG,2023-05-17,22.9429,,,2023-05-19,24.0859,hold_2d_close,2866,65754.41,3275.75,0.049818,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:22.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-16 00:00:00; filter_close=22.9200; filter_ma50=20.1190; filter_avg_value_10=318.09; filter_adr20=4.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AU,2023-05-18,21.9512,,,2023-05-22,22.1078,hold_2d_close,3002,65897.57,469.94,0.007131,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=1.38; raw_entry=open:21.9293; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-17 00:00:00; filter_close=22.5220; filter_ma50=22.3989; filter_avg_value_10=86.10; filter_adr20=2.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CX,2023-05-23,6.1765,,,2023-05-25,6.1054,hold_2d_close,10684,65989.77,-760.06,-0.011518,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.31; raw_entry=open:6.1703; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-22 00:00:00; filter_close=6.2194; filter_ma50=5.6722; filter_avg_value_10=31.66; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GRBK,2023-05-25,48.9489,,,2023-05-30,48.4115,hold_2d_close,1346,65885.22,-723.29,-0.010978,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:48.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-24 00:00:00; filter_close=48.3300; filter_ma50=39.5894; filter_avg_value_10=27.47; filter_adr20=4.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PRTA,2023-05-25,69.8498,,,2023-05-30,64.4455,hold_2d_close,943,65868.34,-5096.24,-0.07737,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:69.7800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-24 00:00:00; filter_close=69.6300; filter_ma50=57.7363; filter_avg_value_10=32.82; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GFI,2023-05-25,13.3831,,,2023-05-30,13.3747,hold_2d_close,4903,65617.43,-41.34,-0.00063,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:13.3697; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-24 00:00:00; filter_close=13.5072; filter_ma50=13.4016; filter_avg_value_10=67.25; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CX,2023-05-25,6.0881,,,2023-05-30,5.8996,hold_2d_close,10778,65617.84,-2032.33,-0.030972,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=0.91; raw_entry=open:6.0820; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-24 00:00:00; filter_close=6.0526; filter_ma50=5.7163; filter_avg_value_10=34.33; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TGTX,2023-05-26,27.1171,,,2023-05-30,25.4645,hold_2d_close,2418,65569.12,-3995.94,-0.060942,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:27.0900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-25 00:00:00; filter_close=27.0300; filter_ma50=23.2459; filter_avg_value_10=91.21; filter_adr20=7.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,FCNCA,2023-05-26,1252.3175,,,2023-05-30,1254.635,hold_2d_close,52,65120.51,120.51,0.001851,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:1251.0664; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-25 00:00:00; filter_close=1254.3103; filter_ma50=990.0799; filter_avg_value_10=225.63; filter_adr20=3.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SGML,2023-05-26,38.5385,,,2023-05-30,38.4515,hold_2d_close,1703,65631.07,-148.14,-0.002257,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:38.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-25 00:00:00; filter_close=38.0100; filter_ma50=36.8918; filter_avg_value_10=26.65; filter_adr20=4.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PRTA,2023-05-30,66.3963,,,2023-06-01,66.3236,hold_2d_close,974,64670.03,-70.83,-0.001095,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:66.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-26 00:00:00; filter_close=66.4400; filter_ma50=58.4501; filter_avg_value_10=32.67; filter_adr20=5.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TGTX,2023-05-31,25.4454,,,2023-06-02,26.5334,hold_2d_close,2543,64707.7,2766.83,0.042759,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:25.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-30 00:00:00; filter_close=25.4900; filter_ma50=23.7107; filter_avg_value_10=83.91; filter_adr20=6.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,FCNCA,2023-06-01,1243.0314,,,2023-06-05,1242.2976,hold_2d_close,52,64637.63,-38.16,-0.00059,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:1241.7896; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-05-31 00:00:00; filter_close=1234.1798; filter_ma50=1033.0433; filter_avg_value_10=205.62; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,VKTX,2023-06-15,22.2022,,,2023-06-20,21.7882,hold_2d_close,2927,64985.78,-1211.75,-0.018646,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:22.1800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-14 00:00:00; filter_close=22.3900; filter_ma50=21.4404; filter_avg_value_10=44.77; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RMBS,2023-06-15,60.7507,,,2023-06-20,59.7802,hold_2d_close,1071,65063.99,-1039.44,-0.015976,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.86; raw_entry=open:60.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-14 00:00:00; filter_close=62.3700; filter_ma50=53.9718; filter_avg_value_10=93.18; filter_adr20=4.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,BMEA,2023-06-16,36.7467,,,2023-06-20,36.4335,hold_2d_close,1758,64600.71,-550.57,-0.008523,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=3.59; raw_entry=open:36.7100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-15 00:00:00; filter_close=36.8200; filter_ma50=32.0708; filter_avg_value_10=35.18; filter_adr20=6.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,BMEA,2023-06-20,34.6246,,,2023-06-22,32.5574,hold_2d_close,1868,64678.73,-3861.49,-0.059703,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.56; raw_entry=open:34.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-16 00:00:00; filter_close=34.9500; filter_ma50=32.2516; filter_avg_value_10=47.21; filter_adr20=6.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PTGX,2023-06-20,27.8478,,,2023-06-22,27.5125,hold_2d_close,2336,65052.51,-783.4,-0.012043,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:27.8200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-16 00:00:00; filter_close=27.7100; filter_ma50=24.7882; filter_avg_value_10=32.99; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,KRYS,2023-06-20,122.5424,,,2023-06-22,119.83,hold_2d_close,529,64824.94,-1434.84,-0.022134,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:122.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-16 00:00:00; filter_close=121.4400; filter_ma50=100.5344; filter_avg_value_10=43.60; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RMBS,2023-06-20,60.06,,,2023-06-22,60.939,hold_2d_close,1081,64924.86,950.2,0.014635,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.07; raw_entry=open:60.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-16 00:00:00; filter_close=60.3800; filter_ma50=54.4328; filter_avg_value_10=96.28; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SMCI,2023-06-21,22.1221,,,2023-06-23,21.5844,hold_2d_close,2915,64485.92,-1567.41,-0.024306,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:22.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-20 00:00:00; filter_close=22.2400; filter_ma50=16.2573; filter_avg_value_10=801.56; filter_adr20=7.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,IONQ,2023-06-21,9.1591,,,2023-06-23,9.3606,hold_2d_close,7037,64452.94,1417.82,0.021998,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.55; raw_entry=open:9.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-20 00:00:00; filter_close=9.3100; filter_ma50=7.9858; filter_avg_value_10=99.42; filter_adr20=11.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,IOT,2023-06-22,26.997,,,2023-06-26,25.1348,hold_2d_close,2390,64522.76,-4450.49,-0.068976,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:26.9700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=27.3200; filter_ma50=21.8200; filter_avg_value_10=153.90; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ACLS,2023-06-22,164.8547,,,2023-06-26,168.0718,hold_2d_close,392,64623.04,1261.09,0.019515,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:164.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=165.8600; filter_ma50=141.3416; filter_avg_value_10=110.63; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,MRVL,2023-06-22,57.657,,,2023-06-26,57.1165,hold_2d_close,1125,64864.1,-608.05,-0.009374,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.71; raw_entry=open:57.5994; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=58.2627; filter_ma50=47.4576; filter_avg_value_10=858.87; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RMBS,2023-06-22,58.9689,,,2023-06-26,57.5824,hold_2d_close,1102,64983.74,-1527.98,-0.023513,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=0.27; raw_entry=open:58.9100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=59.0600; filter_ma50=54.8398; filter_avg_value_10=92.07; filter_adr20=3.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,MNDY,2023-06-22,170.7606,,,2023-06-26,163.7161,hold_2d_close,381,65059.78,-2683.94,-0.041253,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:170.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=171.2900; filter_ma50=147.9380; filter_avg_value_10=128.53; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AMD,2023-06-22,112.3522,,,2023-06-26,107.4025,hold_2d_close,582,65389.0,-2880.75,-0.044056,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.14; raw_entry=open:112.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-21 00:00:00; filter_close=112.1100; filter_ma50=104.0186; filter_avg_value_10=10341.72; filter_adr20=4.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NNOX,2023-06-23,16.7167,,,2023-06-27,14.7253,hold_2d_close,3823,63907.95,-7613.28,-0.119129,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:16.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=17.0300; filter_ma50=14.6656; filter_avg_value_10=30.99; filter_adr20=9.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,YEXT,2023-06-23,11.6216,,,2023-06-27,10.6194,hold_2d_close,5470,63570.2,-5482.25,-0.086239,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.12; raw_entry=open:11.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=11.6900; filter_ma50=9.4366; filter_avg_value_10=38.63; filter_adr20=6.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PLTR,2023-06-23,13.6536,,,2023-06-27,14.5954,hold_2d_close,4646,63434.81,4375.37,0.068974,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.95; raw_entry=open:13.6400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=14.0500; filter_ma50=11.3292; filter_avg_value_10=1467.16; filter_adr20=7.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,JOBY,2023-06-23,6.5165,,,2023-06-27,6.3836,hold_2d_close,9761,63607.66,-1297.24,-0.020394,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:6.5100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=6.6600; filter_ma50=5.2444; filter_avg_value_10=57.91; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,FCNCA,2023-06-23,1196.4855,,,2023-06-27,1170.2306,hold_2d_close,53,63413.73,-1391.51,-0.021943,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:1195.2902; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=1206.7990; filter_ma50=1156.8964; filter_avg_value_10=141.78; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ACHR,2023-06-23,3.4034,,,2023-06-27,3.3866,hold_2d_close,18633,63415.55,-312.85,-0.004933,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:3.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-22 00:00:00; filter_close=3.4900; filter_ma50=2.7390; filter_avg_value_10=25.25; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SYM,2023-06-26,39.5395,,,2023-06-28,41.7982,hold_2d_close,1564,61839.78,3532.54,0.057124,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.22; raw_entry=open:39.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=39.5100; filter_ma50=33.1284; filter_avg_value_10=68.88; filter_adr20=10.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AI,2023-06-26,33.8438,,,2023-06-28,35.4245,hold_2d_close,1816,61460.36,2870.6,0.046707,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:33.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=33.3900; filter_ma50=28.0528; filter_avg_value_10=1614.70; filter_adr20=13.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AGNT,2023-06-26,17.5049,,,2023-06-28,19.4353,hold_2d_close,3491,61109.51,6738.98,0.110277,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:17.4874; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=17.5254; filter_ma50=14.1156; filter_avg_value_10=67.96; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AVGO,2023-06-26,79.7828,,,2023-06-28,81.8374,hold_2d_close,765,61033.85,1571.76,0.025752,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:79.7031; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=79.4278; filter_ma50=68.3979; filter_avg_value_10=3022.96; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,APPF,2023-06-26,165.2951,,,2023-06-28,169.2406,hold_2d_close,369,60993.9,1455.87,0.023869,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:165.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=166.0200; filter_ma50=146.0366; filter_avg_value_10=26.77; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,VIPS,2023-06-26,14.9218,,,2023-06-28,15.0452,hold_2d_close,4084,60940.44,504.1,0.008272,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:14.9068; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=14.7805; filter_ma50=14.1426; filter_avg_value_10=76.33; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TEX,2023-06-26,54.0,,,2023-06-28,56.5997,hold_2d_close,1127,60857.97,2929.89,0.048143,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.34; raw_entry=open:53.9460; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-23 00:00:00; filter_close=53.8014; filter_ma50=47.6246; filter_avg_value_10=46.24; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NVDA,2023-06-27,40.8079,,,2023-06-29,40.7493,hold_2d_close,1536,62680.93,-89.97,-0.001435,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:40.7671; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=40.6003; filter_ma50=33.4772; filter_avg_value_10=22515.67; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PLTR,2023-06-27,14.2342,,,2023-06-29,15.1848,hold_2d_close,4417,62872.55,4198.71,0.066781,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:14.2200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=13.9400; filter_ma50=11.5504; filter_avg_value_10=1325.86; filter_adr20=7.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,IOT,2023-06-27,25.5155,,,2023-06-29,27.6223,hold_2d_close,2470,63023.26,5203.94,0.082572,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:25.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=25.1600; filter_ma50=22.2354; filter_avg_value_10=130.82; filter_adr20=6.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NNOX,2023-06-27,15.3253,,,2023-06-29,15.4945,hold_2d_close,4117,63094.3,696.51,0.011039,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:15.3100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=15.2200; filter_ma50=15.0282; filter_avg_value_10=31.70; filter_adr20=9.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,YEXT,2023-06-27,11.0611,,,2023-06-29,11.0589,hold_2d_close,5683,62859.95,-12.05,-0.000192,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=0.93; raw_entry=open:11.0500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=10.9100; filter_ma50=9.5564; filter_avg_value_10=28.50; filter_adr20=6.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SOFI,2023-06-27,8.3383,,,2023-06-29,8.7013,hold_2d_close,7509,62612.52,2725.47,0.043529,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:8.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=8.2000; filter_ma50=6.4530; filter_avg_value_10=701.59; filter_adr20=7.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CCL,2023-06-27,14.6073,,,2023-06-29,16.9601,hold_2d_close,4302,62840.8,10121.48,0.161065,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:14.5928; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=14.4444; filter_ma50=11.4298; filter_avg_value_10=933.48; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CUK,2023-06-27,13.1917,,,2023-06-29,15.4524,hold_2d_close,4800,63320.4,10851.28,0.171371,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.71; raw_entry=open:13.1786; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=12.9198; filter_ma50=10.3006; filter_avg_value_10=35.71; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ACVA,2023-06-27,16.8969,,,2023-06-29,17.5724,hold_2d_close,3776,63802.62,2550.81,0.03998,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:16.8800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=16.6900; filter_ma50=15.6104; filter_avg_value_10=27.24; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,MVIS,2023-06-27,4.0841,,,2023-06-29,3.8961,hold_2d_close,15614,63768.82,-2935.12,-0.046027,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:4.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=4.0400; filter_ma50=3.6230; filter_avg_value_10=46.46; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,EXTR,2023-06-27,23.033,,,2023-06-29,25.6843,hold_2d_close,2755,63455.94,7304.27,0.115108,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:23.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=22.9300; filter_ma50=19.4422; filter_avg_value_10=54.71; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ORCL,2023-06-27,112.6355,,,2023-06-29,113.5773,hold_2d_close,562,63301.17,529.29,0.008361,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:112.5230; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-06-26 00:00:00; filter_close=112.7257; filter_ma50=100.0656; filter_avg_value_10=2630.88; filter_adr20=2.67; rs_bucket=rs90_100
