strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SIMO,2022-05-24,81.6648,,,2022-05-25,80.8215,hold_1d_close,1224,99957.73,-1032.16,-0.010326,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FLNC,2022-12-27,17.0871,,,2022-12-28,15.4545,hold_1d_close,3577,61120.45,-5839.59,-0.095542,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:17.0700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-23 00:00:00; filter_close=17.0700; filter_ma50=15.8552; filter_avg_value_10=36.90; filter_adr20=10.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,YMM,2022-12-28,7.7257,,,2022-12-29,7.8449,hold_1d_close,7772,60044.17,926.09,0.015423,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:7.7180; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-27 00:00:00; filter_close=7.7854; filter_ma50=6.6148; filter_avg_value_10=49.80; filter_adr20=6.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,RMBS,2022-12-29,35.6957,,,2022-12-30,35.7842,hold_1d_close,1684,60111.49,149.07,0.00248,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:35.6600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-28 00:00:00; filter_close=35.3500; filter_ma50=35.2634; filter_avg_value_10=29.46; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,YMM,2022-12-29,7.6872,,,2022-12-30,7.691,hold_1d_close,7834,60221.3,30.31,0.000503,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:7.6795; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-28 00:00:00; filter_close=7.5255; filter_ma50=6.6506; filter_avg_value_10=43.89; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FLEX,2022-12-29,15.8863,,,2022-12-30,16.1556,hold_1d_close,3799,60351.88,1023.41,0.016957,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:15.8704; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-28 00:00:00; filter_close=15.7573; filter_ma50=15.3628; filter_avg_value_10=76.62; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,GOTU,2023-01-03,2.5325,,,2023-01-04,3.1968,hold_1d_close,23795,60261.55,15806.31,0.262295,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:2.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=2.3600; filter_ma50=1.5223; filter_avg_value_10=49.93; filter_adr20=15.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,EDU,2023-01-03,33.8665,,,2023-01-04,34.4344,hold_1d_close,1805,61129.09,1024.95,0.016767,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:33.8327; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=34.0774; filter_ma50=28.7090; filter_avg_value_10=143.13; filter_adr20=7.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TAL,2023-01-03,7.2673,,,2023-01-04,8.1918,hold_1d_close,8413,61139.46,7778.15,0.12722,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:7.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-12-30 00:00:00; filter_close=7.0500; filter_ma50=5.8378; filter_avg_value_10=186.76; filter_adr20=11.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,EDU,2023-01-04,35.2576,,,2023-01-05,36.1844,hold_1d_close,1779,62723.35,1648.77,0.026286,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:35.2224; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-03 00:00:00; filter_close=33.9110; filter_ma50=28.9421; filter_avg_value_10=132.37; filter_adr20=7.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FICO,2023-01-04,597.1365,,,2023-01-05,596.3031,hold_1d_close,104,62102.2,-86.67,-0.001396,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:596.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-03 00:00:00; filter_close=591.1900; filter_ma50=559.2234; filter_avg_value_10=77.30; filter_adr20=2.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,HALO,2023-01-04,55.1851,,,2023-01-05,54.1758,hold_1d_close,1136,62690.31,-1146.63,-0.01829,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:55.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-03 00:00:00; filter_close=55.1300; filter_ma50=53.6408; filter_avg_value_10=49.53; filter_adr20=2.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,RIG,2023-01-05,4.2843,,,2023-01-06,4.8951,hold_1d_close,14650,62764.71,8948.51,0.142572,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:4.2800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-04 00:00:00; filter_close=4.2700; filter_ma50=4.1088; filter_avg_value_10=65.75; filter_adr20=5.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AXSM,2023-01-06,68.8087,,,2023-01-09,63.2567,hold_1d_close,925,63648.08,-5135.65,-0.080688,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:68.7400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-05 00:00:00; filter_close=69.0400; filter_ma50=65.2014; filter_avg_value_10=61.64; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AXSM,2023-01-09,68.1781,,,2023-01-10,63.4365,hold_1d_close,926,63132.93,-4390.73,-0.069547,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:68.1100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-06 00:00:00; filter_close=67.9900; filter_ma50=65.7604; filter_avg_value_10=60.50; filter_adr20=4.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ROIV,2023-01-20,8.7688,,,2023-01-23,8.4915,hold_1d_close,7151,62705.4,-1982.69,-0.031619,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.28; raw_entry=open:8.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-19 00:00:00; filter_close=8.7500; filter_ma50=6.8690; filter_avg_value_10=30.25; filter_adr20=7.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ROIV,2023-01-24,8.6737,,,2023-01-25,8.3816,hold_1d_close,7206,62502.43,-2104.55,-0.033671,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.77; raw_entry=open:8.6650; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-23 00:00:00; filter_close=8.5000; filter_ma50=7.0020; filter_avg_value_10=25.45; filter_adr20=7.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-01-30,290.29,,,2023-01-31,287.9617,hold_1d_close,214,62122.06,-498.25,-0.00802,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:290.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-27 00:00:00; filter_close=289.5000; filter_ma50=186.1432; filter_avg_value_10=97.51; filter_adr20=5.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-01-31,281.3611,,,2023-02-01,288.7809,hold_1d_close,221,62180.8,1639.79,0.026371,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.36; raw_entry=open:281.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=281.2300; filter_ma50=190.3574; filter_avg_value_10=94.17; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,YPF,2023-01-31,11.1611,,,2023-02-01,11.7383,hold_1d_close,5591,62401.99,3226.57,0.051706,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:11.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=11.1500; filter_ma50=9.0758; filter_avg_value_10=45.86; filter_adr20=6.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ONC,2023-01-31,254.5042,,,2023-02-01,254.0257,hold_1d_close,246,62608.05,-117.72,-0.00188,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:254.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=256.1500; filter_ma50=222.9476; filter_avg_value_10=76.20; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,BABA,2023-01-31,104.0195,,,2023-02-01,107.0374,hold_1d_close,604,62827.8,1822.82,0.029013,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:103.9156; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-30 00:00:00; filter_close=105.6061; filter_ma50=91.3880; filter_avg_value_10=1679.63; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ONC,2023-02-01,258.9887,,,2023-02-02,254.795,hold_1d_close,242,62675.28,-1014.9,-0.016193,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:258.7300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-31 00:00:00; filter_close=256.0000; filter_ma50=223.9522; filter_avg_value_10=71.08; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TAL,2023-02-01,7.6176,,,2023-02-02,7.1329,hold_1d_close,8243,62791.96,-3995.8,-0.063635,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:7.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-31 00:00:00; filter_close=7.3100; filter_ma50=7.2182; filter_avg_value_10=47.86; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,RMBS,2023-02-01,40.7207,,,2023-02-02,44.2957,hold_1d_close,1535,62506.24,5487.59,0.087793,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:40.6800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-01-31 00:00:00; filter_close=40.4700; filter_ma50=38.2046; filter_avg_value_10=46.01; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ONC,2023-02-02,256.9567,,,2023-02-03,256.6431,hold_1d_close,245,62954.39,-76.84,-0.001221,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.29; raw_entry=open:256.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-01 00:00:00; filter_close=254.2800; filter_ma50=225.0264; filter_avg_value_10=70.24; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TAL,2023-02-02,7.2773,,,2023-02-03,6.7732,hold_1d_close,8644,62904.72,-4357.01,-0.069264,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:7.2700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-01 00:00:00; filter_close=7.2700; filter_ma50=7.2536; filter_avg_value_10=46.33; filter_adr20=7.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,PLRX,2023-02-07,32.7527,,,2023-02-08,31.7083,hold_1d_close,1908,62492.19,-1992.83,-0.031889,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:32.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-06 00:00:00; filter_close=32.6100; filter_ma50=22.6276; filter_avg_value_10=46.83; filter_adr20=7.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,COSM,2023-02-08,4.995,,,2023-02-09,4.7852,hold_1d_close,12474,62307.5,-2616.79,-0.041998,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:4.9900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=5.0000; filter_ma50=4.3039; filter_avg_value_10=34.68; filter_adr20=20.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-02-08,276.7765,,,2023-02-09,258.4013,hold_1d_close,225,62274.71,-4134.41,-0.06639,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:276.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=275.0000; filter_ma50=216.0142; filter_avg_value_10=78.40; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,PLRX,2023-02-08,32.1321,,,2023-02-09,31.948,hold_1d_close,1929,61982.82,-355.09,-0.005729,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:32.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=32.2800; filter_ma50=22.8802; filter_avg_value_10=38.62; filter_adr20=7.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AXON,2023-02-08,186.9768,,,2023-02-09,183.6262,hold_1d_close,331,61889.32,-1109.05,-0.01792,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:186.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-07 00:00:00; filter_close=188.5800; filter_ma50=179.6510; filter_avg_value_10=161.41; filter_adr20=3.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-02-09,264.294,,,2023-02-10,257.2225,hold_1d_close,232,61316.21,-1640.59,-0.026756,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.77; raw_entry=open:264.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=259.9200; filter_ma50=219.8696; filter_avg_value_10=86.09; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,PLRX,2023-02-09,31.9719,,,2023-02-10,31.6983,hold_1d_close,1919,61354.15,-525.17,-0.00856,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:31.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=31.7400; filter_ma50=23.1210; filter_avg_value_10=26.62; filter_adr20=6.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MLCO,2023-02-09,13.2232,,,2023-02-10,12.9271,hold_1d_close,4640,61355.69,-1374.14,-0.022396,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:13.2100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=12.5400; filter_ma50=11.9914; filter_avg_value_10=59.45; filter_adr20=4.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,PACB,2023-02-09,10.4004,,,2023-02-10,10.0499,hold_1d_close,5889,61247.9,-2063.8,-0.033696,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:10.3900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=10.3800; filter_ma50=10.0258; filter_avg_value_10=56.45; filter_adr20=7.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,VIPS,2023-02-09,13.3953,,,2023-02-10,12.9088,hold_1d_close,4555,61015.38,-2216.02,-0.036319,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:13.3819; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-08 00:00:00; filter_close=13.0300; filter_ma50=12.6461; filter_avg_value_10=68.44; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-02-10,258.6183,,,2023-02-13,255.1046,hold_1d_close,234,60516.69,-822.21,-0.013586,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.67; raw_entry=open:258.3600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=258.6600; filter_ma50=223.7360; filter_avg_value_10=90.17; filter_adr20=4.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MELI,2023-02-10,1126.8958,,,2023-02-13,1111.2076,hold_1d_close,53,59725.48,-831.47,-0.013922,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:1125.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=1143.6500; filter_ma50=982.9632; filter_avg_value_10=687.40; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FSLR,2023-02-10,162.7826,,,2023-02-13,167.0927,hold_1d_close,372,60555.13,1603.36,0.026478,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:162.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=163.9400; filter_ma50=163.2770; filter_avg_value_10=300.05; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AXON,2023-02-10,181.211,,,2023-02-13,190.1297,hold_1d_close,334,60524.48,2978.83,0.049217,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:181.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-09 00:00:00; filter_close=183.8100; filter_ma50=179.5900; filter_avg_value_10=173.30; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-02-13,258.6384,,,2023-02-14,267.9318,hold_1d_close,235,60780.02,2183.96,0.035932,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.55; raw_entry=open:258.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=257.4800; filter_ma50=227.5094; filter_avg_value_10=93.55; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AEHR,2023-02-13,30.5906,,,2023-02-14,33.5964,hold_1d_close,1991,60905.8,5984.57,0.098259,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:30.5600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=30.5600; filter_ma50=27.3328; filter_avg_value_10=52.17; filter_adr20=8.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SHOP,2023-02-13,48.4284,,,2023-02-14,50.0599,hold_1d_close,1263,61165.05,2060.6,0.033689,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:48.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=48.3000; filter_ma50=40.9660; filter_avg_value_10=985.62; filter_adr20=5.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FSLR,2023-02-13,165.9658,,,2023-02-14,164.875,hold_1d_close,368,61075.42,-401.43,-0.006573,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:165.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=163.3800; filter_ma50=163.3084; filter_avg_value_10=291.34; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SOFI,2023-02-13,6.7567,,,2023-02-14,6.7333,hold_1d_close,9064,61243.18,-212.92,-0.003477,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:6.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-10 00:00:00; filter_close=6.8100; filter_ma50=5.3490; filter_avg_value_10=475.69; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MDGL,2023-02-14,253.4532,,,2023-02-15,281.9777,hold_1d_close,244,61842.58,6959.99,0.112544,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.33; raw_entry=open:253.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-13 00:00:00; filter_close=255.3600; filter_ma50=231.2144; filter_avg_value_10=88.11; filter_adr20=4.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TGTX,2023-02-22,16.4164,,,2023-02-23,16.4336,hold_1d_close,3816,62644.98,65.45,0.001045,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:16.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=16.2700; filter_ma50=12.9438; filter_avg_value_10=71.68; filter_adr20=7.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TDW,2023-02-22,42.5725,,,2023-02-23,43.3466,hold_1d_close,1476,62837.05,1142.54,0.018183,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:42.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=42.8700; filter_ma50=38.9076; filter_avg_value_10=28.89; filter_adr20=4.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,RMBS,2023-02-22,43.2432,,,2023-02-23,43.6064,hold_1d_close,1449,62659.4,526.21,0.008398,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:43.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=43.2000; filter_ma50=40.1040; filter_avg_value_10=52.31; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CRUS,2023-02-22,101.9518,,,2023-02-23,102.6672,hold_1d_close,614,62598.43,439.24,0.007017,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:101.8500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=101.6600; filter_ma50=86.9578; filter_avg_value_10=63.90; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SLAB,2023-02-22,176.6965,,,2023-02-23,176.2136,hold_1d_close,354,62550.57,-170.95,-0.002733,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:176.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=174.4000; filter_ma50=155.2332; filter_avg_value_10=109.27; filter_adr20=3.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,FICO,2023-02-22,667.2866,,,2023-02-23,670.9983,hold_1d_close,93,62057.66,345.19,0.005562,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:666.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=665.0000; filter_ma50=635.2654; filter_avg_value_10=132.59; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MTH,2023-02-22,50.8854,,,2023-02-23,51.241,hold_1d_close,1229,62538.15,437.08,0.006989,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:50.8346; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=50.4901; filter_ma50=47.6161; filter_avg_value_10=45.61; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ON,2023-02-22,79.5294,,,2023-02-23,78.3116,hold_1d_close,786,62510.15,-957.22,-0.015313,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:79.4500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-21 00:00:00; filter_close=79.2800; filter_ma50=70.9040; filter_avg_value_10=632.12; filter_adr20=4.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,WFRD,2023-02-23,59.5155,,,2023-02-24,63.0306,hold_1d_close,1055,62788.88,3708.37,0.059061,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:59.4561; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-22 00:00:00; filter_close=58.6099; filter_ma50=52.5808; filter_avg_value_10=66.18; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,RIG,2023-02-23,6.2062,,,2023-02-24,6.7432,hold_1d_close,10148,62980.52,5449.99,0.086534,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=1.20; raw_entry=open:6.2000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-02-22 00:00:00; filter_close=6.1000; filter_ma50=5.7424; filter_avg_value_10=161.91; filter_adr20=6.12; rs_bucket=rs90_100
