strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_trail_0_5atr,MP,2025-04-01,24.2724,,,2025-04-02,24.7596,trail_0_5atr,4265,103521.9,2077.77,0.020071,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:24.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-31 00:00:00; filter_close=24.4100; filter_ma50=23.9766; filter_avg_value_10=85.01; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PTGX,2025-04-01,47.9948,,,2025-04-02,46.6753,trail_0_5atr,2165,103908.74,-2856.65,-0.027492,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=0.33; raw_entry=open:47.9900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-31 00:00:00; filter_close=48.3600; filter_ma50=42.7318; filter_avg_value_10=63.21; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IDCC,2025-04-01,203.1717,,,2025-04-02,199.4372,trail_0_5atr,510,103617.54,-1904.58,-0.018381,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:203.1513; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-31 00:00:00; filter_close=204.2181; filter_ma50=201.6922; filter_avg_value_10=90.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,OKTA,2025-04-01,104.8105,,,2025-04-02,102.9897,trail_0_5atr,988,103552.76,-1798.93,-0.017372,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:104.8000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-31 00:00:00; filter_close=105.2200; filter_ma50=100.5122; filter_avg_value_10=317.66; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,EMBJ,2025-04-01,45.1727,,,2025-04-03,45.5125,trail_0_5atr,2294,103626.24,779.54,0.007523,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:45.1682; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-31 00:00:00; filter_close=46.1471; filter_ma50=45.7911; filter_avg_value_10=113.49; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,QBTS,2025-04-02,7.2707,,,2025-04-03,6.7893,trail_0_5atr,14060,102226.42,-6768.57,-0.066212,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,XERS,2025-04-02,5.0405,,,2025-04-03,4.9495,trail_0_5atr,20300,102322.23,-1847.28,-0.018054,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:5.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=5.0800; filter_ma50=4.2084; filter_avg_value_10=25.93; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ROOT,2025-04-02,124.7925,,,2025-04-03,115.0385,trail_0_5atr,821,102454.62,-8008.02,-0.078162,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:124.7800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=128.6000; filter_ma50=122.3673; filter_avg_value_10=114.80; filter_adr20=10.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,COMP,2025-04-02,8.6109,,,2025-04-03,8.6291,trail_0_5atr,11912,102572.57,217.71,0.002122,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:8.6100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=8.7200; filter_ma50=8.3732; filter_avg_value_10=63.24; filter_adr20=5.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,TGTX,2025-04-02,37.2537,,,2025-04-03,38.1362,trail_0_5atr,2765,103006.55,2440.0,0.023688,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=0.94; raw_entry=open:37.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=37.7500; filter_ma50=34.7110; filter_avg_value_10=98.10; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-04-02,14.6115,,,2025-04-03,15.9484,trail_0_5atr,7099,103726.76,9490.97,0.0915,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:14.6100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=14.9800; filter_ma50=14.0850; filter_avg_value_10=36.62; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,OKTA,2025-04-02,103.0103,,,2025-04-03,100.6299,trail_0_5atr,1020,105070.51,-2427.97,-0.023108,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.95; raw_entry=open:103.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=104.6900; filter_ma50=100.8602; filter_avg_value_10=315.32; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PTGX,2025-04-02,46.6847,,,2025-04-03,47.0553,trail_0_5atr,2257,105367.3,836.51,0.007939,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=0.09; raw_entry=open:46.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=46.8800; filter_ma50=42.9330; filter_avg_value_10=64.06; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IDCC,2025-04-02,199.4771,,,2025-04-03,197.3927,trail_0_5atr,530,105722.85,-1104.7,-0.010449,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.33; raw_entry=open:199.4571; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-01 00:00:00; filter_close=202.4204; filter_ma50=202.3489; filter_avg_value_10=89.78; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,QBTS,2025-04-03,6.7907,,,2025-04-04,6.6564,trail_0_5atr,14939,101445.95,-2006.44,-0.019778,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:6.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-02 00:00:00; filter_close=7.3400; filter_ma50=6.7142; filter_avg_value_10=589.22; filter_adr20=15.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ROOT,2025-04-03,115.0615,,,2025-04-04,113.3887,trail_0_5atr,886,101944.5,-1482.14,-0.014539,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.86; raw_entry=open:115.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-02 00:00:00; filter_close=125.1700; filter_ma50=123.2935; filter_avg_value_10=115.20; filter_adr20=9.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,QBTS,2025-04-04,6.8807,,,2025-04-07,5.8794,trail_0_5atr,14693,101097.95,-14711.75,-0.14552,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:6.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-03 00:00:00; filter_close=7.1600; filter_ma50=6.7324; filter_avg_value_10=458.52; filter_adr20=15.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MPT,2025-04-04,5.1723,,,2025-04-07,4.6867,trail_0_5atr,19393,100306.34,-9416.27,-0.093875,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.03; raw_entry=open:5.1718; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-03 00:00:00; filter_close=5.3861; filter_ma50=4.9623; filter_avg_value_10=55.19; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,BZ,2025-04-04,17.161,,,2025-04-07,14.5859,trail_0_5atr,5812,99739.78,-14966.38,-0.150054,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:17.1593; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-03 00:00:00; filter_close=18.7382; filter_ma50=16.9482; filter_avg_value_10=119.82; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GRPN,2025-04-07,16.3116,,,2025-04-08,17.5982,trail_0_5atr,5958,97184.69,7665.62,0.078877,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:16.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-04 00:00:00; filter_close=16.9900; filter_ma50=13.4380; filter_avg_value_10=28.78; filter_adr20=6.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AU,2025-04-07,31.4333,,,2025-04-08,32.6607,trail_0_5atr,3101,97474.59,3806.35,0.03905,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:31.4301; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-04 00:00:00; filter_close=32.0901; filter_ma50=30.6417; filter_avg_value_10=95.24; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GFI,2025-04-07,19.0861,,,2025-04-08,19.9869,trail_0_5atr,5115,97625.16,4607.66,0.047197,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.53; raw_entry=open:19.0841; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-04 00:00:00; filter_close=19.3757; filter_ma50=18.7496; filter_avg_value_10=95.34; filter_adr20=3.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,FSM,2025-04-07,5.1505,,,2025-04-08,5.5937,trail_0_5atr,19026,97993.7,8432.54,0.086052,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.12; raw_entry=open:5.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-04 00:00:00; filter_close=5.3700; filter_ma50=5.2064; filter_avg_value_10=98.50; filter_adr20=5.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,CVS,2025-04-07,59.208,,,2025-04-09,63.4353,trail_0_5atr,1662,98403.64,7025.89,0.071399,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:59.2020; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-04 00:00:00; filter_close=60.7871; filter_ma50=60.3937; filter_avg_value_10=552.45; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GRPN,2025-04-08,17.6018,,,2025-04-09,16.7283,trail_0_5atr,5711,100523.65,-4988.18,-0.049622,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:17.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-07 00:00:00; filter_close=16.8000; filter_ma50=13.5618; filter_avg_value_10=27.51; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GRPN,2025-04-09,16.7317,,,2025-04-10,17.2083,trail_0_5atr,6003,100440.23,2861.06,0.028485,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:16.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-08 00:00:00; filter_close=16.8000; filter_ma50=13.6878; filter_avg_value_10=26.41; filter_adr20=7.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,CIB,2025-04-09,34.6707,,,2025-04-10,37.0903,trail_0_5atr,2912,100960.99,7046.0,0.069789,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:34.6672; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-08 00:00:00; filter_close=34.9967; filter_ma50=34.1215; filter_avg_value_10=25.27; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ANIP,2025-04-09,62.2662,,,2025-04-10,64.7335,trail_0_5atr,1640,102116.61,4046.37,0.039625,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:62.2600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-08 00:00:00; filter_close=63.0500; filter_ma50=61.6576; filter_avg_value_10=28.96; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AU,2025-04-08,32.849,,,2025-04-14,39.8337,trail_0_5atr,3046,100058.11,21275.23,0.212629,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:32.8457; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-07 00:00:00; filter_close=31.9084; filter_ma50=30.7513; filter_avg_value_10=98.27; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ALP,2025-04-09,4.9005,,,2025-04-14,8.6991,trail_0_5atr,20789,101876.29,78969.92,0.775155,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.28; raw_entry=open:4.9000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-08 00:00:00; filter_close=4.9000; filter_ma50=4.8604; filter_avg_value_10=30.92; filter_adr20=13.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ESLT,2025-04-23,374.7649,,,2025-04-24,368.7119,trail_0_5atr,296,110930.4,-1791.66,-0.016151,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:374.7274; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-22 00:00:00; filter_close=374.7373; filter_ma50=356.5585; filter_avg_value_10=31.86; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,FSM,2025-04-24,6.1906,,,2025-04-25,5.9494,trail_0_5atr,17981,111313.52,-4337.27,-0.038964,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:6.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-23 00:00:00; filter_close=6.0900; filter_ma50=5.4834; filter_avg_value_10=101.24; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ESLT,2025-04-24,368.7857,,,2025-04-29,382.8302,trail_0_5atr,301,111004.49,4227.41,0.038083,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:368.7488; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-23 00:00:00; filter_close=374.0310; filter_ma50=358.0083; filter_avg_value_10=31.73; filter_adr20=2.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IAG,2025-04-28,7.0007,,,2025-04-30,6.9493,trail_0_5atr,15923,111472.15,-818.37,-0.007341,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:7.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-25 00:00:00; filter_close=7.0300; filter_ma50=6.2686; filter_avg_value_10=122.90; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HMY,2025-04-28,14.8459,,,2025-05-01,14.8724,trail_0_5atr,7484,111106.79,198.04,0.001782,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:14.8444; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-04-25 00:00:00; filter_close=15.1093; filter_ma50=12.9150; filter_avg_value_10=122.31; filter_adr20=5.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,STNE,2025-05-06,10.9554,,,2025-05-07,10.9497,trail_0_5atr,10149,111186.41,-58.17,-0.000523,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:10.9543; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-05 00:00:00; filter_close=11.0204; filter_ma50=9.1863; filter_avg_value_10=60.13; filter_adr20=5.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HTZ,2025-05-06,6.1606,,,2025-05-08,6.0839,trail_0_5atr,18020,111014.3,-1382.57,-0.012454,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:6.1600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-05 00:00:00; filter_close=6.2000; filter_ma50=4.8369; filter_avg_value_10=178.54; filter_adr20=14.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,STNE,2025-05-07,10.9554,,,2025-05-09,11.1515,trail_0_5atr,10164,111350.74,1992.73,0.017896,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:10.9543; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-06 00:00:00; filter_close=10.9874; filter_ma50=9.2464; filter_avg_value_10=55.12; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GRPN,2025-05-06,16.6017,,,2025-05-14,25.8885,trail_0_5atr,6684,110965.5,62073.12,0.559391,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:16.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-05 00:00:00; filter_close=16.7800; filter_ma50=16.1066; filter_avg_value_10=34.89; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,LRN,2025-05-13,150.195,,,2025-05-15,152.7797,trail_0_5atr,783,117602.69,2023.83,0.017209,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:150.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-12 00:00:00; filter_close=149.3000; filter_ma50=134.5246; filter_avg_value_10=164.57; filter_adr20=4.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MRX,2025-05-21,43.8032,,,2025-05-22,42.5485,trail_0_5atr,2681,117436.49,-3363.88,-0.028644,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:43.7989; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-20 00:00:00; filter_close=43.9068; filter_ma50=38.7017; filter_avg_value_10=51.12; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MRX,2025-05-22,42.557,,,2025-05-23,42.1964,trail_0_5atr,2764,117627.65,-996.81,-0.008474,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:42.5528; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-21 00:00:00; filter_close=42.5430; filter_ma50=38.9321; filter_avg_value_10=50.03; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,TPR,2025-05-22,78.4028,,,2025-05-23,76.0512,trail_0_5atr,1501,117682.58,-3529.77,-0.029994,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:78.3949; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-21 00:00:00; filter_close=78.5822; filter_ma50=70.6045; filter_avg_value_10=344.55; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AVPT,2025-05-22,18.3218,,,2025-05-23,17.8882,trail_0_5atr,6421,117644.48,-2784.28,-0.023667,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:18.3200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-21 00:00:00; filter_close=18.3200; filter_ma50=15.8496; filter_avg_value_10=32.84; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,EOSE,2025-05-22,5.7606,,,2025-05-27,5.9844,trail_0_5atr,20335,117141.32,4551.49,0.038855,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:5.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-21 00:00:00; filter_close=5.9300; filter_ma50=4.8790; filter_avg_value_10=64.64; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,TOST,2025-05-23,42.0042,,,2025-05-28,42.6532,trail_0_5atr,2800,117611.76,1817.19,0.015451,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:42.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-22 00:00:00; filter_close=42.6800; filter_ma50=36.3940; filter_avg_value_10=443.25; filter_adr20=3.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,KRMN,2025-05-27,42.4242,,,2025-05-28,44.3304,trail_0_5atr,2772,117599.99,5283.84,0.044931,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:42.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-23 00:00:00; filter_close=41.8500; filter_ma50=36.1504; filter_avg_value_10=40.29; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MSTR,2025-05-27,381.1581,,,2025-05-28,368.4931,trail_0_5atr,310,118159.01,-3926.14,-0.033228,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:381.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-23 00:00:00; filter_close=369.5100; filter_ma50=343.6914; filter_avg_value_10=5946.38; filter_adr20=4.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,TPR,2025-05-23,76.0664,,,2025-05-29,78.9584,trail_0_5atr,1546,117598.62,4471.09,0.03802,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:76.0588; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-22 00:00:00; filter_close=77.8626; filter_ma50=70.7485; filter_avg_value_10=284.73; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MRP,2025-05-29,24.9733,,,2025-05-30,24.9378,trail_0_5atr,4710,117624.24,-167.33,-0.001423,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:24.9708; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-28 00:00:00; filter_close=24.9708; filter_ma50=23.1277; filter_avg_value_10=26.60; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,NXT,2025-05-30,55.4255,,,2025-06-02,56.042,trail_0_5atr,2122,117613.0,1308.21,0.011123,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:55.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-29 00:00:00; filter_close=55.4250; filter_ma50=45.7095; filter_avg_value_10=211.20; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ACHR,2025-06-03,10.201,,,2025-06-04,9.759,trail_0_5atr,11650,118841.88,-5149.25,-0.043329,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:10.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-02 00:00:00; filter_close=9.7300; filter_ma50=8.7698; filter_avg_value_10=339.16; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PRCH,2025-06-02,9.1209,,,2025-06-05,9.4086,trail_0_5atr,12909,117741.85,3713.7,0.031541,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:9.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-30 00:00:00; filter_close=9.1200; filter_ma50=7.4932; filter_avg_value_10=33.92; filter_adr20=10.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HSAI,2025-06-02,18.6869,,,2025-06-05,19.414,trail_0_5atr,6316,118026.26,4592.26,0.038909,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:18.6850; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-05-30 00:00:00; filter_close=18.8600; filter_ma50=16.6746; filter_avg_value_10=114.99; filter_adr20=8.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ACHR,2025-06-04,9.761,,,2025-06-05,9.4292,trail_0_5atr,12172,118810.6,-4037.94,-0.033986,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:9.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-03 00:00:00; filter_close=9.7200; filter_ma50=8.7898; filter_avg_value_10=300.26; filter_adr20=7.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HTZ,2025-06-04,6.1306,,,2025-06-06,5.9665,trail_0_5atr,19356,118664.15,-3175.68,-0.026762,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:6.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-03 00:00:00; filter_close=6.1800; filter_ma50=5.8849; filter_avg_value_10=61.13; filter_adr20=9.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ACHR,2025-06-05,9.651,,,2025-06-10,11.2689,trail_0_5atr,12178,117529.45,19702.89,0.167642,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:9.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-04 00:00:00; filter_close=9.6400; filter_ma50=8.8040; filter_avg_value_10=285.47; filter_adr20=7.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,OKLO,2025-06-06,47.1047,,,2025-06-10,51.8843,trail_0_5atr,2546,119928.59,12168.78,0.101467,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:47.1000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-05 00:00:00; filter_close=47.1600; filter_ma50=30.9102; filter_avg_value_10=1591.56; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,RGTI,2025-06-06,11.2211,,,2025-06-10,11.1807,trail_0_5atr,10763,120772.94,-435.41,-0.003605,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:11.2200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-05 00:00:00; filter_close=10.8900; filter_ma50=10.0871; filter_avg_value_10=853.53; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IONQ,2025-06-06,37.6738,,,2025-06-10,40.2538,trail_0_5atr,3207,120819.76,8274.15,0.068483,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:37.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-05 00:00:00; filter_close=36.6600; filter_ma50=30.6998; filter_avg_value_10=1452.67; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MVST,2025-06-05,3.3903,,,2025-06-11,4.1226,trail_0_5atr,34617,117363.37,25349.49,0.215992,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:3.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-06-04 00:00:00; filter_close=3.3900; filter_ma50=2.3743; filter_avg_value_10=30.59; filter_adr20=12.00; rs_bucket=rs90_100
