strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CELH,2023-09-21,59.4727,,,2023-09-27,55.964,hold_4d_open,963,57272.26,-3378.94,-0.058998,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:59.4133; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=60.4700; filter_ma50=57.0098; filter_avg_value_10=246.20; filter_adr20=3.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,EDU,2023-09-21,53.4008,,,2023-09-27,57.0191,hold_4d_open,1068,57032.03,3864.36,0.067758,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:53.3474; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=54.2478; filter_ma50=51.9892; filter_avg_value_10=58.05; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,PDD,2023-09-21,92.0319,,,2023-09-27,94.1557,hold_4d_open,619,56967.77,1314.64,0.023077,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:91.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=94.4800; filter_ma50=86.7610; filter_avg_value_10=974.74; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,INSM,2023-09-21,25.6957,,,2023-09-27,25.7342,hold_4d_open,2217,56967.3,85.51,0.001501,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:25.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=25.5200; filter_ma50=22.7584; filter_avg_value_10=39.11; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,VNO,2023-09-22,22.1052,,,2023-09-28,20.7673,hold_4d_open,2613,57760.93,-3496.08,-0.060527,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:22.0831; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-21 00:00:00; filter_close=21.8451; filter_ma50=21.5213; filter_avg_value_10=78.38; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,AFRM,2023-09-25,20.02,,,2023-09-29,21.2587,hold_4d_open,2886,57777.72,3574.95,0.061874,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:20.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-22 00:00:00; filter_close=20.1800; filter_ma50=18.5026; filter_avg_value_10=309.62; filter_adr20=6.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CHTR,2023-09-26,430.3299,,,2023-10-02,439.6899,hold_4d_open,132,56803.55,1235.52,0.021751,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:429.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-25 00:00:00; filter_close=440.0200; filter_ma50=421.4908; filter_avg_value_10=509.79; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,RELY,2023-09-27,24.1441,,,2023-10-03,25.005,hold_4d_open,2372,57269.85,2041.94,0.035655,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:24.1200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=24.1200; filter_ma50=23.1298; filter_avg_value_10=51.57; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JXN,2023-09-27,34.7572,,,2023-10-03,34.1333,hold_4d_open,1652,57418.92,-1030.75,-0.017951,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:34.7225; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=34.4677; filter_ma50=31.9423; filter_avg_value_10=49.93; filter_adr20=2.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ACB,2023-09-28,5.9559,,,2023-10-04,5.5944,hold_4d_open,9719,57885.88,-3513.9,-0.060704,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:5.9500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-27 00:00:00; filter_close=6.6700; filter_ma50=5.8778; filter_avg_value_10=32.37; filter_adr20=18.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JOYY,2023-10-02,34.6627,,,2023-10-06,35.2289,hold_4d_open,1660,57540.1,939.82,0.016333,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.40; raw_entry=open:34.6281; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-29 00:00:00; filter_close=34.6281; filter_ma50=31.7248; filter_avg_value_10=28.38; filter_adr20=2.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,VST,2023-10-04,31.5046,,,2023-10-10,31.1779,hold_4d_open,1822,57401.4,-595.18,-0.010369,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:31.4731; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=31.2874; filter_ma50=30.2190; filter_avg_value_10=152.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CRS,2023-10-04,63.504,,,2023-10-10,67.7988,hold_4d_open,901,57217.15,3869.6,0.06763,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:63.4406; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=63.4308; filter_ma50=61.0189; filter_avg_value_10=30.36; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,MNSO,2023-10-05,22.7711,,,2023-10-11,24.0771,hold_4d_open,2524,57474.21,3296.36,0.057354,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:22.7483; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=22.8688; filter_ma50=21.8332; filter_avg_value_10=42.62; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,HLX,2023-10-05,10.2002,,,2023-10-11,10.3696,hold_4d_open,5622,57345.47,952.54,0.016611,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:10.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=10.3400; filter_ma50=10.1768; filter_avg_value_10=26.16; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,NTNX,2023-10-05,34.054,,,2023-10-11,37.2427,hold_4d_open,1680,57210.75,5357.01,0.093636,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:34.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=34.0300; filter_ma50=32.4393; filter_avg_value_10=98.18; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,INSM,2023-10-05,24.1241,,,2023-10-11,24.8052,hold_4d_open,2377,57342.99,1618.9,0.028232,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:24.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=24.1500; filter_ma50=23.7014; filter_avg_value_10=30.72; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SN,2023-10-13,40.6455,,,2023-10-19,42.1061,hold_4d_open,1450,58936.01,2117.82,0.035934,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=0.88; raw_entry=open:40.6049; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-12 00:00:00; filter_close=41.3180; filter_ma50=36.9322; filter_avg_value_10=25.31; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CCC,2023-10-16,12.3423,,,2023-10-20,12.3876,hold_4d_open,4794,59169.13,217.02,0.003668,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:12.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-13 00:00:00; filter_close=12.3000; filter_ma50=11.3912; filter_avg_value_10=35.88; filter_adr20=2.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,HCC,2023-10-17,46.558,,,2023-10-23,45.7425,hold_4d_open,1275,59361.43,-1039.8,-0.017516,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:46.5115; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-16 00:00:00; filter_close=46.7558; filter_ma50=43.3126; filter_avg_value_10=30.63; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,NUVL,2023-10-18,52.5225,,,2023-10-24,50.3496,hold_4d_open,1130,59350.39,-2455.34,-0.04137,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.16; raw_entry=open:52.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-17 00:00:00; filter_close=53.1600; filter_ma50=47.5316; filter_avg_value_10=105.69; filter_adr20=8.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ONTO,2023-10-19,126.136,,,2023-10-25,115.4944,hold_4d_open,468,59031.65,-4980.28,-0.084366,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:126.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-18 00:00:00; filter_close=125.7600; filter_ma50=125.1370; filter_avg_value_10=207.89; filter_adr20=4.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JBL,2023-10-20,129.1642,,,2023-10-26,120.7097,hold_4d_open,453,58511.36,-3829.85,-0.065455,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:129.0351; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=129.6218; filter_ma50=114.8386; filter_avg_value_10=238.05; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,FN,2023-10-20,163.6835,,,2023-10-26,161.818,hold_4d_open,356,58271.33,-664.12,-0.011397,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:163.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=163.9800; filter_ma50=154.7008; filter_avg_value_10=61.19; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,NTNX,2023-10-20,36.5865,,,2023-10-26,35.3546,hold_4d_open,1590,58172.61,-1958.78,-0.033672,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:36.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=36.7700; filter_ma50=34.1141; filter_avg_value_10=104.81; filter_adr20=3.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,FUTU,2023-10-20,55.7194,,,2023-10-26,53.9367,hold_4d_open,1042,58059.61,-1857.61,-0.031995,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:55.6637; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=56.1830; filter_ma50=54.7406; filter_avg_value_10=147.70; filter_adr20=4.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,EDU,2023-10-23,57.9562,,,2023-10-27,64.7527,hold_4d_open,999,57898.2,6789.7,0.11727,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:57.8983; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=58.9944; filter_ma50=55.7137; filter_avg_value_10=69.90; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,LLY,2023-10-23,575.507,,,2023-10-27,551.7675,hold_4d_open,100,57550.7,-2373.95,-0.04125,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:574.9320; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=573.5391; filter_ma50=554.1207; filter_avg_value_10=2150.68; filter_adr20=2.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CRWD,2023-10-23,176.176,,,2023-10-27,174.0458,hold_4d_open,328,57785.73,-698.71,-0.012091,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:176.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=178.7600; filter_ma50=165.0166; filter_avg_value_10=643.07; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ZS,2023-10-23,160.2601,,,2023-10-27,156.0838,hold_4d_open,362,58014.16,-1511.84,-0.02606,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:160.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=162.1900; filter_ma50=154.8978; filter_avg_value_10=321.99; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,PANW,2023-10-23,120.7256,,,2023-10-27,119.2107,hold_4d_open,481,58069.02,-728.68,-0.012549,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=1.65; raw_entry=open:120.6050; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=121.5500; filter_ma50=119.3949; filter_avg_value_10=856.85; filter_adr20=2.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SNPS,2023-10-23,466.466,,,2023-10-27,457.1724,hold_4d_open,124,57841.78,-1152.41,-0.019923,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:466.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=467.6400; filter_ma50=458.0568; filter_avg_value_10=393.49; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CDNS,2023-10-23,239.3191,,,2023-10-27,232.4773,hold_4d_open,243,58154.54,-1662.55,-0.028589,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:239.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=238.6400; filter_ma50=236.8590; filter_avg_value_10=336.81; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,IMVT,2023-10-24,34.6746,,,2023-10-30,33.5564,hold_4d_open,1713,59397.66,-1915.53,-0.032249,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:34.6400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-23 00:00:00; filter_close=33.8000; filter_ma50=27.5561; filter_avg_value_10=52.04; filter_adr20=7.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,NUVL,2023-10-24,50.4504,,,2023-10-30,51.918,hold_4d_open,1178,59430.57,1728.87,0.029091,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.14; raw_entry=open:50.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-23 00:00:00; filter_close=50.2700; filter_ma50=48.1582; filter_avg_value_10=63.36; filter_adr20=8.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CVE,2023-10-24,19.0143,,,2023-10-30,18.2102,hold_4d_open,3135,59609.87,-2520.99,-0.042292,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:18.9953; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-23 00:00:00; filter_close=18.8924; filter_ma50=18.7429; filter_avg_value_10=125.78; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,OVV,2023-10-25,45.2645,,,2023-10-31,44.3356,hold_4d_open,1272,57576.47,-1181.56,-0.020522,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:45.2193; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-24 00:00:00; filter_close=45.2846; filter_ma50=44.2556; filter_avg_value_10=111.07; filter_adr20=2.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GFI,2023-10-25,12.5579,,,2023-10-31,12.3285,hold_4d_open,4589,57628.05,-1052.39,-0.018262,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:12.5453; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-24 00:00:00; filter_close=12.6661; filter_ma50=11.4340; filter_avg_value_10=79.20; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JBL,2023-10-26,120.9514,,,2023-11-01,121.7827,hold_4d_open,473,57210.01,393.21,0.006873,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:120.8306; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-25 00:00:00; filter_close=121.1090; filter_ma50=116.2382; filter_avg_value_10=234.51; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JXN,2023-10-27,35.0122,,,2023-11-02,34.306,hold_4d_open,1625,56894.89,-1147.67,-0.020172,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:34.9773; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-26 00:00:00; filter_close=34.8408; filter_ma50=34.3173; filter_avg_value_10=26.81; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,LBRT,2023-10-31,18.6921,,,2023-11-06,19.4089,hold_4d_open,3031,56655.65,2172.8,0.038351,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:18.6734; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-30 00:00:00; filter_close=18.6352; filter_ma50=17.2066; filter_avg_value_10=83.24; filter_adr20=3.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,PR,2023-10-31,13.016,,,2023-11-06,13.4299,hold_4d_open,4357,56710.77,1803.27,0.031798,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:13.0030; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-30 00:00:00; filter_close=13.0120; filter_ma50=12.5889; filter_avg_value_10=101.35; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,PBR-A,2023-11-01,10.3057,,,2023-11-07,10.6535,hold_4d_open,5511,56794.94,1916.66,0.033747,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:10.2954; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-31 00:00:00; filter_close=10.1996; filter_ma50=10.1149; filter_avg_value_10=82.57; filter_adr20=2.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,PBR,2023-11-01,11.1683,,,2023-11-07,11.5212,hold_4d_open,5092,56868.87,1796.95,0.031598,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.63; raw_entry=open:11.1571; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-31 00:00:00; filter_close=11.0467; filter_ma50=11.0162; filter_avg_value_10=240.71; filter_adr20=2.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,TAL,2023-11-01,8.6086,,,2023-11-07,8.991,hold_4d_open,6613,56928.67,2528.81,0.044421,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.72; raw_entry=open:8.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-31 00:00:00; filter_close=8.7700; filter_ma50=8.2158; filter_avg_value_10=72.80; filter_adr20=6.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GFI,2023-11-01,12.0276,,,2023-11-07,12.4678,hold_4d_open,4729,56878.74,2081.45,0.036595,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:12.0156; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-31 00:00:00; filter_close=12.0993; filter_ma50=11.5824; filter_avg_value_10=62.35; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SFM,2023-11-01,41.9819,,,2023-11-07,40.7592,hold_4d_open,1355,56885.53,-1656.81,-0.029125,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:41.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-31 00:00:00; filter_close=42.0200; filter_ma50=41.4950; filter_avg_value_10=91.25; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,LBRT,2023-11-08,18.099,,,2023-11-14,18.6261,hold_4d_open,3197,57862.4,1685.18,0.029124,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:18.0809; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-07 00:00:00; filter_close=18.1191; filter_ma50=17.6573; filter_avg_value_10=50.75; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DHT,2023-11-08,8.8773,,,2023-11-14,8.7575,hold_4d_open,6519,57870.85,-780.74,-0.013491,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:8.8684; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-07 00:00:00; filter_close=8.9280; filter_ma50=8.5405; filter_avg_value_10=28.36; filter_adr20=3.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,FRO,2023-11-09,18.3504,,,2023-11-15,18.6963,hold_4d_open,3138,57583.47,1085.53,0.018851,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:18.3320; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-08 00:00:00; filter_close=18.2129; filter_ma50=16.2481; filter_avg_value_10=54.39; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,INSW,2023-11-09,37.2225,,,2023-11-15,37.3193,hold_4d_open,1545,57508.76,149.52,0.0026,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:37.1853; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-08 00:00:00; filter_close=36.7804; filter_ma50=34.5304; filter_avg_value_10=29.07; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GPCR,2023-11-10,56.9969,,,2023-11-16,48.0519,hold_4d_open,1011,57623.9,-9043.44,-0.156939,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.95; raw_entry=open:56.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-09 00:00:00; filter_close=56.6700; filter_ma50=51.6118; filter_avg_value_10=42.86; filter_adr20=6.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,IBRX,2023-11-10,2.6927,,,2023-11-16,4.1259,hold_4d_open,21321,57410.84,30556.83,0.532248,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:2.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-09 00:00:00; filter_close=2.8450; filter_ma50=1.8802; filter_avg_value_10=39.94; filter_adr20=18.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GAP,2023-11-14,12.7025,,,2023-11-20,16.6858,hold_4d_open,4693,59612.89,18693.68,0.313584,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:12.6898; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-13 00:00:00; filter_close=12.2709; filter_ma50=10.7580; filter_avg_value_10=80.62; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,TNK,2023-11-17,46.1267,,,2023-11-24,47.4146,hold_4d_open,1345,62040.43,1732.19,0.02792,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:46.0806; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-16 00:00:00; filter_close=45.6049; filter_ma50=40.2813; filter_avg_value_10=25.95; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,XPO,2023-11-30,86.0159,,,2023-12-06,85.5743,hold_4d_open,723,62189.52,-319.27,-0.005134,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:85.9300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-29 00:00:00; filter_close=85.9800; filter_ma50=77.7020; filter_avg_value_10=114.62; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DUOL,2023-12-01,212.7125,,,2023-12-07,214.4553,hold_4d_open,294,62537.47,512.39,0.008193,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:212.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-11-30 00:00:00; filter_close=212.2900; filter_ma50=175.6678; filter_avg_value_10=136.56; filter_adr20=5.26; rs_bucket=rs90_100
