strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,APPS,2025-03-03,3.56,3.22,0.34,2025-03-03,3.22,same_day_stop_loss_red_candle,14789,52648.84,-5028.26,-0.095506,-1.0,-1.2353,0.0882,0,97.0,entry=rsi2_next_open; setup_rsi2=0.35; raw_entry=open:3.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.220000028610229; decision_date=2025-02-28 00:00:00; filter_close=3.4300; filter_ma50=2.9122; filter_avg_value_10=27.82; filter_adr20=15.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SLQT,2025-02-26,4.17,4.13,0.04,2025-03-04,4.11,stop_loss,12905,53813.85,-774.3,-0.014388,-1.5,-7.75,17.625,4,95.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:4.1700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.130000114440918; decision_date=2025-02-25 00:00:00; filter_close=4.3100; filter_ma50=4.1780; filter_avg_value_10=29.08; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SPOT,2025-02-26,595.62,575.535,20.085,2025-03-04,575.535,stop_loss,90,53605.8,-1807.65,-0.033721,-1.0,-1.7685,1.5405,4,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:595.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=575.5349731445312; decision_date=2025-02-25 00:00:00; filter_close=588.5700; filter_ma50=525.9338; filter_avg_value_10=1223.15; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,GH,2025-02-26,41.41,40.28,1.13,2025-03-04,39.85,stop_loss,1310,54247.1,-2043.6,-0.037672,-1.3805,-1.9823,2.1858,4,92.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:41.4100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.27999877929688; decision_date=2025-02-25 00:00:00; filter_close=40.3500; filter_ma50=40.2808; filter_avg_value_10=116.63; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SE,2025-02-26,125.95,119.889,6.061,2025-03-04,132.31,rsi2_gt_80,431,54284.45,2741.16,0.050496,1.0493,-0.5395,1.3612,4,92.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:125.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=119.88899993896484; decision_date=2025-02-25 00:00:00; filter_close=123.9200; filter_ma50=117.8198; filter_avg_value_10=602.07; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,RL,2025-03-05,249.4731,243.7809,5.6923,2025-03-05,243.7809,same_day_stop_loss_red_candle,215,53636.72,-1223.83,-0.022817,-1.0,-1.2803,0.1315,0,90.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:249.4731; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=243.78085767362344; decision_date=2025-03-04 00:00:00; filter_close=248.8822; filter_ma50=248.7811; filter_avg_value_10=226.48; filter_adr20=3.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,DASH,2025-02-26,194.15,186.88,7.27,2025-03-06,186.88,stop_loss,280,54362.0,-2035.6,-0.037445,-1.0,-2.1321,1.4924,6,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:194.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=186.8800048828125; decision_date=2025-02-25 00:00:00; filter_close=191.2700; filter_ma50=182.8332; filter_avg_value_10=1114.22; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,KC,2025-03-04,14.91,14.585,0.325,2025-03-06,17.59,rsi2_gt_80,3517,52438.47,9425.56,0.179745,8.2462,0.0,13.3508,2,99.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:14.9100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.585000038146973; decision_date=2025-03-03 00:00:00; filter_close=14.9550; filter_ma50=13.3026; filter_avg_value_10=79.40; filter_adr20=8.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PBI,2025-03-05,9.6664,9.3683,0.2982,2025-03-07,9.3683,stop_loss,5574,53880.71,-1662.0,-0.030846,-1.0,-2.4516,0.4516,2,96.0,entry=rsi2_next_open; setup_rsi2=4.12; raw_entry=open:9.6664; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.36826582403911; decision_date=2025-03-04 00:00:00; filter_close=9.5991; filter_ma50=8.2318; filter_avg_value_10=28.66; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,TPR,2025-03-07,75.9898,75.9306,0.0591,2025-03-07,75.9306,same_day_stop_loss_red_candle,700,53192.83,-41.4,-0.000778,-1.0,-80.3355,5.3336,0,96.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:75.9898; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=75.93061654305156; decision_date=2025-03-06 00:00:00; filter_close=76.6108; filter_ma50=73.9998; filter_avg_value_10=416.06; filter_adr20=3.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SATS,2025-03-07,28.3,27.81,0.49,2025-03-07,27.81,same_day_stop_loss_red_candle,1880,53204.0,-921.2,-0.017314,-1.0,-3.1429,0.7347,0,93.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.809999465942383; decision_date=2025-03-06 00:00:00; filter_close=28.3800; filter_ma50=26.9022; filter_avg_value_10=74.46; filter_adr20=4.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PBI,2025-03-10,8.9835,8.9354,0.0481,2025-03-10,8.9354,same_day_stop_loss_red_candle,5917,53155.56,-284.56,-0.005353,-1.0,-9.3999,1.8,0,95.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:8.9835; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.935440575848308; decision_date=2025-03-07 00:00:00; filter_close=9.1567; filter_ma50=8.3823; filter_avg_value_10=27.90; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CHEF,2025-03-10,55.96,55.56,0.4,2025-03-10,55.56,same_day_stop_loss_red_candle,949,53106.04,-379.6,-0.007148,-1.0,-9.9751,0.475,0,92.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:55.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.560001373291016; decision_date=2025-03-07 00:00:00; filter_close=56.6800; filter_ma50=55.7974; filter_avg_value_10=35.34; filter_adr20=3.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SATS,2025-03-10,27.29,26.76,0.53,2025-03-10,26.76,same_day_stop_loss_red_candle,1946,53106.34,-1031.38,-0.019421,-1.0,-4.0943,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:27.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.76000022888184; decision_date=2025-03-07 00:00:00; filter_close=28.1400; filter_ma50=27.0100; filter_avg_value_10=76.99; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,AXSM,2025-03-11,120.0,116.0,4.0,2025-03-14,121.91,rsi2_gt_80,445,53400.0,849.95,0.015917,0.4775,-0.5837,0.8675,3,95.0,entry=rsi2_next_open; setup_rsi2=0.56; raw_entry=open:120.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.0; decision_date=2025-03-10 00:00:00; filter_close=118.7800; filter_ma50=108.5821; filter_avg_value_10=91.01; filter_adr20=4.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,OPCH,2025-03-14,32.48,32.2,0.28,2025-03-17,33.89,rsi2_gt_80,1637,53169.76,2308.17,0.043411,5.0357,-0.8214,5.2143,1,90.0,entry=rsi2_next_open; setup_rsi2=2.07; raw_entry=open:32.4800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.20000076293945; decision_date=2025-03-13 00:00:00; filter_close=32.2400; filter_ma50=30.3078; filter_avg_value_10=71.70; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,GDS,2025-03-04,32.22,31.03,1.19,2025-03-19,29.92,stop_loss,1633,52615.26,-3755.9,-0.071384,-1.9328,-2.6975,6.5378,11,98.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:32.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.030000686645508; decision_date=2025-03-03 00:00:00; filter_close=31.8400; filter_ma50=27.6034; filter_avg_value_10=257.38; filter_adr20=9.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VNET,2025-03-04,10.0,8.98,1.02,2025-03-20,8.98,stop_loss,5225,52250.0,-5329.5,-0.102,-1.0,-1.2941,3.1274,12,99.0,entry=rsi2_next_open; setup_rsi2=1.53; raw_entry=open:10.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.979999542236328; decision_date=2025-03-03 00:00:00; filter_close=9.9600; filter_ma50=7.7126; filter_avg_value_10=222.62; filter_adr20=14.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PBI,2025-03-11,8.7623,8.5315,0.2308,2025-03-24,9.3009,rsi2_gt_80,6093,53388.76,3281.86,0.061471,2.3333,-0.6667,2.75,9,95.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:8.7623; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.531470542959203; decision_date=2025-03-10 00:00:00; filter_close=8.8393; filter_ma50=8.4200; filter_avg_value_10=26.72; filter_adr20=5.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PTGX,2025-03-26,51.09,50.72,0.37,2025-03-26,50.72,same_day_stop_loss_red_candle,1022,52213.98,-378.14,-0.007242,-1.0,-4.5676,0.8486,0,95.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:51.0900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.720001220703125; decision_date=2025-03-25 00:00:00; filter_close=51.0500; filter_ma50=41.7728; filter_avg_value_10=80.63; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,BABA,2025-03-26,131.3106,130.1502,1.1604,2025-03-26,130.1502,same_day_stop_loss_red_candle,397,52130.31,-460.67,-0.008837,-1.0,-2.0339,0.9576,0,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:131.3106; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=130.1502182400433; decision_date=2025-03-25 00:00:00; filter_close=130.5436; filter_ma50=115.6686; filter_avg_value_10=2782.01; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,EXK,2025-03-26,4.6,4.55,0.05,2025-03-26,4.55,same_day_stop_loss_red_candle,11344,52182.4,-567.2,-0.01087,-1.0,-4.2,1.2,0,90.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:4.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.550000190734863; decision_date=2025-03-25 00:00:00; filter_close=4.5700; filter_ma50=4.0158; filter_avg_value_10=48.70; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,EMBJ,2025-03-27,48.3146,47.995,0.3196,2025-03-27,47.995,same_day_stop_loss_red_candle,1080,52179.77,-345.2,-0.006616,-1.0,-2.8125,1.6875,0,94.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:48.3146; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.9949725838186; decision_date=2025-03-26 00:00:00; filter_close=48.4445; filter_ma50=45.3136; filter_avg_value_10=122.30; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,EXK,2025-03-27,4.53,4.39,0.14,2025-03-28,4.39,stop_loss,11518,52176.54,-1612.52,-0.030905,-1.0,-1.9286,0.6429,1,90.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:4.5300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.389999866485596; decision_date=2025-03-26 00:00:00; filter_close=4.4100; filter_ma50=4.0366; filter_avg_value_10=43.53; filter_adr20=7.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,XPEV,2025-03-28,19.81,19.8,0.01,2025-03-28,19.8,same_day_stop_loss_red_candle,2626,52021.06,-26.26,-0.000505,-1.0,-37.999,6.0,0,96.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:19.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.799999237060547; decision_date=2025-03-27 00:00:00; filter_close=20.2000; filter_ma50=18.8640; filter_avg_value_10=308.11; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PTGX,2025-03-28,49.47,49.33,0.14,2025-03-28,49.33,same_day_stop_loss_red_candle,1051,51992.97,-147.14,-0.00283,-1.0,-4.8215,7.2143,0,95.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:49.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=49.33000183105469; decision_date=2025-03-27 00:00:00; filter_close=49.4400; filter_ma50=42.2766; filter_avg_value_10=67.87; filter_adr20=6.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,BABA,2025-03-27,131.2319,128.9505,2.2814,2025-03-31,127.8688,stop_loss,397,52099.08,-1335.17,-0.025628,-1.4741,-2.3491,1.8685,2,95.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:131.2319; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=128.95050185807332; decision_date=2025-03-26 00:00:00; filter_close=130.0421; filter_ma50=116.6854; filter_avg_value_10=2667.16; filter_adr20=3.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,WGS,2025-04-01,88.0,86.0,2.0,2025-04-01,86.0,same_day_stop_loss_red_candle,590,51920.0,-1180.0,-0.022727,-1.0,-2.07,1.5,0,97.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:88.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.0; decision_date=2025-03-31 00:00:00; filter_close=88.5650; filter_ma50=87.5249; filter_avg_value_10=57.95; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PTGX,2025-04-01,47.99,47.088,0.902,2025-04-01,47.088,same_day_stop_loss_red_candle,1081,51877.19,-975.06,-0.018796,-1.0,-1.6075,0.765,0,95.0,entry=rsi2_next_open; setup_rsi2=0.33; raw_entry=open:47.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.0880012512207; decision_date=2025-03-31 00:00:00; filter_close=48.3600; filter_ma50=42.7318; filter_avg_value_10=63.21; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,IDCC,2025-04-01,203.1513,201.0968,2.0545,2025-04-01,201.0968,same_day_stop_loss_red_candle,255,51803.59,-523.91,-0.010113,-1.0,-1.1683,1.5721,0,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:203.1513; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=201.0968033377635; decision_date=2025-03-31 00:00:00; filter_close=204.2181; filter_ma50=201.6922; filter_avg_value_10=90.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,XPEV,2025-03-31,20.22,19.43,0.79,2025-04-02,21.12,rsi2_gt_80,2570,51965.4,2313.0,0.04451,1.1392,-0.3797,1.8481,2,96.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:20.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.43000030517578; decision_date=2025-03-28 00:00:00; filter_close=19.7000; filter_ma50=18.9970; filter_avg_value_10=280.69; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ARQT,2025-04-01,15.57,14.76,0.81,2025-04-02,14.61,stop_loss,3334,51910.38,-3200.64,-0.061657,-1.1852,-1.3086,2.2963,1,96.0,entry=rsi2_next_open; setup_rsi2=3.89; raw_entry=open:15.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.760000228881836; decision_date=2025-03-31 00:00:00; filter_close=15.6400; filter_ma50=14.0390; filter_avg_value_10=39.90; filter_adr20=7.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,OKTA,2025-04-01,104.8,102.91,1.89,2025-04-02,102.91,stop_loss,494,51771.2,-933.66,-0.018034,-1.0,-1.1482,1.127,1,93.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:104.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=102.91000366210938; decision_date=2025-03-31 00:00:00; filter_close=105.2200; filter_ma50=100.5122; filter_avg_value_10=317.66; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PTGX,2025-04-02,46.68,46.54,0.14,2025-04-02,46.54,same_day_stop_loss_red_candle,1115,52048.2,-156.1,-0.002999,-1.0,-2.1072,16.0715,0,93.0,entry=rsi2_next_open; setup_rsi2=0.09; raw_entry=open:46.6800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.540000915527344; decision_date=2025-04-01 00:00:00; filter_close=46.8800; filter_ma50=42.9330; filter_avg_value_10=64.06; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,COMP,2025-04-01,8.69,8.509,0.181,2025-04-03,8.509,stop_loss,5973,51905.37,-1081.11,-0.020829,-1.0,-1.6851,2.1547,2,96.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:8.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.508999824523926; decision_date=2025-03-31 00:00:00; filter_close=8.7300; filter_ma50=8.3340; filter_avg_value_10=61.64; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,QBTS,2025-04-02,7.27,7.2,0.07,2025-04-03,6.79,stop_loss,7153,52002.31,-3433.44,-0.066025,-6.8571,-7.4286,7.1428,1,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.199999809265137; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,XERS,2025-04-02,5.04,4.96,0.08,2025-04-03,4.95,stop_loss,10323,52027.92,-929.07,-0.017857,-1.125,-2.5,2.0,1,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:5.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.960000038146973; decision_date=2025-04-01 00:00:00; filter_close=5.0800; filter_ma50=4.2084; filter_avg_value_10=25.93; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,MP,2025-04-01,24.27,23.41,0.86,2025-04-04,23.41,stop_loss,2135,51816.45,-1836.1,-0.035435,-1.0,-2.5,2.5349,3,95.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:24.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=24.4100; filter_ma50=23.9766; filter_avg_value_10=85.01; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,EMBJ,2025-04-01,45.1682,44.3991,0.7691,2025-04-04,42.9508,stop_loss,1147,51807.94,-2543.43,-0.049093,-2.8831,-5.3247,4.2597,3,93.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:45.1682; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.39909507285768; decision_date=2025-03-31 00:00:00; filter_close=46.1471; filter_ma50=45.7911; filter_avg_value_10=113.49; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,QBTS,2025-04-04,6.88,6.75,0.13,2025-04-04,6.75,same_day_stop_loss_red_candle,7431,51125.28,-966.03,-0.018895,-1.0,-5.6923,0.6923,0,99.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:6.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.75; decision_date=2025-04-03 00:00:00; filter_close=7.1600; filter_ma50=6.7324; filter_avg_value_10=458.52; filter_adr20=15.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,TGTX,2025-04-01,39.34,36.41,2.93,2025-04-07,35.0,stop_loss,1323,52046.82,-5741.82,-0.11032,-1.4812,-1.9249,0.9215,4,97.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:39.3400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=39.4300; filter_ma50=34.5470; filter_avg_value_10=98.01; filter_adr20=6.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,AU,2025-04-08,32.8457,30.5215,2.3243,2025-04-09,34.8352,rsi2_gt_80,1546,50779.5,3075.75,0.060571,0.856,-0.6049,1.0905,1,96.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:32.8457; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.52147112707206; decision_date=2025-04-07 00:00:00; filter_close=31.9084; filter_ma50=30.7513; filter_avg_value_10=98.27; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CIB,2025-04-09,34.6672,34.5509,0.1163,2025-04-09,34.5509,same_day_stop_loss_red_candle,1473,51064.79,-171.31,-0.003355,-1.0,-2.75,28.5,0,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:34.6672; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.550902174164825; decision_date=2025-04-08 00:00:00; filter_close=34.9967; filter_ma50=34.1215; filter_avg_value_10=25.27; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ANIP,2025-04-09,62.26,61.74,0.52,2025-04-09,61.74,same_day_stop_loss_red_candle,820,51053.2,-426.4,-0.008352,-1.0,-1.5962,10.0578,0,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:62.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.7400016784668; decision_date=2025-04-08 00:00:00; filter_close=63.0500; filter_ma50=61.6576; filter_avg_value_10=28.96; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,GRPN,2025-04-08,17.6,15.84,1.76,2025-04-10,17.91,rsi2_gt_80,2893,50916.8,896.83,0.017614,0.1761,-0.8864,0.3636,2,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:17.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.84000015258789; decision_date=2025-04-07 00:00:00; filter_close=16.8000; filter_ma50=13.5618; filter_avg_value_10=27.51; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,AU,2025-04-09,34.7109,31.4397,3.2712,2025-04-10,37.1595,rsi2_gt_80,1471,51059.7,3601.9,0.070543,0.7485,-0.3947,0.886,1,96.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:34.7109; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.43969731587475; decision_date=2025-04-08 00:00:00; filter_close=31.7171; filter_ma50=30.8612; filter_avg_value_10=100.38; filter_adr20=3.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ESLT,2025-04-23,374.7274,369.3854,5.3419,2025-04-24,368.7488,stop_loss,136,50962.92,-813.08,-0.015954,-1.1192,-1.4339,0.5214,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:374.7274; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=369.3854427597204; decision_date=2025-04-22 00:00:00; filter_close=374.7373; filter_ma50=356.5585; filter_avg_value_10=31.86; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,IAG,2025-04-28,7.0,6.9,0.1,2025-05-01,6.85,stop_loss,7317,51219.0,-1097.55,-0.021429,-1.5,-3.1,2.2,3,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:7.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.900000095367432; decision_date=2025-04-25 00:00:00; filter_close=7.0300; filter_ma50=6.2686; filter_avg_value_10=122.90; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,FSM,2025-04-24,6.19,5.81,0.38,2025-05-06,6.26,rsi2_gt_80,8276,51228.44,579.32,0.011309,0.1842,-0.9737,0.1842,8,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:6.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.809999942779541; decision_date=2025-04-23 00:00:00; filter_close=6.0900; filter_ma50=5.4834; filter_avg_value_10=101.24; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,HTZ,2025-05-06,6.16,6.14,0.02,2025-05-06,6.14,same_day_stop_loss_red_candle,8312,51201.92,-166.24,-0.003247,-1.0,-10.5,3.25,0,97.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:6.1600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.139999866485596; decision_date=2025-05-05 00:00:00; filter_close=6.2000; filter_ma50=4.8369; filter_avg_value_10=178.54; filter_adr20=14.28; rs_bucket=rs90_100
