strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout,AHG,2025-05-13,1.485,1.39,0.095,2025-05-14,1.4415,ma10_break,6576,9765.36,-286.06,-0.029293,-0.457895,-0.789474,1.947367,1,94.0,"buy_stop=pivot_high_1_1:1.4500; entry=max(open,pivot)"
breakout,AIFC,2025-05-14,6.63,6.35,0.28,2025-05-14,6.35,same_day_stop_loss,1455,9646.65,-407.4,-0.042232,-1.0,-2.17857,0.607143,0,96.0,"buy_stop=pivot_high_1_1:6.2800; entry=max(open,pivot)"
breakout,APEI,2025-05-14,27.58,26.92,0.66,2025-05-14,26.92,same_day_stop_loss,349,9625.42,-230.34,-0.02393,-1.0,-2.045456,0.636364,0,90.0,"buy_stop=pivot_high_1_1:25.7600; entry=max(open,pivot)"
breakout,ABVC,2025-04-25,1.0,0.85,0.15,2025-05-15,1.283,ma10_break,9009,9009.0,2549.55,0.283,1.886667,-0.8,5.266667,20,96.0,"buy_stop=pivot_high_1_1:1.0000; entry=max(open,pivot)"
breakout,ASST,2025-05-07,34.599998,11.6,22.999998,2025-05-15,91.181999,ma10_break,260,8996.0,14711.32,1.635318,2.460087,-0.182609,6.252174,8,99.0,"buy_stop=pivot_high_1_1:12.8400; entry=max(open,pivot)"
breakout,AREN,2025-05-08,5.51,4.67,0.84,2025-05-15,6.31,ma10_break,1704,9389.04,1363.2,0.145191,0.95238,-0.571428,2.821428,7,99.0,"buy_stop=pivot_high_1_1:5.5100; entry=max(open,pivot)"
breakout,AMPG,2025-05-13,1.94,1.77,0.17,2025-05-15,1.872,ma10_break,5040,9777.6,-342.72,-0.035052,-0.4,-0.705882,0.294117,2,92.0,"buy_stop=pivot_high_1_1:1.9400; entry=max(open,pivot)"
breakout,ABVE,2025-05-14,1.4,1.02,0.38,2025-05-15,1.1779,ma10_break,6853,9594.2,-1522.05,-0.158643,-0.584474,-0.789474,0.210526,1,98.0,"buy_stop=pivot_high_1_1:1.1000; entry=max(open,pivot)"
breakout,ABVE,2025-05-15,1.18,1.15,0.03,2025-05-15,1.15,same_day_stop_loss,8231,9712.58,-246.93,-0.025424,-1.0,-2.666667,3.000004,0,98.0,"buy_stop=pivot_high_1_1:1.1000; entry=max(open,pivot)"
breakout,ABVC,2025-05-15,1.47,1.41,0.06,2025-05-15,1.41,same_day_stop_loss,6606,9710.82,-396.36,-0.040816,-1.0,-5.499995,0.166666,0,97.0,"buy_stop=pivot_high_1_1:1.3600; entry=max(open,pivot)"
breakout,AMPG,2025-05-15,1.95,1.87,0.08,2025-05-15,1.87,same_day_stop_loss,4979,9709.05,-398.32,-0.041026,-1.0,-1.0,0.374999,0,92.0,"buy_stop=pivot_high_1_1:1.9400; entry=max(open,pivot)"
breakout,ADUR,2025-05-08,5.81,5.4,0.41,2025-05-16,5.989,ma10_break,1617,9394.77,289.44,0.030809,0.436586,-0.512195,2.85366,8,94.0,"buy_stop=pivot_high_1_1:5.8100; entry=max(open,pivot)"
breakout,ABAT,2025-05-14,1.49,1.3,0.19,2025-05-16,1.3,stop_loss,6472,9643.28,-1229.68,-0.127517,-1.0,-1.105263,0.68421,2,94.0,"buy_stop=pivot_high_1_1:1.4900; entry=max(open,pivot)"
breakout,ALM,2025-05-15,3.9375,3.735,0.2025,2025-05-16,3.868425,ma10_break,2465,9705.94,-170.27,-0.017543,-0.341111,-0.777778,0.333334,1,96.0,"buy_stop=pivot_high_1_1:3.9375; entry=max(open,pivot)"
breakout,ALM,2025-05-16,3.9375,3.87,0.0675,2025-05-16,3.87,same_day_stop_loss,2518,9914.62,-169.97,-0.017143,-1.0,-2.33333,1.0,0,95.0,"buy_stop=pivot_high_1_1:3.9375; entry=max(open,pivot)"
breakout,ADUR,2025-05-16,6.36,6.0,0.36,2025-05-16,6.0,same_day_stop_loss,1559,9915.24,-561.24,-0.056604,-1.0,-1.333333,0.583333,0,93.0,"buy_stop=pivot_high_1_1:6.3600; entry=max(open,pivot)"
breakout,ABAT,2025-05-16,1.52,1.48,0.04,2025-05-16,1.48,same_day_stop_loss,6533,9930.16,-261.32,-0.026316,-1.0,-6.000006,1.500003,0,91.0,"buy_stop=pivot_high_1_1:1.4900; entry=max(open,pivot)"
breakout,AMPX,2025-05-12,2.57,2.32,0.25,2025-05-19,2.615,ma10_break,3823,9825.11,172.04,0.01751,0.18,-0.36,1.400001,7,90.0,"buy_stop=pivot_high_1_1:2.4080; entry=max(open,pivot)"
breakout,AMBR,2025-05-14,10.99,9.6,1.389999,2025-05-19,10.368,ma10_break,877,9638.23,-545.49,-0.056597,-0.447482,-0.755396,0.431655,5,96.0,"buy_stop=pivot_high_1_1:10.2000; entry=max(open,pivot)"
breakout,AKO-A,2025-05-14,19.230713,18.668242,0.562471,2025-05-19,18.668242,stop_loss,501,9634.59,-281.8,-0.029249,-1.0,-2.362074,4.413802,5,91.0,"buy_stop=pivot_high_1_1:19.2307; entry=max(open,pivot)"
breakout,ATGL,2025-05-15,26.01,23.0,3.01,2025-05-19,25.3528,ma10_break,373,9701.73,-245.14,-0.025267,-0.218339,-0.377076,0.488372,4,97.0,"buy_stop=pivot_high_1_1:26.0100; entry=max(open,pivot)"
breakout,ATGL,2025-05-19,26.01,25.73,0.280001,2025-05-19,25.73,same_day_stop_loss,386,10039.86,-108.08,-0.010765,-1.0,-4.053562,3.678565,0,96.0,"buy_stop=pivot_high_1_1:26.0100; entry=max(open,pivot)"
breakout,ALM,2025-05-19,3.9375,3.78,0.1575,2025-05-19,3.78,same_day_stop_loss,2557,10068.19,-402.73,-0.04,-1.0,-3.571428,0.371429,0,94.0,"buy_stop=pivot_high_1_1:3.9375; entry=max(open,pivot)"
breakout,ARMP,2025-05-19,1.49,1.32,0.17,2025-05-19,1.32,same_day_stop_loss,6752,10060.48,-1147.84,-0.114094,-1.0,-1.882354,7.058826,0,91.0,"buy_stop=pivot_high_1_1:1.4900; entry=max(open,pivot)"
breakout,ATOM,2025-05-08,6.12,5.4,0.72,2025-05-20,6.992,ma10_break,1536,9400.32,1339.39,0.142484,1.211112,0.0,2.233334,12,92.0,"buy_stop=pivot_high_1_1:5.1500; entry=max(open,pivot)"
breakout,ASPI,2025-05-09,5.95,5.46,0.49,2025-05-20,6.5655,ma10_break,1628,9686.6,1002.03,0.103445,1.256124,-0.510204,3.265308,11,94.0,"buy_stop=pivot_high_1_1:5.9500; entry=max(open,pivot)"
breakout,AVPT,2025-05-09,18.75,17.200001,1.549999,2025-05-20,18.876,ma10_break,517,9693.75,65.14,0.00672,0.08129,-0.129033,0.964517,11,91.0,"buy_stop=pivot_high_1_1:17.3000; entry=max(open,pivot)"
breakout,AREC,2025-05-13,0.9,0.78,0.12,2025-05-20,0.8785,ma10_break,10854,9768.6,-233.36,-0.023889,-0.179166,-0.916666,0.558334,7,94.0,"buy_stop=pivot_high_1_1:0.9000; entry=max(open,pivot)"
breakout,ABVE,2025-05-16,1.28,1.1,0.18,2025-05-20,1.1439,ma10_break,7737,9903.36,-1053.01,-0.106328,-0.756111,-0.888889,0.88889,4,98.0,"buy_stop=pivot_high_1_1:1.1000; entry=max(open,pivot)"
breakout,ASPI,2025-05-20,6.94,6.87,0.07,2025-05-20,6.87,same_day_stop_loss,1444,10021.36,-101.08,-0.010086,-1.0,-13.857113,0.85714,0,92.0,"buy_stop=pivot_high_1_1:6.9400; entry=max(open,pivot)"
breakout,AHG,2025-05-20,1.69,1.42,0.27,2025-05-20,1.42,same_day_stop_loss,5930,10021.7,-1601.1,-0.159763,-1.0,-1.0,0.555555,0,92.0,"buy_stop=pivot_high_1_1:1.6900; entry=max(open,pivot)"
breakout,ATAI,2025-05-20,1.83,1.66,0.17,2025-05-20,1.66,same_day_stop_loss,5466,10002.78,-929.22,-0.092896,-1.0,-1.0,1.764706,0,91.0,"buy_stop=pivot_high_1_1:1.4850; entry=max(open,pivot)"
breakout,APP,2025-05-02,291.98999,276.799988,15.190002,2025-05-21,358.357501,ma10_break,31,9051.69,2057.39,0.227294,4.369157,-0.338709,5.840027,19,93.0,"buy_stop=pivot_high_1_1:291.3900; entry=max(open,pivot)"
breakout,ATEC,2025-05-05,11.89,11.13,0.76,2025-05-21,12.744,ma10_break,758,9012.62,647.33,0.071825,1.123683,-0.5,1.644736,16,91.0,"buy_stop=pivot_high_1_1:10.3100; entry=max(open,pivot)"
breakout,AEVA,2025-05-06,7.76,7.46,0.3,2025-05-21,14.254,ma10_break,1158,8986.08,7520.05,0.836856,21.646652,-0.866667,36.599975,15,99.0,"buy_stop=pivot_high_1_1:7.7600; entry=max(open,pivot)"
breakout,APPS,2025-05-07,3.24,2.91,0.33,2025-05-21,4.429,ma10_break,2807,9094.68,3337.52,0.366975,3.603031,-0.424243,5.121213,14,96.0,"buy_stop=pivot_high_1_1:3.2400; entry=max(open,pivot)"
breakout,AMBP,2025-05-09,3.489422,3.362175,0.127247,2025-05-21,3.621023,ma10_break,2778,9693.61,365.59,0.037714,1.03422,-0.536319,2.417787,12,92.0,"buy_stop=pivot_high_1_1:3.4894; entry=max(open,pivot)"
breakout,AHR,2025-05-09,32.398064,31.401808,0.996257,2025-05-21,33.785019,ma10_break,299,9687.02,414.7,0.04281,1.392166,-0.666667,2.745118,12,92.0,"buy_stop=pivot_high_1_1:32.3981; entry=max(open,pivot)"
breakout,ALLT,2025-05-09,6.32,5.78,0.54,2025-05-21,7.721,ma10_break,1536,9707.52,2151.94,0.221677,2.594444,-0.277778,4.407407,12,90.0,"buy_stop=pivot_high_1_1:6.3200; entry=max(open,pivot)"
breakout,ACHR,2025-05-12,9.24,8.57,0.67,2025-05-21,10.864,ma10_break,1062,9812.88,1724.69,0.175758,2.423881,-0.595523,6.985074,9,92.0,"buy_stop=pivot_high_1_1:9.0200; entry=max(open,pivot)"
breakout,ARRY,2025-05-13,7.65,6.355,1.295,2025-05-21,7.3015,ma10_break,1277,9769.05,-445.03,-0.045556,-0.269112,-0.517375,0.942085,8,94.0,"buy_stop=pivot_high_1_1:5.9200; entry=max(open,pivot)"
breakout,ALNT,2025-05-13,30.326484,29.169668,1.156816,2025-05-21,30.710426,ma10_break,322,9765.13,123.63,0.01266,0.331896,-0.146552,2.189653,8,91.0,"buy_stop=pivot_high_1_1:22.4881; entry=max(open,pivot)"
breakout,AAOI,2025-05-13,18.283001,15.76,2.523001,2025-05-21,17.97,ma10_break,536,9799.69,-167.77,-0.01712,-0.124059,-0.587793,1.140308,8,90.0,"buy_stop=pivot_high_1_1:15.4000; entry=max(open,pivot)"
breakout,AEC,2025-05-19,6.0,3.75,2.25,2025-05-21,4.5,ma10_break,1679,10074.0,-2518.5,-0.25,-0.666667,-0.666667,0.0,2,92.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,APH,2025-05-05,79.536945,78.206372,1.330574,2025-05-22,84.725217,ma10_break,113,8987.67,586.27,0.065231,3.899275,-0.746277,5.313463,17,90.0,"buy_stop=pivot_high_1_1:76.1013; entry=max(open,pivot)"
breakout,ABTC,2025-05-06,1.675,1.28,0.395,2025-05-22,5.7955,ma10_break,5375,9003.12,22147.69,2.46,10.431646,-0.506329,32.848102,16,95.0,"buy_stop=pivot_high_1_1:1.5950; entry=max(open,pivot)"
breakout,ATI,2025-05-06,66.559998,64.970001,1.589996,2025-05-22,74.822,ma10_break,135,8985.6,1115.37,0.124129,5.19624,-0.220125,6.402531,16,92.0,"buy_stop=pivot_high_1_1:54.8000; entry=max(open,pivot)"
breakout,ATRO,2025-05-07,25.32,23.25,2.07,2025-05-22,29.797,ma10_break,359,9089.88,1607.24,0.176817,2.162803,-0.038647,2.816425,15,93.0,"buy_stop=pivot_high_1_1:24.0700; entry=max(open,pivot)"
breakout,APYX,2025-05-13,1.23,1.08,0.15,2025-05-22,1.4285,ma10_break,7952,9780.96,1578.47,0.161382,1.323333,-0.6,3.533334,9,90.0,"buy_stop=pivot_high_1_1:1.2300; entry=max(open,pivot)"
breakout,ACOG,2025-05-16,7.75,6.55,1.2,2025-05-22,8.3225,ma10_break,1278,9904.5,731.65,0.073871,0.477083,-0.666667,3.041667,6,98.0,"buy_stop=pivot_high_1_1:7.7500; entry=max(open,pivot)"
breakout,AREN,2025-05-19,7.88,6.51,1.37,2025-05-22,7.844,ma10_break,1269,9999.72,-45.68,-0.004569,-0.026277,-0.277372,1.583942,3,99.0,"buy_stop=pivot_high_1_1:7.8800; entry=max(open,pivot)"
breakout,AARD,2025-05-20,10.55,9.695,0.855,2025-05-22,10.181,ma10_break,949,10011.95,-350.18,-0.034976,-0.431579,-0.760234,1.11111,2,97.0,"buy_stop=pivot_high_1_1:10.5500; entry=max(open,pivot)"
breakout,ACTU,2025-05-21,10.7,10.25,0.45,2025-05-22,10.25,stop_loss,917,9811.9,-412.65,-0.042056,-1.0,-2.126667,1.377778,1,93.0,"buy_stop=pivot_high_1_1:10.7000; entry=max(open,pivot)"
breakout,AKO-A,2025-05-21,19.928953,19.444065,0.484889,2025-05-22,19.444065,stop_loss,492,9805.04,-238.57,-0.024331,-1.0,-1.059998,0.7,1,91.0,"buy_stop=pivot_high_1_1:19.9290; entry=max(open,pivot)"
breakout,ABVE,2025-05-22,1.44,1.13,0.31,2025-05-22,1.13,same_day_stop_loss,6880,9907.2,-2132.8,-0.215278,-1.0,-1.067742,0.274193,0,98.0,"buy_stop=pivot_high_1_1:1.4400; entry=max(open,pivot)"
breakout,AIFC,2025-05-22,7.02,6.5,0.52,2025-05-22,6.5,same_day_stop_loss,1408,9884.16,-732.16,-0.074074,-1.0,-1.307692,0.423077,0,96.0,"buy_stop=pivot_high_1_1:7.0200; entry=max(open,pivot)"
breakout,APYX,2025-05-22,1.54,1.412,0.128,2025-05-22,1.412,same_day_stop_loss,6414,9877.56,-820.99,-0.083117,-1.0,-1.25,1.445313,0,92.0,"buy_stop=pivot_high_1_1:1.5400; entry=max(open,pivot)"
breakout,ALP,2025-05-22,8.8,8.09,0.71,2025-05-22,8.09,same_day_stop_loss,1121,9864.8,-795.91,-0.080682,-1.0,-1.464789,0.049296,0,92.0,"buy_stop=pivot_high_1_1:8.4400; entry=max(open,pivot)"
breakout,AKO-A,2025-05-22,19.928953,19.463459,0.465494,2025-05-22,19.463459,same_day_stop_loss,494,9844.9,-229.95,-0.023358,-1.0,-1.104162,0.625004,0,90.0,"buy_stop=pivot_high_1_1:19.9290; entry=max(open,pivot)"
breakout,AGAE,2025-05-02,1.311,1.13,0.181,2025-05-23,1.8968,ma10_break,7045,9235.99,4126.96,0.446834,3.236464,-0.502762,6.265193,21,95.0,"buy_stop=pivot_high_1_1:1.3110; entry=max(open,pivot)"
breakout,AGEN,2025-05-12,3.23,2.83,0.4,2025-05-23,3.611,ma10_break,3039,9815.97,1157.86,0.117957,0.9525,-0.325,2.074999,11,91.0,"buy_stop=pivot_high_1_1:3.1600; entry=max(open,pivot)"
breakout,AIIO,2025-05-14,14.28,12.12,2.16,2025-05-23,32.002,ma10_break,670,9567.6,11873.74,1.241036,8.20463,0.0,25.611112,9,98.0,"buy_stop=pivot_high_1_1:8.4000; entry=max(open,pivot)"
breakout,ALAB,2025-05-15,88.400002,86.849998,1.550003,2025-05-23,90.728501,ma10_break,109,9635.6,253.81,0.02634,1.502255,-0.729034,6.30773,8,90.0,"buy_stop=pivot_high_1_1:73.8100; entry=max(open,pivot)"
breakout,ALM,2025-05-20,4.005,3.375,0.63,2025-05-23,3.88935,ma10_break,2502,10020.51,-289.36,-0.028876,-0.183572,-0.357143,0.160714,3,95.0,"buy_stop=pivot_high_1_1:4.0050; entry=max(open,pivot)"
breakout,ANY,2025-05-20,8.8,7.97,0.83,2025-05-23,8.299,ma10_break,1137,10005.6,-569.64,-0.056932,-0.603614,-0.843373,1.927709,3,92.0,"buy_stop=pivot_high_1_1:8.8000; entry=max(open,pivot)"
breakout,ATPC,2025-05-22,109.5,95.0,14.5,2025-05-23,99.4,ma10_break,90,9855.0,-909.0,-0.092237,-0.696552,-0.931034,0.655172,1,90.0,"buy_stop=pivot_high_1_1:109.5000; entry=max(open,pivot)"
breakout,ALMU,2025-05-23,13.5,12.285,1.215,2025-05-23,12.285,same_day_stop_loss,725,9787.5,-880.88,-0.09,-1.0,-1.572016,1.226337,0,98.0,"buy_stop=pivot_high_1_1:13.5000; entry=max(open,pivot)"
breakout,AGAE,2025-05-23,2.3,1.85,0.45,2025-05-23,1.85,same_day_stop_loss,4254,9784.2,-1914.3,-0.195652,-1.0,-1.0,0.322222,0,97.0,"buy_stop=pivot_high_1_1:2.3000; entry=max(open,pivot)"
breakout,ASST,2025-05-19,139.399994,116.0,23.399994,2025-05-27,155.200002,ma10_break,71,9897.4,1121.8,0.113343,0.675214,-0.931624,5.512822,8,99.0,"buy_stop=pivot_high_1_1:139.4000; entry=max(open,pivot)"
breakout,AMLX,2025-05-19,4.95,4.47,0.48,2025-05-27,4.99,ma10_break,2033,10063.35,81.32,0.008081,0.083334,-0.541666,1.250001,8,93.0,"buy_stop=pivot_high_1_1:4.9500; entry=max(open,pivot)"
breakout,ATGL,2025-05-20,27.48,24.875,2.605,2025-05-27,26.2332,ma10_break,364,10002.72,-453.84,-0.045371,-0.478618,-0.568138,0.391555,7,96.0,"buy_stop=pivot_high_1_1:27.4800; entry=max(open,pivot)"
breakout,ABVE,2025-05-23,1.5,1.109,0.391,2025-05-27,1.288,ma10_break,6535,9802.5,-1385.42,-0.141333,-0.542199,-0.690537,0.0,4,98.0,"buy_stop=pivot_high_1_1:1.4400; entry=max(open,pivot)"
breakout,AMBO,2025-05-23,2.94,2.82,0.12,2025-05-27,2.82,stop_loss,3329,9787.26,-399.48,-0.040816,-1.0,-1.166666,0.733333,4,90.0,"buy_stop=pivot_high_1_1:2.9400; entry=max(open,pivot)"
breakout,AMBO,2025-05-27,2.94,2.84,0.1,2025-05-27,2.84,same_day_stop_loss,3325,9775.5,-332.5,-0.034014,-1.0,-1.399999,0.879999,0,90.0,"buy_stop=pivot_high_1_1:2.9400; entry=max(open,pivot)"
breakout,ASPI,2025-05-21,7.55,5.97,1.58,2025-05-28,7.461,ma10_break,1300,9815.0,-115.7,-0.011788,-0.056329,-0.346203,0.981013,7,96.0,"buy_stop=pivot_high_1_1:7.5500; entry=max(open,pivot)"
breakout,AAPG,2025-05-21,24.5,23.0,1.5,2025-05-28,24.2786,ma10_break,400,9800.0,-88.56,-0.009037,-0.1476,-0.18,1.366666,7,95.0,"buy_stop=pivot_high_1_1:23.8500; entry=max(open,pivot)"
breakout,ATYR,2025-05-28,3.94,3.78,0.16,2025-05-28,3.78,same_day_stop_loss,2482,9779.08,-397.12,-0.040609,-1.0,-1.3125,2.25,0,90.0,"buy_stop=pivot_high_1_1:3.9400; entry=max(open,pivot)"
breakout,ARQQ,2025-05-19,18.370001,15.32,3.050001,2025-05-29,23.248,ma10_break,545,10011.65,2658.51,0.265542,1.599343,-0.439344,4.763933,10,97.0,"buy_stop=pivot_high_1_1:16.9510; entry=max(open,pivot)"
breakout,APEI,2025-05-22,29.42,27.9,1.52,2025-05-29,28.884,ma10_break,335,9855.7,-179.56,-0.018219,-0.352632,-0.93421,0.506579,7,92.0,"buy_stop=pivot_high_1_1:29.4200; entry=max(open,pivot)"
breakout,AEC,2025-05-27,6.0,4.5,1.5,2025-05-29,5.325,ma10_break,1626,9756.0,-1097.55,-0.1125,-0.45,-0.5,0.5,2,95.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,APYX,2025-05-27,1.725,1.521,0.204,2025-05-29,1.521,stop_loss,5659,9761.78,-1154.44,-0.118261,-1.0,-1.004902,0.220588,2,94.0,"buy_stop=pivot_high_1_1:1.7250; entry=max(open,pivot)"
breakout,AAP,2025-05-28,49.072069,47.02249,2.049579,2025-05-29,47.02249,stop_loss,199,9765.34,-407.87,-0.041767,-1.0,-1.449758,1.478464,1,90.0,"buy_stop=pivot_high_1_1:49.0721; entry=max(open,pivot)"
breakout,AEC,2025-05-29,6.75,5.25,1.5,2025-05-29,5.25,same_day_stop_loss,1442,9733.5,-2163.0,-0.222222,-1.0,-1.0,0.0,0,96.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,AS,2025-05-12,28.6,26.9,1.700001,2025-05-30,36.089,ma10_break,343,9809.8,2568.73,0.261853,4.405292,-0.088235,5.829408,18,91.0,"buy_stop=pivot_high_1_1:24.4900; entry=max(open,pivot)"
breakout,ACAD,2025-05-16,18.370001,16.969999,1.400002,2025-05-30,21.939,ma10_break,539,9901.43,1923.69,0.194284,2.549282,0.0,4.899994,14,91.0,"buy_stop=pivot_high_1_1:18.0900; entry=max(open,pivot)"
breakout,AP,2025-05-19,3.12,2.25,0.87,2025-05-30,2.958,ma10_break,3224,10058.88,-522.29,-0.051923,-0.186207,-0.482758,0.356322,11,95.0,"buy_stop=pivot_high_1_1:3.1200; entry=max(open,pivot)"
breakout,AISP,2025-05-19,4.47,4.01,0.46,2025-05-30,5.124,ma10_break,2248,10048.56,1470.19,0.146309,1.421741,-0.086957,2.84783,11,90.0,"buy_stop=pivot_high_1_1:4.4700; entry=max(open,pivot)"
breakout,ATHR,2025-05-20,11.5,10.0,1.5,2025-05-30,14.974,ma10_break,870,10005.0,3022.38,0.302087,2.316,-0.2,5.458666,10,99.0,"buy_stop=pivot_high_1_1:11.5000; entry=max(open,pivot)"
breakout,AMPG,2025-05-20,2.3,1.95,0.35,2025-05-30,2.253,ma10_break,4352,10009.6,-204.54,-0.020435,-0.134286,-0.628572,0.828572,10,91.0,"buy_stop=pivot_high_1_1:1.9900; entry=max(open,pivot)"
breakout,ABTS,2025-05-27,4.48,3.32,1.16,2025-05-30,3.949,ma10_break,2179,9761.92,-1157.05,-0.118527,-0.457759,-0.543104,0.241379,3,99.0,"buy_stop=pivot_high_1_1:4.4800; entry=max(open,pivot)"
breakout,AHG,2025-05-27,1.84,1.56,0.28,2025-05-30,1.56,stop_loss,5303,9757.52,-1484.84,-0.152174,-1.0,-1.392857,0.5,3,94.0,"buy_stop=pivot_high_1_1:1.8400; entry=max(open,pivot)"
breakout,ATRO,2025-05-27,31.15,29.280001,1.869999,2025-05-30,30.777,ma10_break,313,9749.95,-116.75,-0.011974,-0.199465,-0.449198,0.40107,3,93.0,"buy_stop=pivot_high_1_1:31.1500; entry=max(open,pivot)"
breakout,ALAB,2025-05-27,98.177002,90.699997,7.477005,2025-05-30,90.699997,stop_loss,99,9719.52,-740.22,-0.076158,-1.0,-1.456064,0.269226,3,90.0,"buy_stop=pivot_high_1_1:98.1770; entry=max(open,pivot)"
breakout,APPS,2025-05-29,4.93,4.25,0.68,2025-05-30,4.548,ma10_break,1976,9741.68,-754.83,-0.077485,-0.561765,-0.911765,0.382353,1,97.0,"buy_stop=pivot_high_1_1:4.9300; entry=max(open,pivot)"
breakout,ADPT,2025-05-29,9.35,8.98,0.370001,2025-05-30,9.159,ma10_break,1039,9714.65,-198.45,-0.020428,-0.516216,-0.810809,0.905403,1,91.0,"buy_stop=pivot_high_1_1:9.3500; entry=max(open,pivot)"
breakout,ATRO,2025-05-30,31.200001,31.129999,0.070002,2025-05-30,31.129999,same_day_stop_loss,311,9703.2,-21.77,-0.002244,-1.0,-6.428435,4.285605,0,93.0,"buy_stop=pivot_high_1_1:31.1500; entry=max(open,pivot)"
breakout,AEC,2025-05-30,6.0,5.25,0.75,2025-05-30,5.25,same_day_stop_loss,1620,9720.0,-1215.0,-0.125,-1.0,-2.0,0.0,0,91.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,ADUR,2025-05-19,6.51,5.88,0.63,2025-06-02,8.0502,ma10_break,1545,10057.95,2379.61,0.23659,2.444761,-0.047619,4.698412,14,95.0,"buy_stop=pivot_high_1_1:6.3600; entry=max(open,pivot)"
breakout,AGAE,2025-05-27,2.38,1.85,0.53,2025-06-02,2.443,ma10_break,4099,9755.62,258.24,0.026471,0.118868,-0.358491,2.660377,6,98.0,"buy_stop=pivot_high_1_1:2.3000; entry=max(open,pivot)"
breakout,ACTU,2025-05-30,11.07,10.55,0.52,2025-06-02,10.55,stop_loss,876,9697.32,-455.52,-0.046974,-1.0,-3.292311,1.769233,3,94.0,"buy_stop=pivot_high_1_1:11.0700; entry=max(open,pivot)"
breakout,AISP,2025-05-30,5.59,5.051,0.539,2025-06-02,5.051,stop_loss,1736,9704.24,-935.7,-0.096422,-1.0,-1.74397,0.018552,3,91.0,"buy_stop=pivot_high_1_1:5.5900; entry=max(open,pivot)"
breakout,ACTU,2025-06-02,11.7,10.592,1.108,2025-06-02,10.592,same_day_stop_loss,836,9781.2,-926.29,-0.094701,-1.0,-2.113719,0.0,0,90.0,"buy_stop=pivot_high_1_1:11.0700; entry=max(open,pivot)"
breakout,AIFC,2025-05-23,7.26,6.34,0.92,2025-06-03,8.566,ma10_break,1345,9764.7,1756.57,0.17989,1.419565,0.0,3.413043,11,97.0,"buy_stop=pivot_high_1_1:7.0200; entry=max(open,pivot)"
breakout,AARD,2025-06-04,11.27,11.21,0.06,2025-06-04,11.21,same_day_stop_loss,885,9973.95,-53.1,-0.005324,-1.0,-8.499944,14.416562,0,90.0,"buy_stop=pivot_high_1_1:10.7220; entry=max(open,pivot)"
breakout,ACHV,2025-06-03,3.94,3.5,0.44,2025-06-05,3.5,stop_loss,2510,9889.4,-1104.4,-0.111675,-1.0,-1.136363,0.818182,2,90.0,"buy_stop=pivot_high_1_1:3.3200; entry=max(open,pivot)"
breakout,ABTC,2025-06-04,6.0,5.25,0.75,2025-06-05,5.25,stop_loss,1662,9972.0,-1246.5,-0.125,-1.0,-1.133333,0.533333,1,99.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,AMBR,2025-06-04,10.29,9.3,0.99,2025-06-05,9.3,stop_loss,968,9960.72,-958.32,-0.09621,-1.0,-1.070708,1.0,1,92.0,"buy_stop=pivot_high_1_1:10.2900; entry=max(open,pivot)"
breakout,ABTC,2025-06-05,6.0,5.3,0.7,2025-06-05,5.3,same_day_stop_loss,1657,9942.0,-1159.9,-0.116667,-1.0,-1.214286,0.571429,0,99.0,"buy_stop=pivot_high_1_1:6.0000; entry=max(open,pivot)"
breakout,AIIO,2025-06-05,40.799999,36.0,4.799999,2025-06-05,36.0,same_day_stop_loss,243,9914.4,-1166.4,-0.117647,-1.0,-1.75,0.041667,0,98.0,"buy_stop=pivot_high_1_1:40.8000; entry=max(open,pivot)"
breakout,ARIS,2025-05-21,6.3,5.9,0.4,2025-06-06,6.586,ma10_break,1559,9821.7,445.87,0.045397,0.714999,-0.450001,1.762499,16,91.0,"buy_stop=pivot_high_1_1:5.7400; entry=max(open,pivot)"
breakout,AVGO,2025-06-03,248.070023,241.235391,6.834631,2025-06-06,244.155717,ma10_break,39,9674.73,-152.66,-0.015779,-0.572716,-0.573298,2.227862,3,90.0,"buy_stop=pivot_high_1_1:244.0922; entry=max(open,pivot)"
breakout,AGX,2025-05-01,156.882669,142.147871,14.734799,2025-06-09,216.779251,ma10_break,58,9099.19,3474.0,0.381792,4.064975,-0.144399,5.992571,39,93.0,"buy_stop=pivot_high_1_1:153.0946; entry=max(open,pivot)"
breakout,ALMU,2025-05-27,14.55,11.59,2.96,2025-06-09,16.766,ma10_break,670,9748.5,1484.72,0.152302,0.748649,-0.304054,1.621622,13,98.0,"buy_stop=pivot_high_1_1:13.5000; entry=max(open,pivot)"
breakout,APP,2025-05-27,374.570007,340.200012,34.369995,2025-06-09,398.097006,ma10_break,26,9738.82,611.7,0.062811,0.684521,-0.564737,1.583357,13,93.0,"buy_stop=pivot_high_1_1:374.5700; entry=max(open,pivot)"
