strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_70,CAVA,2024-10-02,121.0121,,,2024-10-03,124.9175,rsi2_gt_70,879,106369.64,3432.85,0.032273,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WULF,2024-10-02,4.2404,,,2024-10-03,4.7095,rsi2_gt_70,25140,106604.25,11793.31,0.110627,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:4.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=4.3300; filter_ma50=4.2708; filter_avg_value_10=107.10; filter_adr20=9.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TRUP,2024-09-20,43.1243,,,2024-10-04,42.8357,rsi2_gt_70,2519,108630.14,-726.97,-0.006692,,,,10,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,JANX,2024-09-27,46.7747,,,2024-10-04,45.0155,rsi2_gt_70,2321,108564.03,-4083.05,-0.03761,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SMTC,2024-10-02,41.8542,,,2024-10-07,43.3557,rsi2_gt_70,2554,106895.58,3834.78,0.035874,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:41.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=42.0800; filter_ma50=37.7740; filter_avg_value_10=97.73; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TVTX,2024-10-04,13.8714,,,2024-10-07,15.2585,rsi2_gt_70,7808,108307.79,10830.38,0.099996,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SG,2024-10-04,34.4935,,,2024-10-07,34.8465,rsi2_gt_70,3185,109861.64,1124.51,0.010236,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AFRM,2024-09-26,43.5444,,,2024-10-08,41.1459,rsi2_gt_70,2491,108468.99,-5974.58,-0.055081,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AUR,2024-10-04,5.3005,,,2024-10-10,5.7194,rsi2_gt_70,20635,109376.44,8643.95,0.079029,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SLG,2024-09-27,64.7796,,,2024-10-11,62.8442,rsi2_gt_70,1678,108700.12,-3247.48,-0.029876,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,KYMR,2024-10-02,45.9346,,,2024-10-11,45.0155,rsi2_gt_70,2322,106660.13,-2134.14,-0.020009,,,,7,91.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:45.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=46.5700; filter_ma50=45.8512; filter_avg_value_10=29.16; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,COMP,2024-10-08,5.7106,,,2024-10-11,5.9094,rsi2_gt_70,19354,110522.39,3848.31,0.034819,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AHR,2024-10-02,24.1311,,,2024-10-14,23.7135,rsi2_gt_70,4411,106442.34,-1842.25,-0.017308,,,,8,98.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:24.1287; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=24.3687; filter_ma50=19.7148; filter_avg_value_10=126.45; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,APLD,2024-10-08,7.0507,,,2024-10-14,7.5492,rsi2_gt_70,15499,109278.88,7726.87,0.070708,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,BOOT,2024-10-14,160.056,,,2024-10-15,163.0837,rsi2_gt_70,697,111559.03,2110.31,0.018916,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EMBJ,2024-10-03,33.6248,,,2024-10-16,34.477,rsi2_gt_70,3175,106758.79,2705.76,0.025345,,,,9,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TLN,2024-10-14,159.766,,,2024-10-16,171.0329,rsi2_gt_70,695,111037.35,7830.51,0.070521,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,BILI,2024-10-16,20.5421,,,2024-10-22,20.488,rsi2_gt_70,5466,112282.87,-295.73,-0.002634,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,LBRDK,2024-10-22,72.3574,,,2024-10-23,76.1347,rsi2_gt_70,1532,110851.57,5786.79,0.052203,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,OSCR,2024-09-27,20.392,,,2024-10-24,17.1983,rsi2_gt_70,5318,108444.86,-16984.4,-0.156618,,,,19,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SOC,2024-10-09,20.7021,,,2024-10-24,20.5879,rsi2_gt_70,5292,109555.36,-603.97,-0.005513,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FTAI,2024-10-23,137.448,,,2024-10-24,141.0254,rsi2_gt_70,806,110783.09,2883.4,0.026027,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4343; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-22 00:00:00; filter_close=138.1336; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FUTU,2024-10-18,93.2021,,,2024-10-25,89.0108,rsi2_gt_70,1195,111376.47,-5008.63,-0.04497,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CNK,2024-10-25,27.8651,,,2024-10-28,28.9231,rsi2_gt_70,4008,111683.3,4240.44,0.037968,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AAOI,2024-10-30,15.2915,,,2024-11-01,16.8383,rsi2_gt_70,7107,108676.9,10993.02,0.101153,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PI,2024-10-21,218.9419,,,2024-11-05,198.2102,rsi2_gt_70,502,109908.83,-10407.32,-0.094691,,,,11,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PLTR,2024-11-01,41.9342,,,2024-11-05,51.1249,rsi2_gt_70,2600,109028.9,23895.81,0.219169,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VNO,2024-11-01,40.5299,,,2024-11-05,41.1279,rsi2_gt_70,2676,108457.93,1600.23,0.014754,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NVDA,2024-11-01,134.6601,,,2024-11-05,139.8406,rsi2_gt_70,803,108132.04,4159.92,0.038471,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VRT,2024-11-04,106.1622,,,2024-11-05,112.2085,rsi2_gt_70,1017,107966.98,6149.05,0.056953,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:106.1516; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-01 00:00:00; filter_close=106.6906; filter_ma50=96.6366; filter_avg_value_10=794.72; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,HROW,2024-10-28,51.6652,,,2024-11-06,48.2352,rsi2_gt_70,2175,112371.74,-7460.22,-0.066389,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,APLD,2024-11-01,6.8207,,,2024-11-06,7.0693,rsi2_gt_70,15989,109055.89,3975.04,0.03645,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SATS,2024-11-04,25.0825,,,2024-11-06,27.1673,rsi2_gt_70,4319,108331.35,9004.14,0.083117,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PCT,2024-11-05,12.5913,,,2024-11-06,13.3587,rsi2_gt_70,8834,111231.18,6779.25,0.060947,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CORZ,2024-11-05,12.7313,,,2024-11-06,14.3286,rsi2_gt_70,8789,111895.15,14038.62,0.125462,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NNE,2024-11-05,17.4717,,,2024-11-06,19.0481,rsi2_gt_70,6419,112151.14,10118.58,0.090223,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VST,2024-11-05,115.3434,,,2024-11-06,125.0171,rsi2_gt_70,972,112113.8,9402.86,0.083869,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TPG,2024-11-05,58.5752,,,2024-11-06,63.4493,rsi2_gt_70,1923,112640.18,9372.78,0.08321,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VRT,2024-11-05,107.2901,,,2024-11-06,120.182,rsi2_gt_70,1047,112332.76,13497.82,0.120159,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CRMD,2024-11-05,9.581,,,2024-11-07,10.6289,rsi2_gt_70,11610,111234.92,12167.04,0.109381,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,BWIN,2024-10-28,50.8351,,,2024-11-08,46.0654,rsi2_gt_70,2191,111379.67,-10450.4,-0.093827,,,,9,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CAPR,2024-11-05,18.6519,,,2024-11-08,19.698,rsi2_gt_70,5970,111351.63,6245.61,0.056089,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,IAG,2024-11-05,5.3305,,,2024-11-08,5.6894,rsi2_gt_70,21077,112351.64,7564.5,0.067329,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SE,2024-10-31,93.7794,,,2024-11-11,97.4503,rsi2_gt_70,1157,108502.74,4247.21,0.039144,,,,7,92.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:93.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-30 00:00:00; filter_close=95.3500; filter_ma50=89.5416; filter_avg_value_10=255.14; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EXK,2024-11-05,4.8305,,,2024-11-14,4.7595,rsi2_gt_70,23273,112419.83,-1651.42,-0.01469,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EVGO,2024-11-07,6.6907,,,2024-11-18,5.3695,rsi2_gt_70,17977,120278.16,-23751.32,-0.19747,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CRDO,2024-11-15,41.4241,,,2024-11-19,43.9356,rsi2_gt_70,2753,114040.66,6914.06,0.060628,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:41.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-14 00:00:00; filter_close=41.9000; filter_ma50=35.3087; filter_avg_value_10=118.19; filter_adr20=5.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AGX,2024-11-18,135.9912,,,2024-11-19,147.2415,rsi2_gt_70,838,113960.59,9427.83,0.082729,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,POWL,2024-11-18,95.5164,,,2024-11-19,103.5018,rsi2_gt_70,1196,114237.63,9550.51,0.083602,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ADMA,2024-11-18,19.0419,,,2024-11-19,20.6279,rsi2_gt_70,6002,114289.51,9519.36,0.083292,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CORT,2024-11-18,52.0052,,,2024-11-20,56.0844,rsi2_gt_70,2201,114463.45,8978.3,0.078438,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,COMP,2024-11-18,6.3206,,,2024-11-20,6.4394,rsi2_gt_70,18269,115471.63,2168.97,0.018784,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RVMD,2024-11-18,55.3155,,,2024-11-20,57.0643,rsi2_gt_70,2083,115222.25,3642.67,0.031614,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PTON,2024-11-19,7.4307,,,2024-11-20,8.3592,rsi2_gt_70,15823,117576.64,14690.4,0.124943,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TVTX,2024-11-19,17.3917,,,2024-11-20,17.8582,rsi2_gt_70,6807,118385.56,3175.3,0.026822,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=17.3900; filter_ma50=16.3605; filter_avg_value_10=28.73; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VS,2024-10-30,2.1302,,,2024-11-21,1.5898,rsi2_gt_70,51312,109305.5,-27727.57,-0.25367,,,,16,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,LEU,2024-11-18,72.0072,,,2024-11-21,79.892,rsi2_gt_70,1592,114635.46,12552.62,0.1095,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EXEL,2024-11-18,34.1534,,,2024-11-21,34.8265,rsi2_gt_70,3377,115336.09,2273.07,0.019708,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PAYC,2024-11-18,216.3621,,,2024-11-21,224.4046,rsi2_gt_70,531,114888.27,4270.57,0.037171,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:216.3405; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=217.3686; filter_ma50=178.1776; filter_avg_value_10=150.85; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NCLH,2024-11-19,25.3625,,,2024-11-21,26.7573,rsi2_gt_70,4667,118366.96,6509.47,0.054994,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:25.3600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=26.1000; filter_ma50=22.8988; filter_avg_value_10=311.27; filter_adr20=3.50; rs_bucket=rs90_100
