strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low,DJT,2024-05-21,48.1848,47.84,0.3448,2024-05-21,47.8352,same_day_stop_loss_red_candle,207,9974.26,-72.37,-0.007255,-1.0139,-17.3274,0.595,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VISN,2025-12-18,8.8673,8.5955,0.2717,2025-12-29,8.7054,3_day_low,1148,10179.6,-185.76,-0.018248,-0.5955,-0.6408,0.6792,7,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TER,2025-12-18,192.4388,182.0839,10.3549,2025-12-29,195.5087,3_day_low,52,10006.82,159.64,0.015953,0.2965,-0.3137,0.9152,7,94.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:192.4195; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=185.1326; filter_ma50=169.7500; filter_avg_value_10=591.75; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NRIX,2025-12-19,18.0018,17.44,0.5618,2025-12-29,18.9681,3_day_low,567,10207.02,547.89,0.053678,1.72,-0.1634,3.272,6,95.0,entry=rsi2_next_open; setup_rsi2=2.57; raw_entry=open:18.0000; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=18.0100; filter_ma50=14.1721; filter_avg_value_10=46.26; filter_adr20=6.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RVMD,2025-12-19,77.5678,74.2,3.3678,2025-12-29,79.902,3_day_low,131,10161.38,305.79,0.030093,0.6931,-0.3319,1.3072,6,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:77.5600; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=75.9600; filter_ma50=65.5163; filter_avg_value_10=207.66; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ARQT,2025-12-19,27.9978,27.545,0.4528,2025-12-29,28.8421,3_day_low,364,10191.2,307.33,0.030156,1.8647,-0.3883,4.996,6,93.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:27.9950; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=27.7800; filter_ma50=25.6912; filter_avg_value_10=61.23; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PTGX,2025-12-19,86.5887,84.11,2.4787,2025-12-30,87.2913,3_day_low,118,10217.46,82.91,0.008114,0.2835,-0.7176,1.3763,7,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SVRA,2025-12-22,5.9806,5.98,0.0006,2025-12-30,6.2494,3_day_low,1714,10250.75,460.68,0.044941,449.4598,-201.6687,1102.6787,6,96.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:5.9800; slippage_bps=1.0; decision_date=2025-12-19 00:00:00; filter_close=6.0500; filter_ma50=4.8990; filter_avg_value_10=32.71; filter_adr20=7.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SLI,2025-12-29,4.6205,4.52,0.1005,2025-12-30,4.5195,stop_loss,2216,10238.94,-223.63,-0.021841,-1.0045,-1.6968,1.8867,1,94.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:4.6200; slippage_bps=1.0; decision_date=2025-12-26 00:00:00; filter_close=4.5500; filter_ma50=4.1668; filter_avg_value_10=25.48; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,OLMA,2025-12-30,25.4925,25.39,0.1025,2025-12-30,25.3875,same_day_stop_loss_red_candle,401,10222.51,-42.14,-0.004122,-1.0248,-5.0956,4.8508,0,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:25.4900; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=25.6400; filter_ma50=19.2108; filter_avg_value_10=73.67; filter_adr20=8.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LMND,2025-12-30,71.3071,71.12,0.1871,2025-12-31,71.1129,stop_loss,143,10196.92,-27.78,-0.002724,-1.038,-8.6417,10.1152,1,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:71.3000; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=71.3200; filter_ma50=70.5044; filter_avg_value_10=175.51; filter_adr20=7.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,OLMA,2025-12-31,25.0625,24.97,0.0925,2025-12-31,24.9675,same_day_stop_loss_red_candle,408,10225.5,-38.76,-0.003791,-1.027,-2.081,7.54,0,99.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:25.0600; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=25.0700; filter_ma50=19.5250; filter_avg_value_10=63.24; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,KYMR,2025-12-31,77.6978,77.28,0.4178,2026-01-02,77.2723,stop_loss,131,10178.41,-55.74,-0.005476,-1.0185,-13.2674,2.6862,2,95.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:77.6900; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=78.1200; filter_ma50=69.7824; filter_avg_value_10=65.11; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SYRE,2025-12-31,31.7832,31.5,0.2832,2026-01-02,31.4969,stop_loss,322,10234.18,-92.2,-0.009009,-1.0111,-5.9086,5.3917,2,94.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:31.7800; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=31.8800; filter_ma50=27.8748; filter_avg_value_10=29.02; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ORKA,2025-12-31,29.1229,28.15,0.9729,2026-01-02,28.1472,stop_loss,351,10222.14,-342.48,-0.033504,-1.0029,-1.6475,1.7341,2,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:29.1200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=29.1200; filter_ma50=28.9356; filter_avg_value_10=29.52; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RIVN,2025-12-31,19.622,19.28,0.342,2026-01-02,19.2781,stop_loss,522,10242.66,-179.51,-0.017526,-1.0056,-2.1112,3.1817,2,91.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:19.6200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=19.5900; filter_ma50=16.4622; filter_avg_value_10=863.62; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COGT,2026-01-02,35.6436,34.182,1.4616,2026-01-02,34.1786,same_day_stop_loss_red_candle,287,10229.7,-420.45,-0.041101,-1.0023,-1.0698,0.1686,0,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:35.6400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=35.5200; filter_ma50=31.5588; filter_avg_value_10=89.36; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,MDB,2026-01-02,422.5422,418.69,3.8522,2026-01-02,418.6481,same_day_stop_loss_red_candle,24,10141.01,-93.46,-0.009216,-1.0109,-7.7986,0.2486,0,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,APP,2026-01-02,683.4383,672.28,11.1583,2026-01-02,672.2128,same_day_stop_loss_red_candle,15,10251.57,-168.38,-0.016425,-1.006,-6.5295,0.0055,0,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,FROG,2026-01-02,62.9863,62.3,0.6863,2026-01-02,62.2938,same_day_stop_loss_red_candle,162,10203.78,-112.19,-0.010995,-1.0091,-8.4603,0.122,0,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,OLMA,2026-01-02,25.0425,24.87,0.1725,2026-01-05,24.8675,stop_loss,409,10242.38,-71.57,-0.006988,-1.0144,-3.4347,3.4637,1,99.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:25.0400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=25.0000; filter_ma50=19.8696; filter_avg_value_10=55.32; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ARWR,2026-01-02,66.3066,66.0,0.3066,2026-01-05,65.9934,stop_loss,154,10211.22,-48.24,-0.004724,-1.0215,-18.5454,6.4845,1,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SITM,2026-01-02,365.6066,352.42,13.1866,2026-01-05,352.3848,stop_loss,28,10236.98,-370.21,-0.036164,-1.0027,-2.7632,1.3077,1,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,FN,2026-01-02,464.7865,454.17,10.6165,2026-01-05,454.1246,stop_loss,22,10225.3,-234.56,-0.022939,-1.0043,-2.4374,2.5803,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VIAV,2026-01-02,18.0518,17.78,0.2718,2026-01-05,17.7782,stop_loss,568,10253.42,-155.39,-0.015155,-1.0065,-2.2877,1.7226,1,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WVE,2026-01-05,15.7416,15.52,0.2216,2026-01-05,15.5184,same_day_stop_loss_red_candle,654,10294.99,-145.92,-0.014174,-1.007,-5.784,1.1663,0,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COGT,2026-01-05,34.5935,34.08,0.5135,2026-01-05,34.0766,same_day_stop_loss_red_candle,297,10274.26,-153.51,-0.014941,-1.0066,-3.2397,0.2854,0,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:34.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=34.7400; filter_ma50=31.9364; filter_avg_value_10=88.85; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VERA,2026-01-05,48.2248,47.94,0.2848,2026-01-05,47.9352,same_day_stop_loss_red_candle,213,10271.89,-61.69,-0.006006,-1.0168,-7.3548,1.3523,0,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,KYMR,2026-01-05,72.5973,72.155,0.4423,2026-01-05,72.1478,same_day_stop_loss_red_candle,141,10236.21,-63.38,-0.006191,-1.0163,-5.0813,2.1091,0,93.0,entry=rsi2_next_open; setup_rsi2=0.34; raw_entry=open:72.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=72.7600; filter_ma50=70.4174; filter_avg_value_10=60.86; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ESTA,2026-01-05,68.6669,68.66,0.0069,2026-01-05,68.6531,same_day_stop_loss_red_candle,149,10231.36,-2.05,-0.0002,-2.0,-713.2055,326.7017,0,93.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:68.6600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=68.8400; filter_ma50=65.7402; filter_avg_value_10=25.43; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NRIX,2026-01-05,18.0618,17.86,0.2018,2026-01-05,17.8582,same_day_stop_loss_red_candle,570,10295.23,-116.05,-0.011272,-1.0089,-4.9642,-0.0089,0,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LQDA,2026-01-05,31.3631,30.76,0.6031,2026-01-06,30.7569,stop_loss,328,10287.11,-198.84,-0.019329,-1.0051,-3.4207,1.9678,1,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ABVX,2026-01-06,123.5224,121.02,2.5024,2026-01-06,121.0079,same_day_stop_loss_red_candle,83,10252.36,-208.7,-0.020356,-1.0048,-2.9262,0.4227,0,99.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:123.5100; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=123.2300; filter_ma50=115.9527; filter_avg_value_10=241.64; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VERA,2026-01-06,46.8547,46.13,0.7247,2026-01-06,46.1254,same_day_stop_loss_red_candle,220,10308.03,-160.44,-0.015565,-1.0064,-1.8693,0.9788,0,95.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:46.8500; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=47.0700; filter_ma50=37.6770; filter_avg_value_10=59.95; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,KSS,2025-12-31,20.1516,20.0505,0.101,2026-01-08,20.2762,3_day_low,508,10236.99,63.34,0.006187,1.234,-1.784,19.2871,6,91.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:20.1495; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=20.1495; filter_ma50=19.2323; filter_avg_value_10=80.94; filter_adr20=4.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ASM,2026-01-05,6.1306,5.73,0.4006,2026-01-08,5.8394,3_day_low,1679,10293.3,-488.92,-0.047499,-0.7269,-0.8253,0.8472,3,95.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:6.1300; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=5.9200; filter_ma50=5.3376; filter_avg_value_10=34.50; filter_adr20=6.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WVE,2026-01-06,19.0519,14.46,4.5919,2026-01-08,14.4586,stop_loss,542,10326.13,-2489.6,-0.241097,-1.0003,-1.0261,0.0976,2,98.0,entry=rsi2_next_open; setup_rsi2=1.60; raw_entry=open:19.0500; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=15.0000; filter_ma50=11.2042; filter_avg_value_10=47.14; filter_adr20=11.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ABVX,2026-01-07,124.8725,116.2,8.6725,2026-01-08,116.1884,stop_loss,83,10364.42,-720.78,-0.069544,-1.0013,-1.836,0.5403,1,99.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:124.8600; slippage_bps=1.0; decision_date=2026-01-06 00:00:00; filter_close=119.1000; filter_ma50=116.5253; filter_avg_value_10=236.34; filter_adr20=6.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NUVB,2026-01-05,8.5008,8.27,0.2308,2026-01-09,8.2692,stop_loss,1211,10294.53,-280.56,-0.027253,-1.0036,-2.083,2.5738,4,98.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:8.5000; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=8.5800; filter_ma50=6.9862; filter_avg_value_10=51.49; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RIGL,2026-01-05,41.7042,40.5,1.2042,2026-01-09,41.3459,3_day_low,246,10259.23,-88.14,-0.008592,-0.2976,-0.9917,6.1418,4,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:41.7000; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=41.8300; filter_ma50=40.5546; filter_avg_value_10=28.11; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CAPR,2026-01-06,24.7325,24.34,0.3925,2026-01-09,24.3376,stop_loss,417,10313.44,-164.68,-0.015967,-1.0062,-4.0321,5.6247,3,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:24.7300; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=24.8100; filter_ma50=15.5350; filter_avg_value_10=36.46; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VICR,2025-12-17,97.0997,91.25,5.8497,2026-01-12,130.8469,3_day_low,105,10195.47,3543.46,0.347552,5.769,-0.3162,9.0415,18,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:97.0900; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=93.4500; filter_ma50=83.3782; filter_avg_value_10=31.34; filter_adr20=5.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,IDR,2026-01-02,40.9641,39.47,1.4941,2026-01-12,45.3955,3_day_low,250,10241.02,1107.84,0.108177,2.9659,-1.8949,7.0383,6,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ENVA,2026-01-02,158.0158,156.41,1.6058,2026-01-12,156.3944,stop_loss,64,10113.01,-103.77,-0.010261,-1.0097,-1.5169,5.4423,6,92.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:158.0000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=157.2000; filter_ma50=135.9548; filter_avg_value_10=40.78; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COGT,2026-01-06,34.4634,32.93,1.5334,2026-01-12,34.4965,3_day_low,300,10339.03,9.93,0.000961,0.0216,-0.4653,1.6574,4,98.0,entry=rsi2_next_open; setup_rsi2=0.67; raw_entry=open:34.4600; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=34.2600; filter_ma50=32.3246; filter_avg_value_10=88.77; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,KOD,2026-01-06,24.3524,23.92,0.4324,2026-01-12,25.7674,3_day_low,424,10325.43,599.95,0.058105,3.2721,-0.9306,8.8512,4,98.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:24.3500; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=25.0000; filter_ma50=22.5188; filter_avg_value_10=36.96; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,KYMR,2026-01-06,70.6671,70.35,0.3171,2026-01-12,73.7026,3_day_low,146,10317.39,443.19,0.042956,9.5737,-5.0054,22.8905,4,92.0,entry=rsi2_next_open; setup_rsi2=0.30; raw_entry=open:70.6600; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=72.4100; filter_ma50=70.7496; filter_avg_value_10=58.77; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ESTA,2026-01-06,66.4366,63.77,2.6666,2026-01-12,68.2332,3_day_low,155,10297.68,278.46,0.027041,0.6737,-0.3512,3.1513,4,91.0,entry=rsi2_next_open; setup_rsi2=0.93; raw_entry=open:66.4300; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=66.4300; filter_ma50=66.0718; filter_avg_value_10=25.82; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VERA,2026-01-07,47.7248,45.5,2.2248,2026-01-12,45.4954,stop_loss,217,10356.28,-483.76,-0.046712,-1.002,-1.2158,1.3778,3,95.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:47.7200; slippage_bps=1.0; decision_date=2026-01-06 00:00:00; filter_close=46.5200; filter_ma50=38.0434; filter_avg_value_10=54.27; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,JMIA,2025-12-30,11.6112,11.48,0.1312,2026-01-13,13.7986,3_day_low,881,10229.43,1927.15,0.188393,16.6777,-0.4663,23.7024,10,95.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:11.6100; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=11.6200; filter_ma50=11.3968; filter_avg_value_10=39.70; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INDV,2026-01-14,33.9234,33.635,0.2884,2026-01-14,33.6316,same_day_stop_loss_red_candle,305,10346.63,-88.99,-0.0086,-1.0117,-2.6817,0.3523,0,93.0,entry=rsi2_next_open; setup_rsi2=0.82; raw_entry=open:33.9200; slippage_bps=1.0; decision_date=2026-01-13 00:00:00; filter_close=34.0000; filter_ma50=33.9774; filter_avg_value_10=70.29; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,JMIA,2026-01-16,12.9513,12.71,0.2413,2026-01-16,12.7087,same_day_stop_loss_red_candle,800,10361.04,-194.05,-0.018729,-1.0053,-3.155,-0.0054,0,95.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:12.9500; slippage_bps=1.0; decision_date=2026-01-15 00:00:00; filter_close=12.7800; filter_ma50=12.0056; filter_avg_value_10=40.73; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TER,2026-01-02,199.2266,193.3192,5.9075,2026-01-20,220.3058,3_day_low,51,10160.56,1075.04,0.105805,3.5682,-0.0084,6.7023,12,93.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:199.2067; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=193.4791; filter_ma50=179.9791; filter_avg_value_10=488.50; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RVMD,2026-01-06,78.5179,76.28,2.2379,2026-01-20,118.1382,3_day_low,131,10285.84,5190.26,0.504603,17.7046,-0.3387,20.543,10,94.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:78.5100; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=78.3300; filter_ma50=71.3730; filter_avg_value_10=163.43; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NRIX,2026-01-06,17.3917,17.06,0.3317,2026-01-20,18.3782,3_day_low,594,10330.69,585.94,0.056718,2.9735,-1.2502,7.6212,10,90.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:17.3900; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=17.4900; filter_ma50=15.9227; filter_avg_value_10=26.84; filter_adr20=5.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VRDN,2026-01-06,29.693,28.96,0.733,2026-01-21,32.1278,3_day_low,347,10303.46,844.88,0.082,3.3218,-0.0859,6.2718,11,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:29.6900; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=30.2000; filter_ma50=29.2886; filter_avg_value_10=47.94; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PACS,2026-01-21,36.0236,35.032,0.9916,2026-01-22,35.0285,stop_loss,287,10338.77,-285.59,-0.027624,-1.0035,-1.5869,0.4905,1,98.0,entry=rsi2_next_open; setup_rsi2=1.37; raw_entry=open:36.0200; slippage_bps=1.0; decision_date=2026-01-20 00:00:00; filter_close=35.6900; filter_ma50=31.0508; filter_avg_value_10=47.54; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,FORM,2026-01-02,57.8558,55.72,2.1358,2026-01-23,75.4025,3_day_low,177,10240.47,3105.76,0.303283,8.2156,-0.0027,12.9387,15,90.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:57.8500; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=55.7800; filter_ma50=53.1938; filter_avg_value_10=56.25; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,DRUG,2026-01-21,83.3183,82.05,1.2683,2026-01-27,84.9915,3_day_low,124,10331.47,207.47,0.020082,1.3192,-1.2602,6.0565,4,93.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:83.3100; slippage_bps=1.0; decision_date=2026-01-20 00:00:00; filter_close=83.0000; filter_ma50=76.0227; filter_avg_value_10=32.97; filter_adr20=9.67; rs_bucket=rs90_100
