strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TRUP,2024-09-20,43.1631,,,2024-09-26,42.6773,rsi2_gt_60,2339,100958.54,-1136.37,-0.011256,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CNK,2024-09-24,27.0029,,,2024-09-27,27.3917,rsi2_gt_60,3731,100747.77,1450.63,0.014399,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TGTX,2024-09-24,23.2732,,,2024-09-27,23.8062,rsi2_gt_60,4334,100866.27,2309.67,0.022898,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FTAI,2024-09-27,126.2126,,,2024-09-30,130.7823,rsi2_gt_60,797,100591.42,3642.07,0.036207,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,GGAL,2024-09-26,41.4559,,,2024-10-03,41.1455,rsi2_gt_60,2433,100862.1,-754.99,-0.007485,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CAVA,2024-10-02,121.121,,,2024-10-03,124.8051,rsi2_gt_60,818,99076.98,3013.57,0.030416,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,WULF,2024-10-02,4.2442,,,2024-10-03,4.7053,rsi2_gt_60,23396,99298.23,10786.73,0.10863,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:4.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=4.3300; filter_ma50=4.2708; filter_avg_value_10=107.10; filter_adr20=9.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AFRM,2024-09-26,43.5835,,,2024-10-04,39.3206,rsi2_gt_60,2312,100765.15,-9855.83,-0.09781,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,JANX,2024-09-27,46.8168,,,2024-10-04,44.975,rsi2_gt_60,2153,100796.51,-3965.37,-0.03934,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SMTC,2024-10-02,41.8918,,,2024-10-07,43.3166,rsi2_gt_60,2376,99535.03,3385.31,0.034011,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:41.8500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=42.0800; filter_ma50=37.7740; filter_avg_value_10=97.73; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TVTX,2024-10-04,13.8839,,,2024-10-07,15.2447,rsi2_gt_60,7231,100394.26,9840.45,0.098018,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SG,2024-10-04,34.5245,,,2024-10-07,34.8151,rsi2_gt_60,2949,101812.73,857.15,0.008419,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,KYMR,2024-10-02,45.9759,,,2024-10-09,43.2967,rsi2_gt_60,2161,99353.99,-5789.9,-0.058275,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:45.9300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=46.5700; filter_ma50=45.8512; filter_avg_value_10=29.16; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AUR,2024-10-04,5.3053,,,2024-10-09,5.4745,rsi2_gt_60,19108,101373.68,3233.45,0.031896,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SLG,2024-09-27,64.8379,,,2024-10-10,62.3069,rsi2_gt_60,1557,100952.56,-3940.68,-0.039035,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AHR,2024-10-02,24.1528,,,2024-10-11,23.577,rsi2_gt_60,4106,99171.52,-2364.3,-0.023841,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:24.1287; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=24.3687; filter_ma50=19.7148; filter_avg_value_10=126.45; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,COMP,2024-10-08,5.7157,,,2024-10-11,5.9041,rsi2_gt_60,17838,101956.84,3360.32,0.032958,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,APLD,2024-10-08,7.0571,,,2024-10-14,7.5425,rsi2_gt_60,14287,100824.08,6934.91,0.068782,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SOC,2024-10-09,20.7207,,,2024-10-14,20.6393,rsi2_gt_60,4876,101034.14,-396.72,-0.003927,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AHR,2024-10-11,23.3839,,,2024-10-14,23.6921,rsi2_gt_60,4321,101041.99,1331.65,0.013179,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=0.06; raw_entry=open:23.3606; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-10 00:00:00; filter_close=23.2358; filter_ma50=20.8605; filter_avg_value_10=48.72; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BOOT,2024-10-14,160.2,,,2024-10-15,162.9369,rsi2_gt_60,636,101887.22,1740.65,0.017084,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,OSCR,2024-09-27,20.4104,,,2024-10-16,17.7822,rsi2_gt_60,4932,100664.04,-12962.23,-0.128767,,,,13,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EMBJ,2024-10-03,33.6551,,,2024-10-16,34.446,rsi2_gt_60,2951,99316.12,2333.99,0.023501,,,,9,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TLN,2024-10-14,159.9097,,,2024-10-16,170.879,rsi2_gt_60,635,101542.69,6965.44,0.068596,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BILI,2024-10-16,20.5605,,,2024-10-22,20.4695,rsi2_gt_60,5007,102946.63,-455.79,-0.004427,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LBRDK,2024-10-22,72.4225,,,2024-10-23,76.0662,rsi2_gt_60,1417,102622.74,5163.03,0.050311,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FTAI,2024-10-23,137.5717,,,2024-10-24,140.8985,rsi2_gt_60,746,102628.48,2481.8,0.024182,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4343; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-22 00:00:00; filter_close=138.1336; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,FUTU,2024-10-18,93.2859,,,2024-10-25,88.9306,rsi2_gt_60,1101,102707.82,-4795.2,-0.046688,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CNK,2024-10-25,27.8902,,,2024-10-28,28.8971,rsi2_gt_60,3669,102329.03,3694.27,0.036102,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AAOI,2024-10-30,15.3053,,,2024-11-01,16.8232,rsi2_gt_60,6503,99530.3,9870.71,0.099173,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VNO,2024-11-01,40.5663,,,2024-11-04,40.2931,rsi2_gt_60,2447,99265.84,-668.73,-0.006737,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PI,2024-10-21,219.1389,,,2024-11-05,198.0318,rsi2_gt_60,466,102118.74,-9835.93,-0.096319,,,,11,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SE,2024-10-31,93.8638,,,2024-11-05,95.6443,rsi2_gt_60,1058,99307.87,1883.76,0.018969,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:93.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-30 00:00:00; filter_close=95.3500; filter_ma50=89.5416; filter_avg_value_10=255.14; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PLTR,2024-11-01,41.9719,,,2024-11-05,51.0789,rsi2_gt_60,2378,99809.25,21656.31,0.216977,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NVDA,2024-11-01,134.7813,,,2024-11-05,139.7147,rsi2_gt_60,735,99064.22,3626.07,0.036603,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VNO,2024-11-04,39.6803,,,2024-11-05,41.0908,rsi2_gt_60,2498,99121.35,3523.58,0.035548,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:39.6406; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=39.6695; filter_ma50=37.1235; filter_avg_value_10=58.87; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VRT,2024-11-04,106.2578,,,2024-11-05,112.1075,rsi2_gt_60,931,98925.97,5446.09,0.055052,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:106.1516; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=106.6906; filter_ma50=96.6366; filter_avg_value_10=794.72; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HROW,2024-10-28,51.7117,,,2024-11-06,48.1918,rsi2_gt_60,1990,102906.2,-7004.6,-0.068068,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,APLD,2024-11-01,6.8268,,,2024-11-06,7.0629,rsi2_gt_60,14622,99821.76,3452.4,0.034586,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SATS,2024-11-04,25.1051,,,2024-11-06,27.1428,rsi2_gt_60,3955,99290.59,8059.3,0.081169,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PCT,2024-11-05,12.6026,,,2024-11-06,13.3466,rsi2_gt_60,8083,101866.74,6014.15,0.059039,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CRMD,2024-11-05,9.5896,,,2024-11-06,10.3097,rsi2_gt_60,10622,101860.52,7648.9,0.075092,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CORZ,2024-11-05,12.7427,,,2024-11-06,14.3157,rsi2_gt_60,8040,102451.55,12646.44,0.123438,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NNE,2024-11-05,17.4875,,,2024-11-06,19.0309,rsi2_gt_60,5871,102668.93,9061.77,0.088262,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VST,2024-11-05,115.4472,,,2024-11-06,124.9046,rsi2_gt_60,888,102517.13,8398.17,0.08192,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TPG,2024-11-05,58.628,,,2024-11-06,63.3922,rsi2_gt_60,1758,103067.94,8375.48,0.081262,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VRT,2024-11-05,107.3867,,,2024-11-06,120.0739,rsi2_gt_60,957,102769.05,12141.63,0.118145,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BWIN,2024-10-28,50.8808,,,2024-11-07,45.1548,rsi2_gt_60,2005,102016.07,-11480.69,-0.112538,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CAPR,2024-11-05,18.6686,,,2024-11-07,18.8312,rsi2_gt_60,5463,101986.83,887.74,0.008704,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EXK,2024-11-05,4.8348,,,2024-11-07,4.7952,rsi2_gt_60,21286,102914.19,-843.56,-0.008197,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IAG,2024-11-05,5.3353,,,2024-11-08,5.6843,rsi2_gt_60,19272,102822.48,6725.55,0.065409,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EVGO,2024-11-07,6.6967,,,2024-11-18,5.3646,rsi2_gt_60,16366,109598.03,-21800.5,-0.198913,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CRDO,2024-11-15,41.4614,,,2024-11-19,43.8961,rsi2_gt_60,2488,103156.01,6057.39,0.058721,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:41.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-14 00:00:00; filter_close=41.9000; filter_ma50=35.3087; filter_avg_value_10=118.19; filter_adr20=5.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AGX,2024-11-18,136.1135,,,2024-11-19,147.109,rsi2_gt_60,758,103174.07,8334.56,0.080782,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,POWL,2024-11-18,95.6024,,,2024-11-19,103.4086,rsi2_gt_60,1080,103250.56,8430.78,0.081654,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ADMA,2024-11-18,19.059,,,2024-11-19,20.6094,rsi2_gt_60,5422,103338.12,8405.88,0.081343,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
