strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,TMQ,2025-11-06,4.13,3.88,0.25,2025-11-06,3.88,same_day_stop_loss,2446,10101.98,-611.5,-0.060533,-1.0,-1.0,0.0,0,97.0,setup_rsi2=2.86; next_open_entry; avg_value_10=39.7692M; adr20=15.5079; close_gt_ma50=True
rsi2,REPL,2025-11-06,8.56,8.3,0.26,2025-11-06,8.3,same_day_stop_loss,1179,10092.24,-306.54,-0.030374,-1.0,-1.0769,0.3077,0,91.0,setup_rsi2=3.55; next_open_entry; avg_value_10=29.1655M; adr20=8.7502; close_gt_ma50=True
rsi2,AVAV,2025-11-06,350.81,345.8,5.01,2025-11-06,345.8,same_day_stop_loss,28,9822.68,-140.28,-0.014281,-1.0,-5.2555,0.0,0,90.0,setup_rsi2=3.52; next_open_entry; avg_value_10=256.2803M; adr20=5.2951; close_gt_ma50=True
rsi2,PRAX,2025-11-06,164.01,154.45,9.56,2025-11-07,170.17,ma10_break,61,10004.61,375.76,0.037559,0.6444,-0.4472,1.2918,1,99.0,setup_rsi2=3.70; next_open_entry; avg_value_10=146.5052M; adr20=9.6070; close_gt_ma50=True
rsi2,ATRO,2025-11-06,47.58,41.5,6.08,2025-11-07,46.62,ma10_break,212,10086.96,-203.52,-0.020177,-0.1579,-0.4391,0.0905,1,93.0,setup_rsi2=1.82; next_open_entry; avg_value_10=31.6940M; adr20=4.4710; close_gt_ma50=True
rsi2,TMQ,2025-11-07,3.9,3.88,0.02,2025-11-07,3.88,same_day_stop_loss,2588,10093.2,-51.76,-0.005128,-1.0,-7.5,10.5,0,97.0,setup_rsi2=2.21; next_open_entry; avg_value_10=31.5697M; adr20=14.9423; close_gt_ma50=True
rsi2,BETR,2025-11-10,64.62,52.38,12.24,2025-11-11,64.44,ma10_break,155,10016.1,-27.9,-0.002786,-0.0147,-0.4101,0.321,1,99.0,setup_rsi2=0.99; next_open_entry; avg_value_10=40.1800M; adr20=15.3246; close_gt_ma50=True
rsi2,NVTS,2025-11-10,8.4,7.18,1.22,2025-11-11,9.47,ma10_break,1200,10080.0,1284.0,0.127381,0.877,-0.041,1.2623,1,97.0,setup_rsi2=1.72; next_open_entry; avg_value_10=359.9353M; adr20=13.1919; close_gt_ma50=True
rsi2,SEI,2025-11-10,51.2637,46.1473,5.1164,2025-11-11,46.1473,stop_loss,196,10047.68,-1002.82,-0.099806,-1.0,-1.0447,0.0778,1,95.0,setup_rsi2=3.55; next_open_entry; avg_value_10=234.8153M; adr20=8.3072; close_gt_ma50=True
rsi2,ATRO,2025-11-10,47.71,44.91,2.8,2025-11-11,47.8,ma10_break,211,10066.81,18.99,0.001886,0.0321,-0.3857,0.3679,1,91.0,setup_rsi2=1.10; next_open_entry; avg_value_10=30.8523M; adr20=4.4275; close_gt_ma50=True
rsi2,REPL,2025-11-10,8.46,7.985,0.475,2025-11-11,8.8,ma10_break,1191,10075.86,404.94,0.040189,0.7158,-0.3158,2.3263,1,91.0,setup_rsi2=1.61; next_open_entry; avg_value_10=27.1055M; adr20=9.0113; close_gt_ma50=True
rsi2,SEI,2025-11-11,49.1633,48.2774,0.8859,2025-11-11,48.2774,same_day_stop_loss,205,10078.49,-181.61,-0.01802,-1.0,-3.6629,0.8876,0,95.0,setup_rsi2=2.87; next_open_entry; avg_value_10=245.6380M; adr20=8.2934; close_gt_ma50=True
rsi2,INBX,2025-11-12,77.54,76.815,0.725,2025-11-12,76.815,same_day_stop_loss,130,10080.2,-94.25,-0.00935,-1.0,-5.9311,1.3793,0,99.0,setup_rsi2=4.22; next_open_entry; avg_value_10=31.7561M; adr20=12.5358; close_gt_ma50=True
rsi2,DGXX,2025-11-12,4.24,4.1,0.14,2025-11-12,4.1,same_day_stop_loss,2384,10108.16,-333.76,-0.033019,-1.0,-2.3571,0.8714,0,96.0,setup_rsi2=1.28; next_open_entry; avg_value_10=38.3101M; adr20=19.0310; close_gt_ma50=True
rsi2,LUMN,2025-11-12,9.37,9.22,0.15,2025-11-12,9.22,same_day_stop_loss,1078,10100.86,-161.7,-0.016008,-1.0,-5.6667,1.7333,0,95.0,setup_rsi2=3.94; next_open_entry; avg_value_10=307.4121M; adr20=10.3292; close_gt_ma50=True
rsi2,BMA,2025-11-12,82.9253,82.7879,0.1374,2025-11-12,82.7879,same_day_stop_loss,121,10033.96,-16.62,-0.001657,-1.0,-2.5714,34.1422,0,93.0,setup_rsi2=3.72; next_open_entry; avg_value_10=50.2204M; adr20=6.8776; close_gt_ma50=True
rsi2,SEI,2025-11-12,50.2185,45.9183,4.3002,2025-11-13,45.9183,stop_loss,201,10093.91,-864.33,-0.085629,-1.0,-1.8426,0.1597,1,92.0,setup_rsi2=2.34; next_open_entry; avg_value_10=241.1054M; adr20=8.5073; close_gt_ma50=True
rsi2,SEI,2025-11-13,47.1327,46.6649,0.4678,2025-11-13,46.6649,same_day_stop_loss,214,10086.4,-100.12,-0.009926,-1.0,-10.3404,0.1277,0,92.0,setup_rsi2=0.39; next_open_entry; avg_value_10=253.5369M; adr20=8.7447; close_gt_ma50=True
rsi2,SEI,2025-11-14,42.7728,42.295,0.4778,2025-11-14,42.295,same_day_stop_loss,236,10094.38,-112.76,-0.01117,-1.0,-3.8125,8.1355,0,91.0,setup_rsi2=0.16; next_open_entry; avg_value_10=256.7734M; adr20=9.0104; close_gt_ma50=True
rsi2,LBRT,2025-11-14,14.9706,14.7325,0.2381,2025-11-14,14.7325,same_day_stop_loss,674,10090.2,-160.48,-0.015904,-1.0,-1.3708,3.5209,0,90.0,setup_rsi2=4.49; next_open_entry; avg_value_10=65.6450M; adr20=6.3131; close_gt_ma50=True
rsi2,DGXX,2025-11-17,3.31,3.19,0.12,2025-11-17,3.19,same_day_stop_loss,3041,10065.71,-364.92,-0.036254,-1.0,-1.6667,5.0833,0,94.0,setup_rsi2=0.18; next_open_entry; avg_value_10=28.4415M; adr20=18.9723; close_gt_ma50=True
rsi2,GTX,2025-11-17,16.6728,16.4944,0.1784,2025-11-17,16.4944,same_day_stop_loss,603,10053.71,-107.59,-0.010702,-1.0,-2.2222,0.8333,0,93.0,setup_rsi2=3.30; next_open_entry; avg_value_10=53.6248M; adr20=3.7398; close_gt_ma50=True
rsi2,GGAL,2025-11-17,50.5471,49.7255,0.8215,2025-11-17,49.7255,same_day_stop_loss,199,10058.87,-163.48,-0.016253,-1.0,-1.4235,0.7059,0,90.0,setup_rsi2=4.41; next_open_entry; avg_value_10=94.4403M; adr20=6.4276; close_gt_ma50=True
rsi2,LUMN,2025-11-17,7.99,7.6,0.39,2025-11-18,7.6,stop_loss,1260,10067.4,-491.4,-0.048811,-1.0,-1.3077,1.0256,1,95.0,setup_rsi2=1.02; next_open_entry; avg_value_10=202.2815M; adr20=10.7588; close_gt_ma50=True
rsi2,NEGG,2025-11-18,64.86,64.51,0.35,2025-11-18,64.51,same_day_stop_loss,155,10053.3,-54.25,-0.005396,-1.0,-10.3429,5.4286,0,99.0,setup_rsi2=1.67; next_open_entry; avg_value_10=32.0198M; adr20=15.5729; close_gt_ma50=True
rsi2,FORM,2025-11-18,50.76,48.6,2.16,2025-11-18,48.6,same_day_stop_loss,198,10050.48,-427.68,-0.042553,-1.0,-1.3565,0.2315,0,91.0,setup_rsi2=3.21; next_open_entry; avg_value_10=46.7809M; adr20=5.6885; close_gt_ma50=True
rsi2,IAG,2025-11-05,12.28,10.87,1.41,2025-11-19,13.446,ma10_break,827,10155.56,964.28,0.094951,0.827,-0.3262,1.7021,10,90.0,setup_rsi2=3.62; next_open_entry; avg_value_10=156.3198M; adr20=4.8196; close_gt_ma50=True
rsi2,DMRA,2025-11-10,21.44,4.95,16.49,2025-11-19,19.392,ma10_break,471,10098.24,-964.61,-0.095522,-0.1242,-0.3905,0.7374,7,99.0,setup_rsi2=0.26; next_open_entry; avg_value_10=75.8653M; adr20=12.9781; close_gt_ma50=True
rsi2,MOVE,2025-11-10,9.9632,3.4389,6.5243,2025-11-19,7.331,ma10_break,1013,10092.7,-2666.4,-0.264191,-0.4034,-0.4564,0.8691,7,91.0,setup_rsi2=4.30; next_open_entry; avg_value_10=55.8681M; adr20=13.1555; close_gt_ma50=True
rsi2,NEGG,2025-11-19,61.87,61.24,0.63,2025-11-19,61.24,same_day_stop_loss,162,10022.94,-102.06,-0.010183,-1.0,-10.0318,2.746,0,99.0,setup_rsi2=0.85; next_open_entry; avg_value_10=27.8772M; adr20=15.8829; close_gt_ma50=True
rsi2,W,2025-11-19,96.12,94.19,1.93,2025-11-19,94.19,same_day_stop_loss,104,9996.48,-200.72,-0.020079,-1.0,-1.0161,2.4948,0,96.0,setup_rsi2=3.27; next_open_entry; avg_value_10=389.5403M; adr20=5.5656; close_gt_ma50=True
rsi2,TER,2025-11-19,164.387,162.8088,1.5781,2025-11-19,162.8088,same_day_stop_loss,61,10027.61,-96.27,-0.0096,-1.0,-1.1519,3.6835,0,94.0,setup_rsi2=4.13; next_open_entry; avg_value_10=578.5354M; adr20=4.5463; close_gt_ma50=True
rsi2,VIAV,2025-11-19,16.62,16.33,0.29,2025-11-19,16.33,same_day_stop_loss,603,10021.86,-174.87,-0.017449,-1.0,-1.7586,0.7586,0,93.0,setup_rsi2=2.73; next_open_entry; avg_value_10=62.5837M; adr20=4.2247; close_gt_ma50=True
rsi2,DDOG,2025-11-19,177.27,175.0,2.27,2025-11-19,175.0,same_day_stop_loss,56,9927.12,-127.12,-0.012805,-1.0,-1.0793,0.9824,0,90.0,setup_rsi2=3.55; next_open_entry; avg_value_10=1260.7527M; adr20=3.7307; close_gt_ma50=True
rsi2,CIEN,2025-11-19,187.93,182.89,5.04,2025-11-20,182.89,stop_loss,53,9960.29,-267.12,-0.026818,-1.0,-2.4802,2.9107,1,97.0,setup_rsi2=4.67; next_open_entry; avg_value_10=659.9623M; adr20=4.9328; close_gt_ma50=True
rsi2,FORM,2025-11-19,49.3,47.83,1.47,2025-11-20,50.709,ma10_break,203,10007.9,286.03,0.02858,0.9585,-0.5442,2.5578,1,92.0,setup_rsi2=2.30; next_open_entry; avg_value_10=43.4490M; adr20=5.5469; close_gt_ma50=True
rsi2,LRCX,2025-11-19,146.3534,142.0955,4.2579,2025-11-20,142.0955,stop_loss,68,9952.03,-289.54,-0.029093,-1.0,-1.9836,1.7799,1,92.0,setup_rsi2=3.63; next_open_entry; avg_value_10=1709.6247M; adr20=3.8509; close_gt_ma50=True
rsi2,VIAV,2025-11-20,16.71,16.11,0.6,2025-11-20,16.11,same_day_stop_loss,599,10009.29,-359.4,-0.035907,-1.0,-1.4167,0.2667,0,93.0,setup_rsi2=0.79; next_open_entry; avg_value_10=63.9724M; adr20=4.4448; close_gt_ma50=True
rsi2,LVS,2025-11-20,63.9424,63.1907,0.7517,2025-11-20,63.1907,same_day_stop_loss,156,9975.01,-117.26,-0.011756,-1.0,-1.6184,1.671,0,92.0,setup_rsi2=3.12; next_open_entry; avg_value_10=372.3550M; adr20=2.9409; close_gt_ma50=True
rsi2,HCC,2025-11-20,76.7293,75.3518,1.3775,2025-11-20,75.3518,same_day_stop_loss,130,9974.81,-179.07,-0.017952,-1.0,-2.8116,0.3116,0,91.0,setup_rsi2=3.69; next_open_entry; avg_value_10=69.0676M; adr20=4.8482; close_gt_ma50=True
rsi2,ASX,2025-11-20,14.61,13.79,0.82,2025-11-20,13.79,same_day_stop_loss,685,10007.85,-561.7,-0.056126,-1.0,-1.0854,0.0854,0,90.0,setup_rsi2=0.81; next_open_entry; avg_value_10=109.9971M; adr20=2.8837; close_gt_ma50=True
rsi2,NEGG,2025-11-20,60.77,55.55,5.22,2025-11-21,58.85,ma10_break,164,9966.28,-314.88,-0.031595,-0.3678,-0.6513,2.3065,1,99.0,setup_rsi2=0.60; next_open_entry; avg_value_10=26.2456M; adr20=15.9256; close_gt_ma50=True
rsi2,INCY,2025-11-20,102.5,100.3,2.2,2025-11-21,102.0,ma10_break,97,9942.5,-48.5,-0.004878,-0.2273,-0.6455,0.3318,1,91.0,setup_rsi2=1.64; next_open_entry; avg_value_10=222.8405M; adr20=4.2470; close_gt_ma50=True
rsi2,MU,2025-11-21,204.3615,199.4356,4.9259,2025-11-21,199.4356,same_day_stop_loss,48,9809.35,-236.44,-0.024104,-1.0,-2.4219,1.5152,0,95.0,setup_rsi2=2.42; next_open_entry; avg_value_10=7345.4775M; adr20=6.2020; close_gt_ma50=True
rsi2,VIAV,2025-11-21,16.0,15.86,0.14,2025-11-21,15.86,same_day_stop_loss,625,10000.0,-87.5,-0.00875,-1.0,-3.5,0.2143,0,93.0,setup_rsi2=0.46; next_open_entry; avg_value_10=61.8813M; adr20=4.4300; close_gt_ma50=True
rsi2,SANM,2025-11-21,144.45,142.75,1.7,2025-11-21,142.75,same_day_stop_loss,69,9967.05,-117.3,-0.011769,-1.0,-1.0588,2.2529,0,93.0,setup_rsi2=3.03; next_open_entry; avg_value_10=120.3960M; adr20=6.2003; close_gt_ma50=True
rsi2,GTX,2025-11-21,15.4833,15.4734,0.0099,2025-11-21,15.4734,same_day_stop_loss,646,10002.23,-6.4,-0.00064,-1.0,-7.9998,53.499,0,91.0,setup_rsi2=4.69; next_open_entry; avg_value_10=43.9423M; adr20=3.0418; close_gt_ma50=True
rsi2,FSLR,2025-11-21,244.64,244.22,0.42,2025-11-21,244.22,same_day_stop_loss,40,9785.6,-16.8,-0.001717,-1.0,-8.6667,22.2858,0,90.0,setup_rsi2=1.90; next_open_entry; avg_value_10=505.7860M; adr20=5.1888; close_gt_ma50=True
rsi2,LVS,2025-11-21,63.1709,62.7259,0.4451,2025-11-21,62.7259,same_day_stop_loss,158,9981.01,-70.32,-0.007046,-1.0,-1.4667,2.3778,0,90.0,setup_rsi2=1.49; next_open_entry; avg_value_10=366.6213M; adr20=2.9166; close_gt_ma50=True
rsi2,CHRW,2025-11-21,147.93,147.3939,0.536,2025-11-24,150.3321,ma10_break,67,9911.31,160.94,0.016238,4.4815,-0.2407,13.2592,1,92.0,setup_rsi2=3.53; next_open_entry; avg_value_10=211.1411M; adr20=2.6387; close_gt_ma50=True
rsi2,AEIS,2025-11-21,189.3961,187.5576,1.8385,2025-11-24,198.1502,ma10_break,52,9848.6,455.21,0.046221,4.7615,-0.4946,9.253,1,90.0,setup_rsi2=1.73; next_open_entry; avg_value_10=92.1645M; adr20=4.9491; close_gt_ma50=True
rsi2,DMRA,2025-11-24,16.35,16.03,0.32,2025-11-24,16.03,same_day_stop_loss,612,10006.2,-195.84,-0.019572,-1.0,-1.2188,2.0938,0,99.0,setup_rsi2=4.04; next_open_entry; avg_value_10=55.1400M; adr20=21.9540; close_gt_ma50=True
rsi2,ABVX,2025-12-04,112.5,109.0,3.5,2025-12-04,109.0,same_day_stop_loss,88,9900.0,-308.0,-0.031111,-1.0,-1.5557,0.0186,0,99.0,setup_rsi2=2.74; next_open_entry; avg_value_10=202.9008M; adr20=5.6560; close_gt_ma50=True
rsi2,ADPT,2025-12-04,16.86,16.5,0.36,2025-12-04,16.5,same_day_stop_loss,593,9997.98,-213.48,-0.021352,-1.0,-1.1389,2.0,0,90.0,setup_rsi2=2.79; next_open_entry; avg_value_10=54.7230M; adr20=7.2380; close_gt_ma50=True
rsi2,BKD,2025-12-04,10.59,10.48,0.11,2025-12-05,10.64,ma10_break,944,9996.96,47.2,0.004721,0.4545,-0.5455,1.9091,1,90.0,setup_rsi2=2.40; next_open_entry; avg_value_10=43.5113M; adr20=4.2922; close_gt_ma50=True
rsi2,AUPH,2025-12-04,14.76,14.7,0.06,2025-12-05,15.36,ma10_break,677,9992.52,406.2,0.04065,9.9999,0.0,14.7499,1,90.0,setup_rsi2=2.88; next_open_entry; avg_value_10=26.4403M; adr20=3.8827; close_gt_ma50=True
rsi2,ABVX,2025-12-05,109.75,107.055,2.695,2025-12-08,116.88,ma10_break,91,9987.25,648.83,0.064966,2.6456,-0.2412,3.3878,1,99.0,setup_rsi2=2.56; next_open_entry; avg_value_10=162.8667M; adr20=5.6968; close_gt_ma50=True
rsi2,ALB,2025-12-05,123.1324,116.9663,6.1661,2025-12-08,124.5675,ma10_break,81,9973.72,116.24,0.011655,0.2327,-0.179,0.979,1,95.0,setup_rsi2=4.51; next_open_entry; avg_value_10=433.8577M; adr20=5.5585; close_gt_ma50=True
rsi2,W,2025-12-05,94.53,92.52,2.01,2025-12-08,96.36,ma10_break,105,9925.65,192.15,0.019359,0.9104,-0.5522,1.796,1,90.0,setup_rsi2=3.00; next_open_entry; avg_value_10=335.4217M; adr20=5.5463; close_gt_ma50=True
rsi2,IONS,2025-12-10,79.38,78.32,1.06,2025-12-10,78.32,same_day_stop_loss,126,10001.88,-133.56,-0.013353,-1.0,-1.5,0.3113,0,93.0,setup_rsi2=1.72; next_open_entry; avg_value_10=168.7257M; adr20=3.6536; close_gt_ma50=True
rsi2,INSM,2025-12-10,194.87,193.29,1.58,2025-12-10,193.29,same_day_stop_loss,51,9938.37,-80.58,-0.008108,-1.0,-3.3418,1.6709,0,92.0,setup_rsi2=1.55; next_open_entry; avg_value_10=428.1757M; adr20=3.3709; close_gt_ma50=True
rsi2,INSM,2025-12-11,190.24,189.59,0.65,2025-12-12,195.0,ma10_break,52,9892.48,247.52,0.025021,7.323,-0.7231,12.1383,1,93.0,setup_rsi2=0.69; next_open_entry; avg_value_10=430.9248M; adr20=3.4027; close_gt_ma50=True
rsi2,IONS,2025-12-11,78.63,77.79,0.84,2025-12-12,79.19,ma10_break,127,9986.01,71.12,0.007122,0.6667,-0.6905,2.7262,1,93.0,setup_rsi2=1.48; next_open_entry; avg_value_10=160.5256M; adr20=3.4783; close_gt_ma50=True
rsi2,GRAL,2025-12-15,92.24,90.5,1.74,2025-12-15,90.5,same_day_stop_loss,108,9961.92,-187.92,-0.018864,-1.0,-1.3678,1.0661,0,97.0,setup_rsi2=2.82; next_open_entry; avg_value_10=83.7362M; adr20=8.7691; close_gt_ma50=True
rsi2,WGS,2025-12-15,151.74,149.07,2.67,2025-12-15,149.07,same_day_stop_loss,66,10014.84,-176.22,-0.017596,-1.0,-1.1386,1.9427,0,92.0,setup_rsi2=3.31; next_open_entry; avg_value_10=63.2475M; adr20=5.4461; close_gt_ma50=True
rsi2,ARQT,2025-12-15,29.2,28.3,0.9,2025-12-16,28.64,ma10_break,342,9986.4,-191.52,-0.019178,-0.6222,-0.9222,0.3333,1,95.0,setup_rsi2=3.38; next_open_entry; avg_value_10=60.3200M; adr20=4.8480; close_gt_ma50=True
rsi2,RCUS,2025-12-15,21.51,20.35,1.16,2025-12-16,21.62,ma10_break,465,10002.15,51.15,0.005114,0.0948,-0.6034,0.775,1,95.0,setup_rsi2=2.87; next_open_entry; avg_value_10=60.9389M; adr20=6.1442; close_gt_ma50=True
rsi2,ZIM,2025-12-15,18.9506,17.9561,0.9944,2025-12-16,19.2601,ma10_break,528,10005.9,163.44,0.016335,0.3113,-0.1654,1.3716,1,90.0,setup_rsi2=1.41; next_open_entry; avg_value_10=86.7632M; adr20=4.7918; close_gt_ma50=True
rsi2,ARQT,2025-12-16,28.64,28.45,0.19,2025-12-16,28.45,same_day_stop_loss,349,9995.36,-66.31,-0.006634,-1.0,-1.4211,4.1579,0,95.0,setup_rsi2=2.88; next_open_entry; avg_value_10=63.7130M; adr20=4.6329; close_gt_ma50=True
rsi2,ARQT,2025-12-17,28.58,28.37,0.21,2025-12-17,28.37,same_day_stop_loss,350,10003.0,-73.5,-0.007348,-1.0,-2.5238,0.5238,0,94.0,setup_rsi2=1.03; next_open_entry; avg_value_10=62.2425M; adr20=4.2832; close_gt_ma50=True
rsi2,AMKR,2025-12-17,40.9016,39.0452,1.8564,2025-12-17,39.0452,same_day_stop_loss,244,9980.0,-452.97,-0.045388,-1.0,-1.2419,0.1075,0,94.0,setup_rsi2=4.20; next_open_entry; avg_value_10=175.3023M; adr20=5.7029; close_gt_ma50=True
rsi2,PUMP,2025-12-17,9.63,9.32,0.31,2025-12-17,9.32,same_day_stop_loss,1039,10005.57,-322.09,-0.032191,-1.0,-2.7097,0.2581,0,90.0,setup_rsi2=3.07; next_open_entry; avg_value_10=28.8646M; adr20=6.2164; close_gt_ma50=True
rsi2,VICR,2025-12-17,97.09,91.25,5.84,2025-12-18,97.894,ma10_break,103,10000.27,82.81,0.008281,0.1377,-0.3151,0.7432,1,96.0,setup_rsi2=4.52; next_open_entry; avg_value_10=33.1682M; adr20=5.2592; close_gt_ma50=True
rsi2,SVRA,2025-12-18,6.24,5.95,0.29,2025-12-18,5.95,same_day_stop_loss,1603,10002.72,-464.87,-0.046474,-1.0,-1.1034,0.1034,0,97.0,setup_rsi2=4.73; next_open_entry; avg_value_10=29.4616M; adr20=7.6292; close_gt_ma50=True
rsi2,NRIX,2025-12-18,18.24,17.97,0.27,2025-12-18,17.97,same_day_stop_loss,547,9977.28,-147.69,-0.014803,-1.0,-2.963,1.4815,0,96.0,setup_rsi2=3.81; next_open_entry; avg_value_10=46.2573M; adr20=6.8478; close_gt_ma50=True
rsi2,ARQT,2025-12-18,28.54,28.05,0.49,2025-12-18,28.05,same_day_stop_loss,349,9960.46,-171.01,-0.017169,-1.0,-2.0306,0.7347,0,93.0,setup_rsi2=0.65; next_open_entry; avg_value_10=61.2330M; adr20=4.1662; close_gt_ma50=True
rsi2,FLNC,2025-12-18,20.48,18.48,2.0,2025-12-19,18.965,ma10_break,488,9994.24,-739.32,-0.073975,-0.7575,-0.785,0.171,1,97.0,setup_rsi2=4.15; next_open_entry; avg_value_10=129.9973M; adr20=11.9400; close_gt_ma50=True
rsi2,COHR,2025-12-18,178.75,170.12,8.63,2025-12-19,178.7,ma10_break,55,9831.25,-2.75,-0.00028,-0.0058,-0.9432,0.9699,1,96.0,setup_rsi2=4.48; next_open_entry; avg_value_10=919.5153M; adr20=7.3059; close_gt_ma50=True
rsi2,GSAT,2025-12-18,58.34,55.82,2.52,2025-12-19,59.22,ma10_break,171,9976.14,150.48,0.015084,0.3492,-0.7302,1.746,1,96.0,setup_rsi2=2.72; next_open_entry; avg_value_10=58.6215M; adr20=6.6008; close_gt_ma50=True
rsi2,VISN,2025-12-18,8.8664,8.5955,0.2708,2025-12-19,8.7249,ma10_break,1126,9983.53,-159.34,-0.01596,-0.5225,-0.6396,0.5045,1,95.0,setup_rsi2=3.40; next_open_entry; avg_value_10=36.9094M; adr20=4.6598; close_gt_ma50=True
rsi2,TER,2025-12-18,192.4195,182.0839,10.3357,2025-12-19,191.8598,ma10_break,51,9813.4,-28.55,-0.002909,-0.0542,-0.3124,0.3859,1,95.0,setup_rsi2=4.95; next_open_entry; avg_value_10=559.6010M; adr20=4.2779; close_gt_ma50=True
rsi2,AMKR,2025-12-18,40.702,38.596,2.106,2025-12-19,39.3246,ma10_break,245,9971.99,-337.45,-0.03384,-0.654,-0.7773,0.0806,1,94.0,setup_rsi2=2.63; next_open_entry; avg_value_10=167.8615M; adr20=5.7137; close_gt_ma50=True
rsi2,TTMI,2025-12-18,63.69,61.38,2.31,2025-12-19,68.15,ma10_break,156,9935.64,695.76,0.070027,1.9307,-0.4762,2.987,1,94.0,setup_rsi2=2.46; next_open_entry; avg_value_10=157.0722M; adr20=7.2988; close_gt_ma50=True
rsi2,PRM,2025-12-18,27.96,26.919,1.041,2025-12-19,27.635,ma10_break,357,9981.72,-116.02,-0.011624,-0.3122,-0.3122,0.5379,1,94.0,setup_rsi2=2.95; next_open_entry; avg_value_10=33.0535M; adr20=3.6373; close_gt_ma50=True
rsi2,BELFB,2025-12-18,168.2193,162.0734,6.146,2025-12-19,166.5604,ma10_break,59,9924.94,-97.88,-0.009862,-0.2699,-0.8033,1.265,1,92.0,setup_rsi2=4.84; next_open_entry; avg_value_10=25.0235M; adr20=5.1295; close_gt_ma50=True
rsi2,U,2025-12-18,45.0,43.63,1.37,2025-12-19,45.02,ma10_break,221,9945.0,4.42,0.000444,0.0146,-0.4453,1.3285,1,91.0,setup_rsi2=3.06; next_open_entry; avg_value_10=401.2041M; adr20=5.2226; close_gt_ma50=True
rsi2,FN,2025-12-18,451.17,424.44,26.73,2025-12-19,458.38,ma10_break,22,9925.74,158.62,0.015981,0.2697,-0.8186,1.0202,1,91.0,setup_rsi2=3.69; next_open_entry; avg_value_10=293.4215M; adr20=6.2150; close_gt_ma50=True
rsi2,GOOGL,2025-12-18,301.5078,295.9117,5.5961,2025-12-19,301.5178,ma10_break,33,9949.76,0.33,3.3e-05,0.0018,-0.4446,0.9875,1,90.0,setup_rsi2=1.40; next_open_entry; avg_value_10=10598.7789M; adr20=2.7941; close_gt_ma50=True
rsi2,GOOG,2025-12-18,302.8466,297.2406,5.606,2025-12-19,303.0565,ma10_break,32,9691.09,6.72,0.000693,0.0374,-0.4332,1.057,1,90.0,setup_rsi2=1.46; next_open_entry; avg_value_10=6690.3362M; adr20=2.7646; close_gt_ma50=True
rsi2,SVRA,2025-12-19,6.07,5.92,0.15,2025-12-22,5.92,stop_loss,1646,9991.22,-246.9,-0.024712,-1.0,-1.4,2.7333,1,96.0,setup_rsi2=3.96; next_open_entry; avg_value_10=32.7147M; adr20=7.4914; close_gt_ma50=True
rsi2,ORKA,2025-12-19,28.17,27.84,0.33,2025-12-22,30.196,ma10_break,354,9972.18,717.2,0.07192,6.1394,-0.2121,13.4848,1,96.0,setup_rsi2=1.63; next_open_entry; avg_value_10=27.3812M; adr20=6.6390; close_gt_ma50=True
rsi2,NRIX,2025-12-19,18.0,17.44,0.56,2025-12-22,18.7,ma10_break,556,10008.0,389.2,0.038889,1.25,-0.1607,2.9821,1,95.0,setup_rsi2=2.57; next_open_entry; avg_value_10=53.8461M; adr20=6.6983; close_gt_ma50=True
rsi2,ARQT,2025-12-19,27.995,27.545,0.45,2025-12-22,28.26,ma10_break,357,9994.22,94.6,0.009466,0.5889,-0.3844,4.4555,1,92.0,setup_rsi2=0.21; next_open_entry; avg_value_10=68.3781M; adr20=4.0835; close_gt_ma50=True
rsi2,EWTX,2025-12-19,21.85,20.14,1.71,2025-12-22,20.14,stop_loss,458,10007.3,-783.18,-0.078261,-1.0,-1.2222,2.2164,1,92.0,setup_rsi2=3.35; next_open_entry; avg_value_10=51.2479M; adr20=6.8243; close_gt_ma50=True
rsi2,SANA,2025-12-22,4.43,4.36,0.07,2025-12-23,4.54,ma10_break,2293,10157.99,252.23,0.024831,1.5714,-0.4286,4.2857,1,90.0,setup_rsi2=2.88; next_open_entry; avg_value_10=28.1741M; adr20=10.8844; close_gt_ma50=True
rsi2,HLF,2025-12-23,13.64,13.6,0.04,2025-12-23,13.6,same_day_stop_loss,739,10079.96,-29.56,-0.002933,-1.0,-4.0,4.5,0,93.0,setup_rsi2=4.48; next_open_entry; avg_value_10=37.7255M; adr20=4.7050; close_gt_ma50=True
rsi2,HXHX,2025-12-22,0.52,0.332,0.188,2025-12-29,0.6603,ma10_break,19253,10011.56,2701.2,0.269808,0.7463,-0.0851,5.0532,5,98.0,setup_rsi2=2.50; next_open_entry; avg_value_10=41.7458M; adr20=19.2696; close_gt_ma50=True
rsi2,SLI,2025-12-29,4.62,4.52,0.1,2025-12-29,4.52,same_day_stop_loss,2174,10043.88,-217.4,-0.021645,-1.0,-1.7,1.9,0,96.0,setup_rsi2=3.56; next_open_entry; avg_value_10=25.5891M; adr20=6.8394; close_gt_ma50=True
rsi2,RVMD,2025-12-19,77.56,74.2,3.36,2025-12-30,79.202,ma10_break,129,10005.24,211.82,0.021171,0.4887,-0.3304,1.3125,7,95.0,setup_rsi2=3.83; next_open_entry; avg_value_10=243.7635M; adr20=3.5243; close_gt_ma50=True
