strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open_no_stop,RVMD,2024-08-06,43.0,,,2024-08-07,44.28,hold_1d_open,1194,51342.0,1528.32,0.029767,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:43.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=42.4800; filter_ma50=41.3666; filter_avg_value_10=59.71; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CVSA,2024-08-06,73.73,,,2024-08-07,76.02,hold_1d_open,696,51316.08,1593.84,0.031059,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:73.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=73.6500; filter_ma50=69.6280; filter_avg_value_10=35.83; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,JLL,2024-08-06,228.08,,,2024-08-07,236.89,hold_1d_open,225,51318.0,1982.25,0.038627,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,KBH,2024-08-06,75.4134,,,2024-08-07,79.112,hold_1d_open,682,51431.96,2522.41,0.049044,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:75.4134; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=75.6168; filter_ma50=70.8276; filter_avg_value_10=109.50; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SLG,2024-08-06,54.7552,,,2024-08-07,58.5127,hold_1d_open,941,51524.64,3535.83,0.068624,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:54.7552; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=54.5806; filter_ma50=52.6037; filter_avg_value_10=63.94; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CRNX,2024-08-06,49.82,,,2024-08-07,51.0,hold_1d_open,1036,51613.52,1222.48,0.023685,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:49.8200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=49.1400; filter_ma50=48.3728; filter_avg_value_10=32.81; filter_adr20=4.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,LPX,2024-08-06,89.5313,,,2024-08-07,92.3883,hold_1d_open,577,51659.55,1648.47,0.03191,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:89.5313; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=89.5215; filter_ma50=86.8381; filter_avg_value_10=67.95; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,GWRE,2024-08-06,141.44,,,2024-08-07,143.79,hold_1d_open,365,51625.6,857.75,0.016615,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,COLB,2024-08-06,21.1044,,,2024-08-07,21.5321,hold_1d_open,2452,51747.87,1048.79,0.020267,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:21.1044; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=21.1135; filter_ma50=18.9375; filter_avg_value_10=63.97; filter_adr20=4.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,TOL,2024-08-06,125.5922,,,2024-08-07,129.6264,hold_1d_open,412,51743.98,1662.08,0.032121,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PIPR,2024-08-06,57.601,,,2024-08-07,58.9565,hold_1d_open,899,51783.34,1218.53,0.023531,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:57.6010; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=57.1101; filter_ma50=55.4409; filter_avg_value_10=53.07; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,HALO,2024-08-06,52.24,,,2024-08-07,56.0,hold_1d_open,991,51769.84,3726.16,0.071975,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.02; raw_entry=open:52.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=52.1100; filter_ma50=51.1588; filter_avg_value_10=63.13; filter_adr20=2.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,MYGN,2024-08-06,25.8,,,2024-08-07,28.55,hold_1d_open,2007,51780.6,5519.25,0.106589,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PHM,2024-08-06,120.4845,,,2024-08-07,123.7504,hold_1d_open,430,51808.33,1404.36,0.027107,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:120.4845; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=121.7178; filter_ma50=114.6255; filter_avg_value_10=315.06; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,GLNG,2024-08-06,29.9411,,,2024-08-07,31.0299,hold_1d_open,1731,51828.01,1884.66,0.036364,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:29.9411; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=29.9888; filter_ma50=29.4835; filter_avg_value_10=49.70; filter_adr20=3.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,EVR,2024-08-06,218.4461,,,2024-08-07,226.2631,hold_1d_open,237,51771.73,1852.64,0.035785,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,FFIN,2024-08-06,33.1157,,,2024-08-07,33.4912,hold_1d_open,1568,51925.35,588.86,0.01134,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:33.1157; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=33.2216; filter_ma50=30.1774; filter_avg_value_10=28.31; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,TBBK,2024-08-07,47.65,,,2024-08-08,47.28,hold_1d_open,1119,53320.35,-414.03,-0.007765,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:47.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=46.9100; filter_ma50=40.0494; filter_avg_value_10=43.18; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,AUR,2024-08-07,3.6,,,2024-08-08,3.42,hold_1d_open,14795,53262.0,-2663.1,-0.05,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,DHI,2024-08-07,172.3738,,,2024-08-08,167.4536,hold_1d_open,307,52918.74,-1510.5,-0.028544,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:172.3738; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=170.1881; filter_ma50=149.2155; filter_avg_value_10=471.18; filter_adr20=3.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,BKU,2024-08-07,32.9078,,,2024-08-08,32.747,hold_1d_open,1608,52915.74,-258.49,-0.004885,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.9078; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=32.3972; filter_ma50=29.4139; filter_avg_value_10=29.74; filter_adr20=4.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,AX,2024-08-07,66.14,,,2024-08-08,65.96,hold_1d_open,799,52845.86,-143.82,-0.002722,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.13; raw_entry=open:66.1400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=64.9800; filter_ma50=60.5496; filter_avg_value_10=66.08; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PRG,2024-08-07,39.236,,,2024-08-08,38.897,hold_1d_open,1346,52811.63,-456.29,-0.00864,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.2360; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=38.8389; filter_ma50=35.3841; filter_avg_value_10=36.26; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,MHK,2024-08-08,144.7,,,2024-08-09,145.7,hold_1d_open,366,52960.2,366.0,0.006911,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:144.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=143.4400; filter_ma50=124.1520; filter_avg_value_10=198.07; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,TBBK,2024-08-08,47.28,,,2024-08-09,47.26,hold_1d_open,1122,53048.16,-22.44,-0.000423,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:47.2800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=46.5300; filter_ma50=40.3230; filter_avg_value_10=40.31; filter_adr20=5.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,AX,2024-08-08,65.96,,,2024-08-09,65.98,hold_1d_open,804,53031.84,16.08,0.000303,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:65.9600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=64.6200; filter_ma50=60.7002; filter_avg_value_10=62.06; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,BKU,2024-08-08,32.747,,,2024-08-09,32.7943,hold_1d_open,1620,53050.21,76.58,0.001444,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:32.7470; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=32.2459; filter_ma50=29.5244; filter_avg_value_10=28.91; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PRG,2024-08-08,38.897,,,2024-08-09,38.6161,hold_1d_open,1364,53055.48,-383.11,-0.007221,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:38.8970; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=38.7130; filter_ma50=35.4706; filter_avg_value_10=28.82; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,DHI,2024-08-08,167.4536,,,2024-08-09,169.9234,hold_1d_open,316,52915.32,780.48,0.01475,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.05; raw_entry=open:167.4536; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=165.6403; filter_ma50=149.6982; filter_avg_value_10=469.34; filter_adr20=3.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,MHO,2024-08-08,142.87,,,2024-08-09,142.7,hold_1d_open,371,53004.77,-63.07,-0.00119,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:142.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=140.1700; filter_ma50=133.9256; filter_avg_value_10=54.10; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PLTR,2024-08-27,30.55,,,2024-08-28,30.62,hold_1d_open,1737,53065.35,121.59,0.002291,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=5.00; raw_entry=open:30.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=30.8500; filter_ma50=27.7016; filter_avg_value_10=1454.69; filter_adr20=5.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,AXON,2024-08-27,360.49,,,2024-08-28,363.43,hold_1d_open,147,52992.03,432.18,0.008156,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PLTR,2024-08-28,30.62,,,2024-08-29,30.65,hold_1d_open,1734,53095.08,52.02,0.00098,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:30.6200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-27 00:00:00; filter_close=30.8400; filter_ma50=27.8470; filter_avg_value_10=1353.17; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SERV,2024-08-29,9.09,,,2024-08-30,8.98,hold_1d_open,5844,53121.96,-642.84,-0.012101,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:9.0900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-28 00:00:00; filter_close=9.3500; filter_ma50=7.9471; filter_avg_value_10=70.79; filter_adr20=18.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,PLTR,2024-08-29,30.65,,,2024-08-30,31.05,hold_1d_open,1732,53085.8,692.8,0.013051,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:30.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-28 00:00:00; filter_close=30.3600; filter_ma50=27.9538; filter_avg_value_10=1301.63; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SERV,2024-08-30,8.98,,,2024-09-03,8.21,hold_1d_open,5916,53125.68,-4555.32,-0.085746,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:8.9800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=8.9800; filter_ma50=8.0857; filter_avg_value_10=58.43; filter_adr20=17.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CLOV,2024-08-30,2.81,,,2024-09-03,2.59,hold_1d_open,18855,52982.55,-4148.1,-0.078292,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SE,2024-08-30,79.02,,,2024-09-03,77.76,hold_1d_open,668,52785.36,-841.68,-0.015945,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SERV,2024-09-03,8.21,,,2024-09-04,7.03,hold_1d_open,6412,52642.52,-7566.16,-0.143727,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CLOV,2024-09-03,2.59,,,2024-09-04,2.72,hold_1d_open,20201,52320.59,2626.13,0.050193,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:2.5900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-30 00:00:00; filter_close=2.6300; filter_ma50=1.9557; filter_avg_value_10=46.85; filter_adr20=13.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CLOV,2024-09-04,2.72,,,2024-09-05,2.84,hold_1d_open,19265,52400.8,2311.8,0.044118,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.66; raw_entry=open:2.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=2.5000; filter_ma50=1.9807; filter_avg_value_10=40.74; filter_adr20=12.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,ASPN,2024-09-04,26.11,,,2024-09-05,26.54,hold_1d_open,2012,52533.32,865.16,0.016469,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,SG,2024-09-04,30.19,,,2024-09-05,29.98,hold_1d_open,1742,52590.98,-365.82,-0.006956,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,TPL,2024-09-04,269.4418,,,2024-09-05,267.9212,hold_1d_open,195,52541.16,-296.53,-0.005644,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,UPST,2024-09-05,36.44,,,2024-09-06,36.29,hold_1d_open,1441,52510.04,-216.15,-0.004116,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,TGTX,2024-09-05,21.97,,,2024-09-06,21.49,hold_1d_open,2388,52464.36,-1146.24,-0.021848,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CVNA,2024-09-06,28.3,,,2024-09-09,27.468,hold_1d_open,1853,52439.9,-1541.69,-0.029399,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,UPST,2024-09-06,36.29,,,2024-09-09,34.868,hold_1d_open,1441,52293.89,-2049.1,-0.039184,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:36.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=35.7200; filter_ma50=31.1621; filter_avg_value_10=256.43; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,BFH,2024-09-09,54.6563,,,2024-09-10,51.5628,hold_1d_open,956,52251.45,-2957.45,-0.0566,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,GRBK,2024-09-09,74.04,,,2024-09-10,74.19,hold_1d_open,704,52124.16,105.6,0.002026,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:74.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=74.1200; filter_ma50=69.2690; filter_avg_value_10=25.40; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,ONON,2024-09-09,44.99,,,2024-09-10,44.5,hold_1d_open,1159,52143.41,-567.91,-0.010891,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,CVLT,2024-09-09,140.7,,,2024-09-10,143.59,hold_1d_open,370,52059.0,1069.3,0.02054,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,IOVA,2024-09-09,10.15,,,2024-09-10,9.82,hold_1d_open,5141,52181.15,-1696.53,-0.032512,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,BFH,2024-09-10,51.5628,,,2024-09-11,46.4721,hold_1d_open,1009,52026.83,-5136.5,-0.098728,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:51.5628; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-09 00:00:00; filter_close=52.7767; filter_ma50=50.1597; filter_avg_value_10=51.71; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,THC,2024-09-10,153.84,,,2024-09-11,154.35,hold_1d_open,336,51690.24,171.36,0.003315,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,ONON,2024-09-10,44.5,,,2024-09-11,45.0,hold_1d_open,1165,51842.5,582.5,0.011236,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:44.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-09 00:00:00; filter_close=44.3600; filter_ma50=40.8262; filter_avg_value_10=263.21; filter_adr20=4.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_no_stop,GRBK,2024-09-11,72.42,,,2024-09-12,73.49,hold_1d_open,716,51852.72,766.12,0.014775,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:72.4200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-10 00:00:00; filter_close=73.1600; filter_ma50=69.9222; filter_avg_value_10=25.03; filter_adr20=2.92; rs_bucket=rs90_100
