strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SPOT,2025-02-26,595.62,575.535,20.085,2025-02-26,603.13,hold_0d_close,81,48245.22,608.31,0.012609,0.3739,-0.1359,0.6427,0,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:595.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=575.5349731445312; decision_date=2025-02-25 00:00:00; filter_close=588.5700; filter_ma50=525.9338; filter_avg_value_10=1223.15; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,NET,2025-02-26,145.27,140.22,5.05,2025-02-26,144.92,hold_0d_close,333,48374.91,-116.55,-0.002409,-0.0693,-0.2416,0.3188,0,95.0,entry=rsi2_next_open; setup_rsi2=0.53; raw_entry=open:145.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=140.22000122070312; decision_date=2025-02-25 00:00:00; filter_close=143.1400; filter_ma50=130.3298; filter_avg_value_10=679.91; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CORT,2025-02-26,61.61,59.09,2.52,2025-02-26,63.37,hold_0d_close,786,48425.46,1383.36,0.028567,0.6984,-0.0079,1.0476,0,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:61.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=59.09000015258789; decision_date=2025-02-25 00:00:00; filter_close=61.2300; filter_ma50=59.3782; filter_avg_value_10=67.99; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LEU,2025-02-26,90.36,85.5,4.86,2025-02-26,93.5,hold_0d_close,536,48432.96,1683.04,0.03475,0.6461,-0.3086,1.0576,0,93.0,entry=rsi2_next_open; setup_rsi2=0.44; raw_entry=open:90.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=85.5; decision_date=2025-02-25 00:00:00; filter_close=87.6300; filter_ma50=83.8774; filter_avg_value_10=95.00; filter_adr20=8.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,FUTU,2025-02-26,110.9014,102.2698,8.6316,2025-02-26,112.2006,hold_0d_close,438,48574.82,569.03,0.011715,0.1505,-0.0738,0.4356,0,93.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:110.9014; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=102.26984524221018; decision_date=2025-02-25 00:00:00; filter_close=102.9293; filter_ma50=91.9459; filter_avg_value_10=438.32; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TDS,2025-02-26,36.1467,35.6195,0.5272,2025-02-26,35.6195,same_day_stop_loss_red_candle,1345,48617.25,-709.06,-0.014585,-1.0,-1.8679,0.7924,0,93.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:36.1467; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.61947112198779; decision_date=2025-02-25 00:00:00; filter_close=36.0671; filter_ma50=35.3816; filter_avg_value_10=40.07; filter_adr20=3.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,QFIN,2025-02-26,37.4246,35.8735,1.5511,2025-02-26,37.9116,hold_0d_close,1298,48577.15,632.09,0.013012,0.314,-0.4012,0.5814,0,93.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:37.4246; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.873521890944296; decision_date=2025-02-25 00:00:00; filter_close=36.1982; filter_ma50=35.7612; filter_avg_value_10=64.68; filter_adr20=5.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,GH,2025-02-26,41.41,40.28,1.13,2025-02-26,43.19,hold_0d_close,1174,48615.34,2089.72,0.042985,1.5752,-0.0177,2.1416,0,92.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:41.4100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.27999877929688; decision_date=2025-02-25 00:00:00; filter_close=40.3500; filter_ma50=40.2808; filter_avg_value_10=116.63; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SE,2025-02-26,125.95,119.889,6.061,2025-02-26,128.27,hold_0d_close,386,48616.7,895.52,0.01842,0.3828,-0.0792,0.4966,0,92.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:125.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=119.88899993896484; decision_date=2025-02-25 00:00:00; filter_close=123.9200; filter_ma50=117.8198; filter_avg_value_10=602.07; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,FFIV,2025-02-26,293.18,287.64,5.54,2025-02-26,294.82,hold_0d_close,166,48667.88,272.24,0.005594,0.296,-0.1029,0.8718,0,92.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:293.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=287.6400146484375; decision_date=2025-02-25 00:00:00; filter_close=292.9800; filter_ma50=276.2038; filter_avg_value_10=159.06; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,RL,2025-02-26,266.7763,259.7053,7.071,2025-02-26,271.6019,hold_0d_close,182,48553.28,878.26,0.018088,0.6824,-0.0641,1.4192,0,92.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:266.7763; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=259.70527293272715; decision_date=2025-02-25 00:00:00; filter_close=264.0976; filter_ma50=244.9152; filter_avg_value_10=221.13; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PGY,2025-02-26,13.23,12.33,0.9,2025-02-26,13.38,hold_0d_close,3690,48818.7,553.5,0.011338,0.1667,-0.2411,0.3333,0,92.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:13.2300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.329999923706056; decision_date=2025-02-25 00:00:00; filter_close=12.8600; filter_ma50=10.5492; filter_avg_value_10=91.95; filter_adr20=10.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SATS,2025-02-26,28.31,28.25,0.06,2025-02-26,28.25,same_day_stop_loss_red_candle,1725,48834.75,-103.5,-0.002119,-1.0,-1.5,20.3335,0,91.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:28.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.25; decision_date=2025-02-25 00:00:00; filter_close=28.3400; filter_ma50=25.9006; filter_avg_value_10=47.47; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,DASH,2025-02-26,194.15,186.88,7.27,2025-02-26,198.6,hold_0d_close,251,48731.65,1116.95,0.02292,0.6121,-0.2957,1.1719,0,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:194.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=186.8800048828125; decision_date=2025-02-25 00:00:00; filter_close=191.2700; filter_ma50=182.8332; filter_avg_value_10=1114.22; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,APPS,2025-02-27,3.61,3.52,0.09,2025-02-27,3.58,hold_0d_close,13548,48908.28,-406.44,-0.00831,-0.3333,-0.7778,3.1111,0,97.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:3.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.5199999809265137; decision_date=2025-02-26 00:00:00; filter_close=3.5800; filter_ma50=2.8290; filter_avg_value_10=38.67; filter_adr20=15.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TDS,2025-02-27,35.2315,35.1619,0.0696,2025-02-27,35.1619,same_day_stop_loss_red_candle,1387,48866.16,-96.58,-0.001976,-1.0,-2.9999,10.4283,0,91.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:35.2315; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.1619202360295; decision_date=2025-02-26 00:00:00; filter_close=35.6493; filter_ma50=35.4172; filter_avg_value_10=42.13; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,APPS,2025-03-03,3.56,3.22,0.34,2025-03-03,3.22,same_day_stop_loss_red_candle,13731,48882.36,-4668.54,-0.095506,-1.0,-1.2353,0.0882,0,97.0,entry=rsi2_next_open; setup_rsi2=0.35; raw_entry=open:3.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.220000028610229; decision_date=2025-02-28 00:00:00; filter_close=3.4300; filter_ma50=2.9122; filter_avg_value_10=27.82; filter_adr20=15.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,VNET,2025-03-04,10.0,8.98,1.02,2025-03-04,10.71,hold_0d_close,4865,48650.0,3454.15,0.071,0.6961,-0.2059,1.0588,0,99.0,entry=rsi2_next_open; setup_rsi2=1.53; raw_entry=open:10.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.979999542236328; decision_date=2025-03-03 00:00:00; filter_close=9.9600; filter_ma50=7.7126; filter_avg_value_10=222.62; filter_adr20=14.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,KC,2025-03-04,14.91,14.585,0.325,2025-03-04,16.02,hold_0d_close,3274,48815.34,3634.14,0.074447,3.4154,0.0,4.6769,0,99.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:14.9100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.585000038146973; decision_date=2025-03-03 00:00:00; filter_close=14.9550; filter_ma50=13.3026; filter_avg_value_10=79.40; filter_adr20=8.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,GDS,2025-03-04,32.22,31.03,1.19,2025-03-04,35.44,hold_0d_close,1520,48974.4,4894.4,0.099938,2.7059,-0.1891,3.5462,0,98.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:32.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.030000686645508; decision_date=2025-03-03 00:00:00; filter_close=31.8400; filter_ma50=27.6034; filter_avg_value_10=257.38; filter_adr20=9.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PBI,2025-03-05,9.6664,9.3683,0.2982,2025-03-05,9.6568,hold_0d_close,5095,49250.49,-49.01,-0.000995,-0.0323,-0.5484,0.4516,0,96.0,entry=rsi2_next_open; setup_rsi2=4.12; raw_entry=open:9.6664; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.36826582403911; decision_date=2025-03-04 00:00:00; filter_close=9.5991; filter_ma50=8.2318; filter_avg_value_10=28.66; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,RL,2025-03-05,249.4731,243.7809,5.6923,2025-03-05,243.7809,same_day_stop_loss_red_candle,197,49146.2,-1121.37,-0.022817,-1.0,-1.2803,0.1315,0,90.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:249.4731; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=243.78085767362344; decision_date=2025-03-04 00:00:00; filter_close=248.8822; filter_ma50=248.7811; filter_avg_value_10=226.48; filter_adr20=3.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TPR,2025-03-07,75.9898,75.9306,0.0591,2025-03-07,75.9306,same_day_stop_loss_red_candle,647,49165.37,-38.26,-0.000778,-1.0,-80.3355,5.3336,0,96.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:75.9898; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=75.93061654305156; decision_date=2025-03-06 00:00:00; filter_close=76.6108; filter_ma50=73.9998; filter_avg_value_10=416.06; filter_adr20=3.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SATS,2025-03-07,28.3,27.81,0.49,2025-03-07,27.81,same_day_stop_loss_red_candle,1738,49185.4,-851.62,-0.017314,-1.0,-3.1429,0.7347,0,93.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.809999465942383; decision_date=2025-03-06 00:00:00; filter_close=28.3800; filter_ma50=26.9022; filter_avg_value_10=74.46; filter_adr20=4.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PBI,2025-03-10,8.9835,8.9354,0.0481,2025-03-10,8.9354,same_day_stop_loss_red_candle,5470,49139.93,-263.07,-0.005353,-1.0,-9.3999,1.8,0,95.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:8.9835; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.935440575848308; decision_date=2025-03-07 00:00:00; filter_close=9.1567; filter_ma50=8.3823; filter_avg_value_10=27.90; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CHEF,2025-03-10,55.96,55.56,0.4,2025-03-10,55.56,same_day_stop_loss_red_candle,878,49132.88,-351.2,-0.007148,-1.0,-9.9751,0.475,0,92.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:55.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.560001373291016; decision_date=2025-03-07 00:00:00; filter_close=56.6800; filter_ma50=55.7974; filter_avg_value_10=35.34; filter_adr20=3.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SATS,2025-03-10,27.29,26.76,0.53,2025-03-10,26.76,same_day_stop_loss_red_candle,1799,49094.71,-953.47,-0.019421,-1.0,-4.0943,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:27.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.76000022888184; decision_date=2025-03-07 00:00:00; filter_close=28.1400; filter_ma50=27.0100; filter_avg_value_10=76.99; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PBI,2025-03-11,8.7623,8.5315,0.2308,2025-03-11,8.7912,hold_0d_close,5600,49068.94,161.59,0.003293,0.125,-0.6667,0.7083,0,95.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:8.7623; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.531470542959203; decision_date=2025-03-10 00:00:00; filter_close=8.8393; filter_ma50=8.4200; filter_avg_value_10=26.72; filter_adr20=5.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,AXSM,2025-03-11,120.0,116.0,4.0,2025-03-11,119.5,hold_0d_close,408,48960.0,-204.0,-0.004167,-0.125,-0.5837,0.5,0,95.0,entry=rsi2_next_open; setup_rsi2=0.56; raw_entry=open:120.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.0; decision_date=2025-03-10 00:00:00; filter_close=118.7800; filter_ma50=108.5821; filter_avg_value_10=91.01; filter_adr20=4.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PBI,2025-03-12,8.9932,8.6084,0.3847,2025-03-12,9.0124,hold_0d_close,5456,49066.63,104.95,0.002139,0.05,-0.1,0.625,0,95.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:8.9932; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.608417265027725; decision_date=2025-03-11 00:00:00; filter_close=8.7912; filter_ma50=8.4550; filter_avg_value_10=25.98; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,OPCH,2025-03-14,32.48,32.2,0.28,2025-03-14,32.66,hold_0d_close,1510,49044.8,271.8,0.005542,0.6429,-0.8214,1.5,0,90.0,entry=rsi2_next_open; setup_rsi2=2.07; raw_entry=open:32.4800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.20000076293945; decision_date=2025-03-13 00:00:00; filter_close=32.2400; filter_ma50=30.3078; filter_avg_value_10=71.70; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PTGX,2025-03-26,51.09,50.72,0.37,2025-03-26,50.72,same_day_stop_loss_red_candle,960,49046.4,-355.2,-0.007242,-1.0,-4.5676,0.8486,0,95.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:51.0900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.720001220703125; decision_date=2025-03-25 00:00:00; filter_close=51.0500; filter_ma50=41.7728; filter_avg_value_10=80.63; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,BABA,2025-03-26,131.3106,130.1502,1.1604,2025-03-26,130.1502,same_day_stop_loss_red_candle,373,48978.86,-432.82,-0.008837,-1.0,-2.0339,0.9576,0,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:131.3106; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=130.1502182400433; decision_date=2025-03-25 00:00:00; filter_close=130.5436; filter_ma50=115.6686; filter_avg_value_10=2782.01; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EXK,2025-03-26,4.6,4.55,0.05,2025-03-26,4.55,same_day_stop_loss_red_candle,10662,49045.2,-533.1,-0.01087,-1.0,-4.2,1.2,0,90.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:4.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.550000190734863; decision_date=2025-03-25 00:00:00; filter_close=4.5700; filter_ma50=4.0158; filter_avg_value_10=48.70; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,BABA,2025-03-27,131.2319,128.9505,2.2814,2025-03-27,133.3757,hold_0d_close,373,48949.51,799.63,0.016336,0.9397,-0.2457,1.8685,0,95.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:131.2319; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=128.95050185807332; decision_date=2025-03-26 00:00:00; filter_close=130.0421; filter_ma50=116.6854; filter_avg_value_10=2667.16; filter_adr20=3.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EMBJ,2025-03-27,48.3146,47.995,0.3196,2025-03-27,47.995,same_day_stop_loss_red_candle,1015,49039.32,-324.43,-0.006616,-1.0,-2.8125,1.6875,0,94.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:48.3146; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.9949725838186; decision_date=2025-03-26 00:00:00; filter_close=48.4445; filter_ma50=45.3136; filter_avg_value_10=122.30; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EXK,2025-03-27,4.53,4.39,0.14,2025-03-27,4.56,hold_0d_close,10826,49041.78,324.78,0.006622,0.2143,-0.6429,0.6429,0,90.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:4.5300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.389999866485596; decision_date=2025-03-26 00:00:00; filter_close=4.4100; filter_ma50=4.0366; filter_avg_value_10=43.53; filter_adr20=7.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,XPEV,2025-03-28,19.81,19.8,0.01,2025-03-28,19.8,same_day_stop_loss_red_candle,2476,49049.56,-24.76,-0.000505,-1.0,-37.999,6.0,0,96.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:19.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.799999237060547; decision_date=2025-03-27 00:00:00; filter_close=20.2000; filter_ma50=18.8640; filter_avg_value_10=308.11; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PTGX,2025-03-28,49.47,49.33,0.14,2025-03-28,49.33,same_day_stop_loss_red_candle,991,49024.77,-138.74,-0.00283,-1.0,-4.8215,7.2143,0,95.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:49.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=49.33000183105469; decision_date=2025-03-27 00:00:00; filter_close=49.4400; filter_ma50=42.2766; filter_avg_value_10=67.87; filter_adr20=6.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,XPEV,2025-03-31,20.22,19.43,0.79,2025-03-31,20.72,hold_0d_close,2425,49033.5,1212.5,0.024728,0.6329,-0.3797,0.8418,0,96.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:20.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.43000030517578; decision_date=2025-03-28 00:00:00; filter_close=19.7000; filter_ma50=18.9970; filter_avg_value_10=280.69; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TGTX,2025-04-01,39.34,36.41,2.93,2025-04-01,37.75,hold_0d_close,1248,49096.32,-1984.32,-0.040417,-0.5427,-0.5973,0.041,0,97.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:39.3400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=39.4300; filter_ma50=34.5470; filter_avg_value_10=98.01; filter_adr20=6.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,WGS,2025-04-01,88.0,86.0,2.0,2025-04-01,86.0,same_day_stop_loss_red_candle,556,48928.0,-1112.0,-0.022727,-1.0,-2.07,1.5,0,97.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:88.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.0; decision_date=2025-03-31 00:00:00; filter_close=88.5650; filter_ma50=87.5249; filter_avg_value_10=57.95; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,COMP,2025-04-01,8.69,8.509,0.181,2025-04-01,8.72,hold_0d_close,5633,48950.77,168.99,0.003452,0.1657,-0.663,1.6851,0,96.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:8.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.508999824523926; decision_date=2025-03-31 00:00:00; filter_close=8.7300; filter_ma50=8.3340; filter_avg_value_10=61.64; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,ARQT,2025-04-01,15.57,14.76,0.81,2025-04-01,14.98,hold_0d_close,3144,48952.08,-1854.96,-0.037893,-0.7284,-0.9383,0.0,0,96.0,entry=rsi2_next_open; setup_rsi2=3.89; raw_entry=open:15.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.760000228881836; decision_date=2025-03-31 00:00:00; filter_close=15.6400; filter_ma50=14.0390; filter_avg_value_10=39.90; filter_adr20=7.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,MP,2025-04-01,24.27,23.41,0.86,2025-04-01,25.17,hold_0d_close,2013,48855.51,1811.7,0.037083,1.0465,-0.1047,1.2907,0,95.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:24.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=24.4100; filter_ma50=23.9766; filter_avg_value_10=85.01; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PTGX,2025-04-01,47.99,47.088,0.902,2025-04-01,47.088,same_day_stop_loss_red_candle,1020,48949.8,-920.04,-0.018796,-1.0,-1.6075,0.765,0,95.0,entry=rsi2_next_open; setup_rsi2=0.33; raw_entry=open:47.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.0880012512207; decision_date=2025-03-31 00:00:00; filter_close=48.3600; filter_ma50=42.7318; filter_avg_value_10=63.21; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,IDCC,2025-04-01,203.1513,201.0968,2.0545,2025-04-01,201.0968,same_day_stop_loss_red_candle,240,48756.32,-493.09,-0.010113,-1.0,-1.1683,1.5721,0,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:203.1513; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=201.0968033377635; decision_date=2025-03-31 00:00:00; filter_close=204.2181; filter_ma50=201.6922; filter_avg_value_10=90.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,OKTA,2025-04-01,104.8,102.91,1.89,2025-04-01,104.69,hold_0d_close,466,48836.8,-51.26,-0.00105,-0.0582,-0.7169,0.6032,0,93.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:104.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=102.91000366210938; decision_date=2025-03-31 00:00:00; filter_close=105.2200; filter_ma50=100.5122; filter_avg_value_10=317.66; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EMBJ,2025-04-01,45.1682,44.3991,0.7691,2025-04-01,46.2869,hold_0d_close,1082,48872.01,1210.45,0.024768,1.4545,-0.3377,1.7403,0,93.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:45.1682; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.39909507285768; decision_date=2025-03-31 00:00:00; filter_close=46.1471; filter_ma50=45.7911; filter_avg_value_10=113.49; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,QBTS,2025-04-02,7.27,7.2,0.07,2025-04-02,7.34,hold_0d_close,6733,48948.91,471.31,0.009629,1.0,-0.5714,7.1428,0,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.199999809265137; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
