strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60,DJT,2024-05-21,48.1848,,,2024-05-24,45.8054,rsi2_gt_60,2075,99983.5,-4937.25,-0.049381,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,KEEL,2025-10-23,4.0104,,,2025-10-24,4.6095,rsi2_gt_60,55342,221943.62,33157.49,0.149396,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:4.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=3.9400; filter_ma50=2.6869; filter_avg_value_10=838.88; filter_adr20=13.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,BE,2025-10-23,94.2494,,,2025-10-24,110.369,rsi2_gt_60,2363,222711.38,38090.47,0.171031,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:94.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=94.3700; filter_ma50=72.7002; filter_avg_value_10=1475.57; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,NAK,2025-10-23,1.8302,,,2025-10-24,2.0398,rsi2_gt_60,122901,224931.33,25761.64,0.114531,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:1.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=1.8600; filter_ma50=1.2422; filter_avg_value_10=91.94; filter_adr20=15.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,QBTS,2025-10-23,32.6033,,,2025-10-24,32.6467,rsi2_gt_60,6935,226103.6,301.52,0.001334,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=27.2900; filter_ma50=24.1718; filter_avg_value_10=2350.74; filter_adr20=13.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,WULF,2025-10-23,12.7713,,,2025-10-24,13.7086,rsi2_gt_60,17620,225029.91,16516.13,0.073395,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:12.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=12.6200; filter_ma50=10.9566; filter_avg_value_10=613.46; filter_adr20=9.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,SEI,2025-10-23,46.9483,,,2025-10-24,50.6813,rsi2_gt_60,4796,225163.92,17903.39,0.079513,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:46.9436; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=46.1771; filter_ma50=36.7170; filter_avg_value_10=183.89; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,UI,2025-10-23,692.4129,,,2025-10-24,732.7451,rsi2_gt_60,325,225034.19,13107.98,0.058249,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=688.6977; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,DGNX,2025-10-17,126.4126,,,2025-10-27,126.0674,rsi2_gt_60,1808,228554.06,-624.21,-0.002731,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,RGTI,2025-10-22,38.5239,,,2025-10-27,40.236,rsi2_gt_60,5525,212844.28,9459.49,0.044443,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.71; raw_entry=open:38.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-21 00:00:00; filter_close=40.0000; filter_ma50=27.2990; filter_avg_value_10=6549.46; filter_adr20=13.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ASTS,2025-10-23,71.8822,,,2025-10-27,79.4421,rsi2_gt_60,3133,225206.89,23685.06,0.10517,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:71.8750; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=71.3500; filter_ma50=56.6542; filter_avg_value_10=1367.83; filter_adr20=10.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,COGT,2025-10-23,14.8615,,,2025-10-27,16.1984,rsi2_gt_60,15169,225433.88,20279.36,0.089957,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:14.8600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=14.8500; filter_ma50=13.5817; filter_avg_value_10=34.86; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,TMC,2025-10-24,7.3507,,,2025-10-30,7.1193,rsi2_gt_60,34593,254283.97,-8006.45,-0.031486,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,TNGX,2025-10-24,7.8408,,,2025-10-30,7.9692,rsi2_gt_60,32334,253523.91,4152.29,0.016378,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,MLYS,2025-10-27,40.264,,,2025-10-30,41.1159,rsi2_gt_60,6347,255555.76,5406.77,0.021157,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,NG,2025-10-28,7.6708,,,2025-10-30,8.2892,rsi2_gt_60,32449,248908.72,20066.59,0.080618,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:7.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=8.1300; filter_ma50=7.9770; filter_avg_value_10=41.53; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,BKKT,2025-10-23,28.0328,,,2025-10-31,27.6672,rsi2_gt_60,8050,225664.07,-2942.84,-0.013041,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:28.0300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=28.1000; filter_ma50=20.0148; filter_avg_value_10=92.29; filter_adr20=21.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ALM,2025-10-28,7.2707,,,2025-10-31,7.1293,rsi2_gt_60,34160,248368.03,-4831.59,-0.019453,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,IE,2025-10-30,14.0014,,,2025-10-31,14.7885,rsi2_gt_60,17414,243820.38,13706.92,0.056217,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,NG,2025-10-30,8.0308,,,2025-10-31,8.2892,rsi2_gt_60,30439,244449.6,7864.47,0.032172,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:8.0300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=8.1000; filter_ma50=8.0624; filter_avg_value_10=29.84; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,BTU,2025-10-30,26.0297,,,2025-10-31,27.2884,rsi2_gt_60,9421,245225.99,11858.2,0.048356,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:26.0271; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=26.8731; filter_ma50=24.3019; filter_avg_value_10=121.85; filter_adr20=6.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,PLUG,2025-10-22,3.0403,,,2025-11-03,2.7497,rsi2_gt_60,68895,209461.74,-20019.44,-0.095576,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:3.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-21 00:00:00; filter_close=3.1200; filter_ma50=2.3194; filter_avg_value_10=573.65; filter_adr20=13.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,HBM,2025-11-05,15.1568,,,2025-11-06,15.7335,rsi2_gt_60,15403,233460.16,8883.39,0.038051,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.1553; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=14.8454; filter_ma50=14.6946; filter_avg_value_10=101.43; filter_adr20=4.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,WWR,2025-10-23,1.5302,,,2025-11-07,1.2299,rsi2_gt_60,146713,224493.33,-44054.39,-0.196239,,,,11,98.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:1.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-22 00:00:00; filter_close=1.5400; filter_ma50=1.1284; filter_avg_value_10=57.39; filter_adr20=22.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,USAR,2025-10-28,21.2521,,,2025-11-07,17.3583,rsi2_gt_60,11748,249669.96,-45745.07,-0.183222,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,UAMY,2025-10-30,9.2509,,,2025-11-07,8.3192,rsi2_gt_60,26619,246250.37,-24802.45,-0.10072,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,LAC,2025-10-31,5.6006,,,2025-11-07,4.8795,rsi2_gt_60,44837,251112.3,-32329.62,-0.128746,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,DVLT,2025-11-04,1.7202,,,2025-11-07,1.6898,rsi2_gt_60,135736,233489.27,-4118.36,-0.017638,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.50; raw_entry=open:1.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-03 00:00:00; filter_close=1.8400; filter_ma50=1.3228; filter_avg_value_10=226.04; filter_adr20=24.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,BETR,2025-11-05,66.0566,,,2025-11-10,66.0634,rsi2_gt_60,3508,231726.58,23.8,0.000103,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:66.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=64.8900; filter_ma50=50.2189; filter_avg_value_10=58.70; filter_adr20=15.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,REAL,2025-11-05,11.8712,,,2025-11-10,11.2089,rsi2_gt_60,19477,231215.11,-12899.77,-0.055791,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:11.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=11.1900; filter_ma50=10.2635; filter_avg_value_10=36.75; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,INTC,2025-11-05,37.4237,,,2025-11-10,38.4462,rsi2_gt_60,6157,230417.97,6295.01,0.02732,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:37.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=37.0300; filter_ma50=32.5610; filter_avg_value_10=4841.01; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ATRO,2025-11-05,43.0543,,,2025-11-10,47.8252,rsi2_gt_60,5366,231029.4,25600.73,0.110812,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:43.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=47.9900; filter_ma50=44.2726; filter_avg_value_10=26.79; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,REPL,2025-11-06,8.5609,,,2025-11-10,8.7091,rsi2_gt_60,24809,212386.29,3678.5,0.01732,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:8.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-05 00:00:00; filter_close=8.5800; filter_ma50=6.0204; filter_avg_value_10=30.21; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,PRAX,2025-11-06,164.0264,,,2025-11-11,183.5416,rsi2_gt_60,1296,212578.21,25291.76,0.118976,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:164.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-05 00:00:00; filter_close=164.6400; filter_ma50=88.6283; filter_avg_value_10=149.49; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ATRO,2025-11-10,47.7148,,,2025-11-11,47.9352,rsi2_gt_60,4887,233182.08,1077.26,0.00462,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.10; raw_entry=open:47.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-07 00:00:00; filter_close=46.9800; filter_ma50=44.8784; filter_avg_value_10=30.66; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,TMQ,2025-11-04,3.8104,,,2025-11-12,4.0296,rsi2_gt_60,60973,232330.36,13366.27,0.057531,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:3.8100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-03 00:00:00; filter_close=4.1100; filter_ma50=3.5904; filter_avg_value_10=51.73; filter_adr20=17.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,REZI,2025-11-05,41.5342,,,2025-11-12,31.7968,rsi2_gt_60,5618,233338.86,-54704.33,-0.234442,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:41.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=41.4300; filter_ma50=40.2366; filter_avg_value_10=59.55; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,INBX,2025-11-12,77.5478,,,2025-11-14,79.1221,rsi2_gt_60,2878,223182.44,4530.92,0.020301,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.22; raw_entry=open:77.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=77.8400; filter_ma50=43.0335; filter_avg_value_10=35.12; filter_adr20=12.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,DGXX,2025-11-12,4.2404,,,2025-11-18,3.9896,rsi2_gt_60,52358,222020.11,-13132.58,-0.05915,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.28; raw_entry=open:4.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=4.2200; filter_ma50=3.5108; filter_avg_value_10=40.18; filter_adr20=19.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,KRMN,2025-11-07,64.6865,,,2025-11-19,60.9239,rsi2_gt_60,3541,229054.78,-13323.23,-0.058166,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:64.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-06 00:00:00; filter_close=74.9800; filter_ma50=71.6840; filter_avg_value_10=112.23; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,FORM,2025-11-18,50.7651,,,2025-11-19,50.415,rsi2_gt_60,3770,191384.33,-1319.95,-0.006897,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:50.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=49.0500; filter_ma50=42.0210; filter_avg_value_10=52.58; filter_adr20=5.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,FSLY,2025-11-18,10.191,,,2025-11-19,10.8989,rsi2_gt_60,18706,190633.19,13241.81,0.069462,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:10.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=10.4200; filter_ma50=8.8166; filter_avg_value_10=72.06; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,NEGG,2025-11-17,70.077,,,2025-11-21,70.7229,rsi2_gt_60,2772,194253.46,1790.5,0.009217,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:70.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=72.0900; filter_ma50=56.6060; filter_avg_value_10=52.00; filter_adr20=15.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,W,2025-11-19,96.1296,,,2025-11-21,105.0295,rsi2_gt_60,1953,187741.14,17381.47,0.092582,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:96.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=95.8100; filter_ma50=90.6824; filter_avg_value_10=395.01; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ORGO,2025-11-19,5.5206,,,2025-11-21,5.5894,rsi2_gt_60,34151,188532.37,2352.63,0.012479,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:5.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=5.5200; filter_ma50=4.6004; filter_avg_value_10=28.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,LVS,2025-11-20,63.9488,,,2025-11-21,63.5998,rsi2_gt_60,2516,160895.17,-878.18,-0.005458,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:63.9424; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=63.3490; filter_ma50=55.3627; filter_avg_value_10=380.45; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,BKKT,2025-10-31,24.0024,,,2025-11-24,15.5984,rsi2_gt_60,10443,250657.06,-87762.55,-0.35013,,,,16,91.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:24.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-10-30 00:00:00; filter_close=22.9700; filter_ma50=22.1512; filter_avg_value_10=50.51; filter_adr20=16.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,CLSK,2025-11-05,16.3116,,,2025-11-24,11.4789,rsi2_gt_60,14289,233076.89,-69055.58,-0.296278,,,,13,92.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:16.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=16.2200; filter_ma50=14.9560; filter_avg_value_10=475.76; filter_adr20=10.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,TAC,2025-11-05,16.8095,,,2025-11-24,14.1363,rsi2_gt_60,13888,233450.84,-37125.73,-0.15903,,,,13,92.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:16.8079; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-04 00:00:00; filter_close=16.6186; filter_ma50=14.5692; filter_avg_value_10=29.53; filter_adr20=3.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,SEI,2025-11-10,51.2688,,,2025-11-24,45.6649,rsi2_gt_60,4558,233683.14,-25542.59,-0.109304,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:51.2637; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-07 00:00:00; filter_close=50.4773; filter_ma50=42.2973; filter_avg_value_10=214.97; filter_adr20=8.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,LUMN,2025-11-12,9.3709,,,2025-11-24,7.7092,rsi2_gt_60,23608,221229.08,-39229.6,-0.177326,,,,8,96.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:9.3700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-11 00:00:00; filter_close=9.2500; filter_ma50=7.2908; filter_avg_value_10=355.00; filter_adr20=10.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,CIFR,2025-11-13,16.6467,,,2025-11-24,16.7083,rsi2_gt_60,12095,201341.41,745.82,0.003704,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.11; raw_entry=open:16.6450; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-12 00:00:00; filter_close=17.3800; filter_ma50=15.8964; filter_avg_value_10=1176.97; filter_adr20=12.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,GTX,2025-11-17,16.6745,,,2025-11-24,16.0864,rsi2_gt_60,11600,193424.12,-6822.12,-0.03527,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:16.6728; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=16.6927; filter_ma50=14.3809; filter_avg_value_10=59.04; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,INTC,2025-11-17,35.4535,,,2025-11-24,35.7864,rsi2_gt_60,5444,193009.1,1812.18,0.009389,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:35.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-14 00:00:00; filter_close=35.5200; filter_ma50=34.6332; filter_avg_value_10=2865.33; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,VIAV,2025-11-18,16.5817,,,2025-11-24,16.5483,rsi2_gt_60,11544,191418.66,-384.57,-0.002009,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:16.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=16.7000; filter_ma50=13.9420; filter_avg_value_10=67.94; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,AEIS,2025-11-18,196.6799,,,2025-11-24,205.9572,rsi2_gt_60,972,191172.83,9017.56,0.04717,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.71; raw_entry=open:196.6602; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=198.3788; filter_ma50=185.9537; filter_avg_value_10=152.98; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,ASX,2025-11-18,14.0814,,,2025-11-24,14.1586,rsi2_gt_60,13594,191422.66,1049.13,0.005481,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:14.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-17 00:00:00; filter_close=14.3000; filter_ma50=12.7022; filter_avg_value_10=129.30; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,CIEN,2025-11-19,187.9488,,,2025-11-24,194.6805,rsi2_gt_60,998,187572.89,6718.28,0.035817,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:187.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=187.0000; filter_ma50=165.9548; filter_avg_value_10=662.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,TER,2025-11-19,164.4034,,,2025-11-24,165.884,rsi2_gt_60,1144,188077.54,1693.81,0.009006,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:164.3870; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=163.5280; filter_ma50=147.1400; filter_avg_value_10=610.21; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60,FORM,2025-11-19,49.3049,,,2025-11-24,51.4849,rsi2_gt_60,3796,187161.51,8274.99,0.044213,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:49.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=48.6800; filter_ma50=42.4060; filter_avg_value_10=46.78; filter_adr20=5.69; rs_bucket=rs90_100
